code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
480,조선내화,철강_소재,2019,Q1,"218,972,355,422","492,518,962,740","711,491,318,162","188,942,436,874","29,574,801,915","218,517,238,789","402,370,731,529","492,974,079,373",123758279147.0,6693443324.0,12022279039.0,9495412553.0,9495412553.0,"20,000,000,000",,,,,,,,,,,,
670,영풍,철강_소재,2019,Q1,"681,983,179,525","1,591,776,470,538","2,273,759,650,063","191,098,818,352","286,398,413,287","477,497,231,639","1,808,486,393,484","1,796,262,418,424",324016131548.0,-2359912516.0,54452610742.0,45443048566.0,45443048566.0,"9,210,200,000",,,,,,,,,,,,
1230,동국제강,철강_소재,2019,Q1,"1,756,425,864,329","3,926,527,982,613","5,682,953,846,942","2,813,586,455,228","474,899,849,528","3,288,486,304,756","716,060,125,508","2,394,467,542,186",1231567798097.0,30213955916.0,-6357233489.0,-5043900685.0,-5043900685.0,"690,953,196,364",,,,,,,,,,,,
1430,세아베스틸,철강_소재,2019,Q1,"848,739,392,891","1,882,744,597,402","2,731,483,990,293","652,375,430,386","410,072,353,088","1,062,447,783,474","1,152,733,765,237","1,669,036,206,819",492644928056.0,13686319829.0,24156588475.0,19274778291.0,19274778291.0,"219,310,595,000",,,,,,,,,,,,
2240,고려제강,철강_소재,2019,Q1,"276,063,913,402","1,125,337,459,584","1,401,401,372,986","235,823,461,910","88,526,958,068","324,350,419,978","1,037,758,165,422","1,077,050,953,008",113471681189.0,6974197902.0,10980324694.0,8533163775.0,8533163775.0,"20,000,000,000",,,,,,,,,,,,
3030,세아제강,철강_소재,2019,Q1,"54,854,837,553","660,698,261,957","715,553,099,510","13,731,621,948","36,803,067,251","50,534,689,199","534,211,123,388","665,018,410,311",5192993222.0,3498498852.0,4109795652.0,3420546303.0,3420546303.0,"20,708,285,000",,,,,,,,,,,,
4020,현대제철,철강_소재,2019,Q1,"7,440,371,387,618","24,302,372,853,539","31,742,744,241,157","5,512,834,433,987","9,400,824,775,781","14,913,659,209,768","11,513,795,755,917","16,829,085,031,389",4477508538472.0,168938571267.0,116772422228.0,94429887452.0,94429887452.0,"667,228,925,000",,,,,,,,,,,,
5090,삼광글라스,철강_소재,2019,Q1,"202,566,354,527","345,756,431,778","548,322,786,305","349,905,420,213","11,461,868,862","361,367,289,075","146,571,215,815","186,955,497,230",67948084319.0,-5928302235.0,-3838475924.0,-2751951691.0,-2751951691.0,"24,272,090,000",,,,,,,,,,,,
5490,POSCO,철강_소재,2019,Q1,"17,603,455,407,023","37,608,360,849,658","55,211,816,256,681","4,164,307,178,881","5,047,008,023,671","9,211,315,202,552","45,430,512,857,319","46,000,501,054,129",7816470982778.0,832467085451.0,922058809380.0,671172964429.0,671172964429.0,"482,403,125,000",,,,,,,,,,,,
9580,무림P&P,철강_소재,2019,Q1,"276,867,809,124","875,326,074,634","1,152,193,883,758","302,839,900,501","237,042,715,439","539,882,615,940","338,564,930,921","612,311,267,818",151698910227.0,15669506667.0,16550940886.0,12968416466.0,12968416466.0,,,,,,,,,,,,,
10130,고려아연,철강_소재,2019,Q1,"3,242,368,938,774","3,171,729,633,638","6,414,098,572,412","382,612,821,370","112,817,268,329","495,430,089,699","5,801,921,975,513","5,918,668,482,713",1193965501509.0,153700100100.0,185566782705.0,134551447238.0,134551447238.0,"94,350,000,000",,,,,,,,,,,,
103140,풍산,철강_소재,2019,Q1,"1,042,019,239,178","1,387,330,625,073","2,429,349,864,251","711,064,752,789","341,984,161,547","1,053,048,914,336","735,363,917,688","1,376,300,949,915",456415578115.0,456415578115.0,456415578115.0,456415578115.0,456415578115.0,"140,121,390,000",,,,,,,,,,,,
104700,한국철강,철강_소재,2019,Q1,"586,940,509,254","304,838,453,534","891,778,962,788","155,929,275,994","15,900,257,444","171,829,533,438","121,860,132,148","719,949,429,350",175247396560.0,10762717236.0,16068181957.0,12350221852.0,12350221852.0,"46,050,000,000",,,,,,,,,,,,
