code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
480,조선내화,철강_소재,2025,Q1,2025-05-14,"24,740,493,000","654,364,258,000","679,104,751,000","133,391,883,000","6,487,702,000","139,879,585,000","458,840,849,000","539,225,166,000",6166250000.0,3038207000.0,4586331000.0,5019359000.0,"23,445,245,000",-2122529000.0,,,,3128043000.0,,,,,,,
670,영풍,철강_소재,2025,Q1,2025-05-15,"685,440,811,240","1,705,443,413,284","2,390,884,224,524","488,803,032,266","310,006,926,104","798,809,958,370","1,588,880,751,172","1,592,074,266,154",171418935273.0,-50586404020.0,65724308460.0,56288157086.0,"9,554,225,000",56455861036.0,,,,,,,,,,,
1230,동국제강,철강_소재,2025,Q1,2025-05-15,"117,863,033,177","575,721,154,668","693,584,187,845","29,174,825,557","5,136,185,279","34,311,010,836","1,068,076,201,501","659,273,177,009",20727543293.0,15477879879.0,16084755655.0,15785229586.0,"271,066,765,000",17757939330.0,,,,5249663414.0,,,,,,,
1430,세아베스틸,철강_소재,2025,Q1,2025-05-15,"94,888,812,446","1,774,854,198,900","1,869,743,011,346","44,633,989,498","187,211,515,161","231,845,504,659","1,113,060,247,170","1,637,897,506,687",77089850487.0,72534431892.0,71089013367.0,71223222209.0,"219,310,595,000",71291574032.0,,,,,,,,,,,
2240,고려제강,철강_소재,2025,Q1,2025-05-15,"302,273,402,158","1,157,568,740,086","1,459,842,142,244","99,057,438,039","87,917,595,456","186,975,033,495","1,243,044,772,525","1,272,867,108,749",135115395712.0,13999138215.0,24658971802.0,19446674873.0,"27,000,000,000",19446674873.0,,,,,,,,,,,
3030,세아제강,철강_소재,2025,Q1,2025-05-15,"26,564,809,158","847,770,403,594","874,335,212,752","63,279,625,275","69,455,631,141","132,735,256,416","635,272,002,129","741,599,956,336",12642980779.0,8752246363.0,10993706933.0,10497948785.0,"20,708,285,000",10481692094.0,,,,3890734416.0,,,,,,,
4020,현대제철,철강_소재,2025,Q1,2025-05-15,"8,956,437,419,905","22,589,851,095,125","31,546,288,515,030","6,097,770,386,619","6,957,078,222,225","13,054,848,608,844","12,940,383,183,168","18,491,439,906,186",4289911968956.0,-56133696809.0,-62327736826.0,-37973504096.0,"667,228,925,000",73838984567.0,,,,,,,,,,,
5090,삼광글라스,철강_소재,2025,Q1,2025-05-15,"393,767,051,800","1,302,272,094,783","1,696,039,146,583","788,022,208,998","247,200,066,626","1,035,222,275,624","167,924,329,480","660,816,870,959",178068988858.0,1702756952.0,-3706056758.0,741466023.0,"73,385,020,000",750217940.0,,,,,,,,,,,
5490,POSCO,철강_소재,2025,Q1,2025-05-15,"4,505,429,771,718","46,873,941,805,150","51,379,371,576,868","431,203,438,356","2,311,945,869,277","2,743,149,307,633","47,977,314,549,861","48,636,222,269,235",664697016081.0,574381335787.0,601204870676.0,588757738253.0,"482,403,125,000",636244284272.0,,,,90315680294.0,,,,,,,
9580,무림P&P,철강_소재,2025,Q1,2025-05-15,"367,343,280,958","1,052,441,348,300","1,419,784,629,258","484,309,698,532","355,299,695,940","839,609,394,472","306,799,189,622","580,175,234,786",169040061559.0,-7128194589.0,-8397893533.0,-5196014916.0,"155,920,810,000",-5207491311.0,,,,,,,"600,000,000",,,,
10130,고려아연,철강_소재,2025,Q1,2025-05-15,"5,184,337,346,005","6,463,441,044,832","11,647,778,390,837","4,803,433,987,074","85,641,369,958","4,889,075,357,032","7,414,891,595,120","6,758,703,033,805",2388634168565.0,272710819884.0,276400005967.0,205459602774.0,"104,542,940,000",196666755953.0,,,,,,,,,,,
103140,풍산,철강_소재,2025,Q1,2025-05-15,"1,848,137,156,918","1,763,905,102,477","3,612,042,259,395","1,025,056,283,037","416,517,531,282","1,441,573,814,319","1,461,357,325,526","2,170,468,445,076",826403946765.0,44736715586.0,50648488583.0,41558373770.0,"140,121,390,000",42183618969.0,,,,,,,,,,,
104700,한국철강,철강_소재,2025,Q1,2025-05-15,"580,039,167,301","313,414,260,154","893,453,427,455","82,106,947,599","31,293,442,231","113,400,389,830","261,606,289,057","780,053,037,625",116187024747.0,-10603470652.0,-4933056646.0,-3759896480.0,"46,050,000,000",-3818555854.0,,,,,,,,,,,
