code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
480,조선내화,철강_소재,2022,Q1,"191,999,435,774","815,347,268,300","1,007,346,704,074","319,184,170,931","103,259,471,848","422,443,642,779","468,158,671,943","584,903,061,295",119113166356.0,7528763861.0,18276148829.0,15024720436.0,15024720436.0,"20,000,000,000",,,,,,,,,,,,
670,영풍,철강_소재,2022,Q1,"1,095,480,479,671","1,648,601,884,340","2,744,082,364,011","548,968,588,089","304,187,871,776","853,156,459,865","1,900,596,236,730","1,890,925,904,146",387771614079.0,8359723262.0,109868257739.0,90904009101.0,90904009101.0,"9,210,200,000",,,,,,,,,,,,
1230,동국제강,철강_소재,2022,Q1,"2,264,930,891,342","3,601,404,359,478","5,866,335,250,820","2,662,440,652,084","396,648,525,003","3,059,089,177,087","940,894,624,625","2,807,246,073,733",1968590898789.0,167560567279.0,162661174030.0,121966383591.0,121966383591.0,"690,953,196,364",,,,,,,,,,,,
1430,세아베스틸,철강_소재,2022,Q1,"1,033,359,820,412","1,710,188,713,733","2,743,548,534,145","773,193,642,145","452,850,994,659","1,226,044,636,804","1,006,832,430,514","1,517,503,897,341",629631641009.0,21668473477.0,17160053237.0,12478378097.0,12478378097.0,"219,310,595,000",,,,,,,,,,,,
2240,고려제강,철강_소재,2022,Q1,"296,352,924,032","1,148,366,802,131","1,444,719,726,163","190,694,228,991","95,026,084,170","285,720,313,161","1,125,211,568,644","1,158,999,413,002",138048640645.0,15072287335.0,30627137699.0,23337878927.0,23337878927.0,"23,000,000,000",,,,,,,,,,,,
3030,세아제강,철강_소재,2022,Q1,"35,401,683,857","750,221,857,952","785,623,541,809","54,149,386,202","52,687,108,949","106,836,495,151","571,169,480,298","678,787,046,658",22422621627.0,20239073419.0,17954819144.0,18343225208.0,18343225208.0,"20,708,285,000",,,,,,,,,,,,
4020,현대제철,철강_소재,2022,Q1,"11,292,763,937,142","23,480,773,501,330","34,773,537,438,472","6,653,254,660,196","10,193,529,470,863","16,846,784,131,059","12,529,051,694,958","17,926,753,307,413",6085642464035.0,611748488372.0,583924125160.0,436735951518.0,436735951518.0,"667,228,925,000",,,,,,,,,,,,
5090,삼광글라스,철강_소재,2022,Q1,"333,476,366,738","1,278,613,006,567","1,612,089,373,305","641,016,752,511","398,844,846,888","1,039,861,599,399","90,236,476,664","572,227,773,906",230001559963.0,39587419904.0,34414123064.0,25348144165.0,25348144165.0,"73,385,020,000",,,,,,,,,,,,
5490,POSCO,철강_소재,2022,Q1,"5,875,723,628,951","47,458,142,280,986","53,333,865,909,937","1,740,014,138,694","4,467,709,468,629","6,207,723,607,323","47,871,560,957,884","47,126,142,302,614",,1069678186525.0,1078155662943.0,-1404227032116.0,-1404227032116.0,"482,403,125,000",,,,,,,,,,,,
9580,무림P&P,철강_소재,2022,Q1,"320,061,787,722","849,141,630,677","1,169,203,418,399","320,698,115,179","263,036,770,386","583,734,885,565","311,722,195,937","585,468,532,834",149157860169.0,3460618594.0,4521866063.0,3307245150.0,3307245150.0,,,,,,,,,,,,,
10130,고려아연,철강_소재,2022,Q1,"4,247,402,470,979","4,008,747,948,600","8,256,150,419,579","1,185,499,261,142","74,026,866,526","1,259,526,127,668","6,897,331,509,042","6,996,624,291,911",1816658375255.0,220707460235.0,232802353875.0,162361654659.0,162361654659.0,"94,350,000,000",,,,,,,,,,,,
103140,풍산,철강_소재,2022,Q1,"1,432,459,721,675","1,484,939,603,056","2,917,399,324,731","951,735,640,727","282,946,685,059","1,234,682,325,786","1,048,142,811,487","1,682,716,998,945",768197607296.0,49344915211.0,60812117375.0,43411387212.0,43411387212.0,"140,121,390,000",,,,,,,,,,,,
104700,한국철강,철강_소재,2022,Q1,"625,289,405,700","296,191,143,133","921,480,548,833","164,699,281,780","21,149,365,563","185,848,647,343","168,057,588,145","735,631,901,490",240898478939.0,22815181480.0,29837570724.0,22823707445.0,22823707445.0,"46,050,000,000",,,,,,,,,,,,
