code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
480,조선내화,철강_소재,2023,Q2,2023-08-14,"304,329,848,015","676,896,875,961","981,226,723,976","542,126,919,731","33,886,727,486","576,013,647,217","470,331,187,538","405,213,076,759",0.0,-2265711716.0,-58658907.0,-10440579246.0,"20,000,000,000",,,,,,,,,,,,
670,영풍,철강_소재,2023,Q2,2023-08-14,"609,102,214,286","1,844,484,527,532","2,453,586,741,818","323,311,319,433","329,745,622,643","653,056,942,076","1,796,686,300,451","1,800,529,799,742",431182208500.0,-61633275683.0,-57855295588.0,-44468046767.0,"9,210,200,000",,,,,,,,,,,,
1230,동국제강,철강_소재,2023,Q2,2023-08-14,"147,194,894,174","440,147,322,579","587,342,216,753","25,760,398,058","13,426,861,424","39,187,259,482","1,178,162,425,791","548,154,957,271",1815611170.0,-4821146151.0,-2247429575.0,-333240115254.0,"208,670,829,413",,,,,,,,,,,,
1430,세아베스틸,철강_소재,2023,Q2,2023-08-14,"10,652,106,407","1,738,205,935,950","1,748,858,042,357","105,140,146,267","129,743,739,062","234,883,885,329","989,154,697,541","1,513,974,157,028",3209587161.0,-1930060569.0,-11071146172.0,-10518436379.0,"219,310,595,000",,,,,,,,,,,,
2240,고려제강,철강_소재,2023,Q2,2023-08-11,"272,475,369,573","1,156,371,967,391","1,428,847,336,964","141,336,759,494","86,426,208,276","227,762,967,770","1,166,013,140,564","1,201,084,369,194",135026290915.0,10177848465.0,11495611014.0,9359695144.0,"25,000,000,000",,,,,,,,,,,,
3030,세아제강,철강_소재,2023,Q2,2023-08-14,"8,794,466,675","811,477,516,385","820,271,983,060","25,875,317,230","92,722,090,778","118,597,408,008","594,419,658,263","701,674,575,052",5569178779.0,1547525662.0,173449249.0,168823348.0,"20,708,285,000",,,,,,,,,,,,
4020,현대제철,철강_소재,2023,Q2,2023-08-14,"10,224,084,365,889","22,706,426,936,993","32,930,511,302,882","6,013,362,124,387","7,863,040,980,834","13,876,403,105,221","13,585,728,512,052","19,054,108,197,661",5863169968647.0,426366358585.0,369324579346.0,272941369265.0,"667,228,925,000",,,,,,,,,,,,
5090,삼광글라스,철강_소재,2023,Q2,2023-08-11,"301,202,322,296","1,274,657,089,563","1,575,859,411,859","779,618,314,330","178,442,634,218","958,060,948,548","135,807,166,069","617,798,463,311",185904374349.0,10908861316.0,647673085.0,-784865354.0,"73,385,020,000",,,,,,,,,,,,
5490,POSCO,철강_소재,2023,Q2,2023-08-14,"4,345,961,818,052","47,416,513,215,299","51,762,475,033,351","98,217,049,584","4,014,972,762,191","4,113,189,811,775","47,800,453,913,423","47,649,285,221,576",,145821846196.0,133510948720.0,180304455340.0,"482,403,125,000",,,,,,,,,,,,
9580,무림P&P,철강_소재,2023,Q2,2023-08-11,"399,670,666,842","868,142,637,620","1,267,813,304,462","315,824,010,861","352,374,192,162","668,198,203,023","326,239,056,275","599,615,101,439",169684503348.0,-512254111.0,-8877959380.0,-6780597456.0,,,,,,,,,,,,,
10130,고려아연,철강_소재,2023,Q2,2023-08-11,"3,956,586,852,778","5,669,504,424,681","9,626,091,277,459","1,272,989,275,957","29,546,625,597","1,302,535,901,554","7,287,193,766,723","8,323,555,375,905",1787398880287.0,164623039107.0,188005037672.0,141639632567.0,"99,315,790,000",,,,,,,,,,,,
103140,풍산,철강_소재,2023,Q2,2023-08-14,"1,449,903,261,909","1,582,815,506,034","3,032,718,767,943","874,751,205,285","233,719,876,229","1,108,471,081,514","1,269,570,212,028","1,924,247,686,429",774861624272.0,47239907024.0,52018546022.0,44938090654.0,"140,121,390,000",,,,,,,,,,,,
104700,한국철강,철강_소재,2023,Q2,2023-08-14,"664,653,189,951","289,946,296,105","954,599,486,056","90,670,332,548","38,969,868,294","129,640,200,842","258,803,348,814","824,959,285,214",252467230468.0,33072953322.0,39833138314.0,30757985459.0,"46,050,000,000",,,,,,,,,,,,
