code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
480,조선내화,철강_소재,2021,Q4,2022-03-14,"195,411,010,575","745,653,667,010","941,064,677,585","299,926,093,628","67,361,416,638","367,287,510,266","466,635,277,193","573,777,167,319",114927371431.0,1695347962.0,6738207737.0,3008841547.0,"20,000,000,000",,,,,,,,,,,,
670,영풍,철강_소재,2021,Q4,2022-03-15,"908,528,848,727","1,651,348,653,279","2,559,877,502,006","441,411,421,469","301,242,845,492","742,654,266,961","1,826,893,567,629","1,817,223,235,045",313009735759.0,-33601320890.0,-59926079293.0,-48404729279.0,"9,210,200,000",,,,,,,,,,,,
1230,동국제강,철강_소재,2021,Q4,2022-03-17,"2,313,504,869,638","3,639,250,884,089","5,952,755,753,727","2,825,021,975,014","402,033,959,964","3,227,055,934,978","856,310,866,381","2,725,699,818,749",1978128498612.0,174446792110.0,-85863400053.0,-72405212298.0,"690,953,196,364",,,,,,,,,,,,
1430,세아베스틸,철강_소재,2021,Q4,2022-03-17,"869,750,347,370","1,709,366,315,196","2,579,116,662,566","639,116,950,430","381,223,582,855","1,020,340,533,285","1,043,555,801,847","1,558,776,129,281",565540766468.0,23359614187.0,16260941847.0,16272885335.0,"219,310,595,000",,,,,,,,,,,,
2240,고려제강,철강_소재,2021,Q4,2022-03-17,"252,022,544,021","1,146,307,297,988","1,398,329,842,009","168,021,951,986","87,748,747,848","255,770,699,834","1,108,771,297,817","1,142,559,142,175",138735478744.0,8208547384.0,7931107791.0,4932262699.0,"23,000,000,000",,,,,,,,,,,,
3030,세아제강,철강_소재,2021,Q4,2022-03-15,"15,277,631,974","731,630,460,706","746,908,092,680","26,740,414,429","52,645,236,323","79,385,650,752","559,897,061,840","667,522,441,928",3893685031.0,702534267.0,7202220460.0,7452652221.0,"20,708,285,000",,,,,,,,,,,,
4020,현대제철,철강_소재,2021,Q4,2022-03-15,"10,190,060,054,277","23,991,205,170,853","34,181,265,225,130","5,944,497,675,936","10,470,383,780,449","16,414,881,456,385","12,223,861,482,440","17,766,383,768,745",5723609814388.0,738953792292.0,501608942512.0,307888205619.0,"667,228,925,000",,,,,,,,,,,,
5090,삼광글라스,철강_소재,2021,Q4,2022-03-10,"264,762,868,236","1,294,336,217,487","1,559,099,085,723","592,607,814,859","397,988,407,727","990,596,222,586","86,511,565,895","568,502,863,137",168276439697.0,28794147997.0,27692742040.0,18774481874.0,"73,385,020,000",,,,,,,,,,,,
5490,POSCO,철강_소재,2021,Q4,2022-03-11,"25,918,879,999,015","38,323,878,956,874","64,242,758,955,889","7,868,269,046,806","7,339,064,914,051","15,207,333,960,857","49,734,491,732,778","49,035,424,995,032",11527677352540.0,1672947839547.0,1372722151953.0,1070823996567.0,"482,403,125,000",,,,,,,,,,,,
9580,무림P&P,철강_소재,2021,Q4,2022-03-15,"301,619,702,038","854,300,589,867","1,155,920,291,905","313,720,207,506","252,222,831,543","565,943,039,049","316,230,915,959","589,977,252,856",159592041163.0,4625056965.0,5172067603.0,5075062240.0,,,,,,,,,,,,,
10130,고려아연,철강_소재,2021,Q4,2022-03-15,"4,444,333,507,426","3,876,895,987,632","8,321,229,495,058","1,078,792,942,084","81,863,433,500","1,160,656,375,584","7,088,266,823,279","7,160,573,119,474",1953232311813.0,249261562541.0,261734002899.0,187415051401.0,"94,350,000,000",,,,,,,,,,,,
103140,풍산,철강_소재,2021,Q4,2022-03-17,"1,338,446,475,499","1,470,986,169,316","2,809,432,644,815","847,161,099,586","278,771,236,745","1,125,932,336,331","1,033,586,001,475","1,683,500,308,484",775114837399.0,53735428496.0,68536376371.0,55736241194.0,"140,121,390,000",,,,,,,,,,,,
104700,한국철강,철강_소재,2021,Q4,2022-03-17,"612,203,146,825","296,504,350,815","908,707,497,640","166,234,467,031","20,284,540,003","186,519,007,034","185,831,845,994","722,188,490,606",267099565982.0,27744024744.0,38200675949.0,28328211778.0,"46,050,000,000",,,,,,,,,,,,
