code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
480,조선내화,철강_소재,2018,Q4,2019-04-01,"228,770,433,784","492,346,437,921","721,116,871,705","189,544,214,604","29,215,457,662","218,759,672,266","404,031,594,378","502,357,199,439",129081943246.0,3605498033.0,9652604193.0,7394480054.0,"20,000,000,000",,,,,,,,,,,,
670,영풍,철강_소재,2018,Q4,2019-04-01,"682,191,017,058","1,600,296,694,931","2,282,487,711,989","226,055,545,974","288,411,456,157","514,467,002,131","1,780,244,684,918","1,768,020,709,858",325984456976.0,-1639359505.0,774219754.0,22636009.0,"9,210,200,000",,,,,,,,,,,,
1230,동국제강,철강_소재,2018,Q4,2019-04-01,"1,815,968,795,440","3,918,038,998,513","5,743,707,793,953","2,913,602,769,050","431,579,251,504","3,345,182,020,554","721,091,324,096","2,398,525,773,399",1401165331315.0,34718371520.0,-396116438436.0,-377160408094.0,"690,953,196,364",,,,,,,,,,,,
1430,세아베스틸,철강_소재,2018,Q4,2019-03-29,"773,965,069,692","1,893,920,737,593","2,667,885,807,285","605,141,937,081","383,394,043,689","988,535,980,770","1,163,181,015,642","1,679,349,826,515",480801185376.0,-35054054081.0,-38707110998.0,-21023151169.0,"219,310,595,000",,,,,,,,,,,,
2240,고려제강,철강_소재,2018,Q4,2019-04-01,"247,208,463,103","1,127,511,003,738","1,374,719,466,841","207,938,344,132","91,899,572,919","299,837,917,051","1,036,223,036,047","1,074,881,549,790",126569822553.0,10550620675.0,7803768375.0,7354785415.0,"20,000,000,000",,,,,,,,,,,,
3030,세아제강,철강_소재,2018,Q4,2019-04-01,"50,035,716,265","658,120,421,254","708,156,137,519","6,144,576,183","35,364,982,520","41,509,558,703","1,164,554,295,366","666,646,578,816",-692906167958.0,-24893763160.0,-31803754328.0,-257635968.0,"20,708,285,000",,,,,,,,,,,,
4020,현대제철,철강_소재,2018,Q4,2019-04-01,"6,823,460,373,962","24,365,075,914,776","31,188,536,288,738","5,604,443,921,635","8,830,885,602,530","14,435,329,524,165","11,517,818,852,215","16,753,206,764,573",4819962841377.0,257652172295.0,121318253272.0,81224141717.0,"667,228,925,000",,,,,,,,,,,,
5090,삼광글라스,철강_소재,2018,Q4,2019-04-01,"191,453,144,987","349,815,374,240","541,268,519,227","337,290,950,452","10,770,083,516","348,061,033,968","151,549,394,096","193,207,485,259",85732679995.0,-12025885712.0,-17092421067.0,-9829647611.0,"24,272,090,000",,,,,,,,,,,,
5490,POSCO,철강_소재,2018,Q4,2019-04-01,"16,796,400,047,219","37,329,579,638,935","54,125,979,686,154","3,895,972,889,381","4,957,905,021,987","8,853,877,911,368","45,175,458,896,631","45,272,101,774,786",7288182174243.0,876567465377.0,-788295027314.0,-1167534767153.0,"482,403,125,000",,,,,,,,,,,,
9580,무림P&P,철강_소재,2018,Q4,2019-04-01,"288,935,906,641","881,698,752,715","1,170,634,659,356","314,682,396,082","241,006,155,825","555,688,551,907","341,199,770,552","614,946,107,449",162527627994.0,17034309806.0,14405836616.0,9748443996.0,,,,,,,,,,,,,
10130,고려아연,철강_소재,2018,Q4,2019-04-01,"3,303,665,348,799","3,150,788,099,717","6,454,453,448,516","369,025,268,049","108,073,726,242","477,098,994,291","5,861,787,168,275","5,977,354,454,225",1297811030566.0,139494657467.0,113191821672.0,82019440003.0,"94,350,000,000",,,,,,,,,,,,
103140,풍산,철강_소재,2018,Q4,2019-04-01,"1,000,648,304,817","1,393,020,907,332","2,393,669,212,149","638,435,788,590","378,009,398,518","1,016,445,187,108","742,699,775,165","1,377,224,025,041",598066446059.0,23215546044.0,7748820200.0,3113799606.0,"140,121,390,000",,,,,,,,,,,,
104700,한국철강,철강_소재,2018,Q4,2019-04-01,"612,363,254,974","296,673,941,067","909,037,196,041","177,771,434,933","14,015,501,757","191,786,936,690","118,716,736,296","717,250,259,351",219046380803.0,10503111085.0,13904955495.0,7942619083.0,"46,050,000,000",,,,,,,,,,,,
