주식 코드,주식 종목,시작 날짜,주식 날짜,종가,시가,주가 변화율,KOSPI 50 종가,KOSPI 50 시가,KOSPI 50 주가 변화율,시장초과수익률
036570,NCsoft,2024-04-01,2015-01-02,179900,200500,-0.10274314214463841,2666.2,2628.3,0.01441996727922978,-0.11716310942386819
036570,NCsoft,2024-01-01,2015-01-02,198800,237000,-0.16118143459915613,2607.13,2471.52,0.05486906842752643,-0.21605050302668255
036570,NCsoft,2023-10-01,2015-01-02,240500,218500,0.10068649885583524,2483.32,2218.53,0.11935380634924925,-0.018667307493414012
036570,NCsoft,2023-07-01,2015-01-02,222500,295000,-0.2457627118644068,2249.01,2354.61,-0.044848191420235155,-0.20091452044417163
036570,NCsoft,2023-04-01,2015-01-02,295000,374500,-0.21228304405874499,2337.45,2231.23,0.04760602896160405,-0.259889073020349
036570,NCsoft,2023-01-01,2015-01-02,371500,448500,-0.1716833890746934,2220.92,1996.43,0.1124457156023502,-0.2841291046770436
036570,NCsoft,2022-10-01,2015-01-02,448000,349000,0.2836676217765043,1983.7,1960.37,0.011900814642133963,0.27176680713437035
036570,NCsoft,2022-07-01,2015-01-02,346000,353500,-0.021216407355021217,1926.97,2096.77,-0.0809817004249393,0.05976529306991808
036570,NCsoft,2022-04-01,2015-01-02,349500,465000,-0.24838709677419354,2088.88,2503.29,-0.16554614127807799,-0.08284095549611556
036570,NCsoft,2022-01-01,2015-01-02,467500,645000,-0.2751937984496124,2515.99,2777.21,-0.09405842554218091,-0.18113537290743148
036570,NCsoft,2021-10-01,2015-01-02,643000,608000,0.05756578947368421,2755.64,2762.01,-0.002306291432688638,0.059872080906372846
036570,NCsoft,2021-07-01,2015-01-02,603000,822000,-0.2664233576642336,2771.92,3057.05,-0.09326965538672907,-0.1731537022775045
036570,NCsoft,2021-04-01,2015-01-02,820000,885000,-0.07344632768361582,3056.06,2916.4,0.04788780688520088,-0.1213341345688167
036570,NCsoft,2021-01-01,2015-01-02,873000,949000,-0.08008429926238145,2902.81,2725.68,0.06498561826773507,-0.1450699175301165
036570,NCsoft,2020-10-01,2015-01-02,931000,810000,0.14938271604938272,2725.2,2159.46,0.26198216220721837,-0.11259944615783565
036570,NCsoft,2020-07-01,2015-01-02,806000,904000,-0.1084070796460177,2158.75,1981.53,0.08943594091434398,-0.19784302056036168
036570,NCsoft,2020-04-01,2015-01-02,891000,647000,0.37712519319938176,1959.45,1629.72,0.2023230984463589,0.17480209475302286
036570,NCsoft,2020-01-01,2015-01-02,652000,542000,0.2029520295202952,1648.2,2014.65,-0.181892636438091,0.3848446659583862
036570,NCsoft,2019-10-01,2015-01-02,541000,521000,0.03838771593090211,2010.91,1853.41,0.08497849909086494,-0.04659078315996283
036570,NCsoft,2019-07-01,2015-01-02,521000,478000,0.0899581589958159,1853.6,1867.73,-0.007565333319055811,0.09752349231487172
036570,NCsoft,2019-04-01,2015-01-02,477000,494500,-0.03538928210313448,1856.21,1851.95,0.002300278085261476,-0.037689560188395956
036570,NCsoft,2019-01-01,2015-01-02,496000,464500,0.06781485468245425,1837.13,1732.45,0.060423100233773015,0.007391754448681238
036570,NCsoft,2018-10-01,2015-01-02,466500,445000,0.048314606741573035,1723.22,2000.17,-0.13846323062539687,0.1867778373669699
036570,NCsoft,2018-07-01,2015-01-02,442500,370500,0.19433198380566802,1992.62,1987.8,0.0024247912264815054,0.1919071925791865
036570,NCsoft,2018-04-01,2015-01-02,371000,425000,-0.12705882352941175,1990.06,2120.68,-0.06159345115717595,-0.06546537237223579
036570,NCsoft,2018-01-01,2015-01-02,420000,448000,-0.0625,2114.3,2196.95,-0.0376203372857824,-0.0248796627142176
036570,NCsoft,2017-10-01,2015-01-02,447500,465000,-0.03763440860215054,2191.53,2184.25,0.0033329518141239326,-0.040967360416274474
036570,NCsoft,2017-07-01,2015-01-02,464500,388500,0.1956241956241956,2143.75,2077.18,0.03204825773404335,0.16357593789015226
036570,NCsoft,2017-04-01,2015-01-02,379500,307500,0.23414634146341465,2072.82,1862.26,0.11306691869019372,0.12107942277322092
036570,NCsoft,2017-01-01,2015-01-02,305000,246000,0.23983739837398374,1856.45,1706.07,0.08814409725275055,0.1516933011212332
036570,NCsoft,2016-10-01,2015-01-02,247500,299000,-0.17224080267558528,1710.64,1676.87,0.020138710812406573,-0.19237951348799184
036570,NCsoft,2016-07-01,2015-01-02,295500,238500,0.2389937106918239,1661.76,1560.02,0.06521711260112051,0.1737765980907034
036570,NCsoft,2016-04-01,2015-01-02,236000,253500,-0.06903353057199212,1555.47,1554.44,0.0006626180489436535,-0.06969614862093577
036570,NCsoft,2016-01-01,2015-01-02,253500,213000,0.19014084507042253,1557.22,1504.23,0.03522732560845084,0.15491351946197168
