주식 코드,주식 종목,시작 날짜,주식 날짜,종가,시가,주가 변화율,KOSPI 50 종가,KOSPI 50 시가,KOSPI 50 주가 변화율,시장초과수익률
006400,Samsung_SDI,2024-04-01,2015-01-02,354000,469000,-0.24520255863539445,2666.2,2628.3,0.01441996727922978,-0.2596225259146242
006400,Samsung_SDI,2024-01-01,2015-01-02,471000,469000,0.0042643923240938165,2607.13,2471.52,0.05486906842752643,-0.05060467610343261
006400,Samsung_SDI,2023-10-01,2015-01-02,472000,483500,-0.023784901758014478,2483.32,2218.53,0.11935380634924925,-0.14313870810726373
006400,Samsung_SDI,2023-07-01,2015-01-02,512000,680000,-0.24705882352941178,2249.01,2354.61,-0.044848191420235155,-0.2022106321091766
006400,Samsung_SDI,2023-04-01,2015-01-02,669000,750000,-0.108,2337.45,2231.23,0.04760602896160405,-0.15560602896160405
006400,Samsung_SDI,2023-01-01,2015-01-02,735000,597000,0.23115577889447236,2220.92,1996.43,0.1124457156023502,0.11871006329212216
006400,Samsung_SDI,2022-10-01,2015-01-02,591000,550000,0.07454545454545454,1983.7,1960.37,0.011900814642133963,0.06264463990332057
006400,Samsung_SDI,2022-07-01,2015-01-02,546000,532000,0.02631578947368421,1926.97,2096.77,-0.0809817004249393,0.1072974898986235
006400,Samsung_SDI,2022-04-01,2015-01-02,532000,590000,-0.09830508474576272,2088.88,2503.29,-0.16554614127807799,0.06724105653231527
006400,Samsung_SDI,2022-01-01,2015-01-02,596000,663000,-0.10105580693815988,2515.99,2777.21,-0.09405842554218091,-0.006997381395978969
006400,Samsung_SDI,2021-10-01,2015-01-02,655000,709000,-0.076163610719323,2755.64,2762.01,-0.002306291432688638,-0.07385731928663436
006400,Samsung_SDI,2021-07-01,2015-01-02,718000,702000,0.022792022792022793,2771.92,3057.05,-0.09326965538672907,0.11606167817875186
006400,Samsung_SDI,2021-04-01,2015-01-02,698000,670000,0.041791044776119404,3056.06,2916.4,0.04788780688520088,-0.006096762109081479
006400,Samsung_SDI,2021-01-01,2015-01-02,660000,660000,0.0,2902.81,2725.68,0.06498561826773507,-0.06498561826773507
006400,Samsung_SDI,2020-10-01,2015-01-02,628000,433500,0.4486735870818916,2725.2,2159.46,0.26198216220721837,0.18669142487467322
006400,Samsung_SDI,2020-07-01,2015-01-02,433500,370000,0.17162162162162162,2158.75,1981.53,0.08943594091434398,0.08218568070727764
006400,Samsung_SDI,2020-04-01,2015-01-02,363500,240000,0.5145833333333333,1959.45,1629.72,0.2023230984463589,0.3122602348869744
006400,Samsung_SDI,2020-01-01,2015-01-02,240500,237000,0.014767932489451477,1648.2,2014.65,-0.181892636438091,0.19666056892754247
006400,Samsung_SDI,2019-10-01,2015-01-02,236000,221000,0.06787330316742081,2010.91,1853.41,0.08497849909086494,-0.01710519592344413
006400,Samsung_SDI,2019-07-01,2015-01-02,223000,239500,-0.06889352818371608,1853.6,1867.73,-0.007565333319055811,-0.06132819486466027
006400,Samsung_SDI,2019-04-01,2015-01-02,236500,218000,0.08486238532110092,1856.21,1851.95,0.002300278085261476,0.08256210723583944
006400,Samsung_SDI,2019-01-01,2015-01-02,214500,222000,-0.033783783783783786,1837.13,1732.45,0.060423100233773015,-0.09420688401755681
006400,Samsung_SDI,2018-10-01,2015-01-02,219000,259500,-0.15606936416184972,1723.22,2000.17,-0.13846323062539687,-0.01760613353645285
006400,Samsung_SDI,2018-07-01,2015-01-02,258500,215000,0.20232558139534884,1992.62,1987.8,0.0024247912264815054,0.19990079016886733
006400,Samsung_SDI,2018-04-01,2015-01-02,214000,200000,0.07,1990.06,2120.68,-0.06159345115717595,0.13159345115717597
006400,Samsung_SDI,2018-01-01,2015-01-02,192500,207500,-0.07228915662650602,2114.3,2196.95,-0.0376203372857824,-0.03466881934072362
006400,Samsung_SDI,2017-10-01,2015-01-02,204500,203000,0.007389162561576354,2191.53,2184.25,0.0033329518141239326,0.004056210747452422
006400,Samsung_SDI,2017-07-01,2015-01-02,198500,172000,0.15406976744186046,2143.75,2077.18,0.03204825773404335,0.12202150970781711
006400,Samsung_SDI,2017-04-01,2015-01-02,171500,138000,0.2427536231884058,2072.82,1862.26,0.11306691869019372,0.12968670449821207
006400,Samsung_SDI,2017-01-01,2015-01-02,138000,103500,0.3333333333333333,1856.45,1706.07,0.08814409725275055,0.24518923608058277
006400,Samsung_SDI,2016-10-01,2015-01-02,109000,96800,0.12603305785123967,1710.64,1676.87,0.020138710812406573,0.10589434703883309
006400,Samsung_SDI,2016-07-01,2015-01-02,96000,107500,-0.10697674418604651,1661.76,1560.02,0.06521711260112051,-0.17219385678716703
006400,Samsung_SDI,2016-04-01,2015-01-02,108000,100000,0.08,1555.47,1554.44,0.0006626180489436535,0.07933738195105634
006400,Samsung_SDI,2016-01-01,2015-01-02,99000,115500,-0.14285714285714285,1557.22,1504.23,0.03522732560845084,-0.1780844684655937
