,name,year,quarter,sector,Relative Return,실업률 변화율,차입부채 변화율,전체 주주 수 변화율,영업이익 변화율,자본총계 변화율,매출액 변화율,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,Label,Code
5,DL_Holdings,2023,Q2,건설,-0.1852170317877591,0.04938271604938271,2.7866505884966564e-17,-0.0,0.9580835418311151,0.006128143838783906,0.8959441108062536,0.03519218134034163,0.0033393569458602945,0.00015471178351411652,-0.2708427984706853,000210
5,Hyundai_E&C,2023,Q2,건설,-0.062469385703469535,0.04938271604938271,-1.6553103491058514e-19,-0.0,-0.11600808358773707,-0.014866707433216275,-0.10578181037309875,0.03519218134034163,-0.02182887648691967,0.02858626732875591,-0.014578946147557108,000720
5,KCC,2023,Q2,건설,-0.019161767674376287,0.04938271604938271,-9.79594019993304e-19,-0.0,-0.9057318140643005,-0.027900979663000758,-0.06797704297034435,0.03519218134034163,-0.02903652204990359,-0.014888649751528371,-0.16695488194567598,002380
5,Hanil_Cement,2023,Q2,건설,-0.04019447921803673,0.04938271604938271,1.2222746661563338e-18,-0.0,0.9901101496926957,-0.00026745787459980797,-0.03580493572126264,0.03519218134034163,-0.00041733831444967784,-0.002109321558123156,0.016360851537842745,003300
5,Ssangyong_Cement,2023,Q2,건설,-0.026410260216426423,0.04938271604938271,5.475527230662927e-18,-0.0,4.189469527111399,0.03164369051857574,-0.10156659751034502,0.03519218134034163,0.022703199331560175,0.004723887355852385,-0.19794567526868406,003410
5,IS_Dongseo,2023,Q2,건설,0.3455817225156118,0.04938271604938271,-1.7871968118602607e-19,-0.0,-0.13127891603047126,-0.04206762297953359,-0.036625441489424926,0.03519218134034163,-0.05871573178552447,-0.015092588198486467,-0.2340374439698088,010780
5,Hyundai_Development_Company,2023,Q2,건설,0.13412290385847042,0.04938271604938271,1.3592563293252452e-18,-0.0,0.8984556868644227,0.0037267587094468313,0.7112142747995045,0.03519218134034163,-0.0015550190908573125,9.416807492657053e-05,-0.08885684742985622,012630
5,Samsung_Engineering,2023,Q2,건설,0.2970220324478141,0.04938271604938271,-5.578799148113213e-19,-0.0,-0.3683695750168732,-0.064516937602761,-0.02068891565491926,0.03519218134034163,-0.14652864471468008,-0.0038349331683673604,-0.15855475010189685,028050
5,Daewoo_E&C,2023,Q2,건설,-0.13992992895348647,0.04938271604938271,-1.5281403429703958e-19,-0.0,-0.03449928013155912,-0.009381937993322653,-0.2541601446852624,0.03519218134034163,-0.08359313375911293,-9.903782344955481e-05,-0.04323599427971824,047040
5,KEPCO_E&C,2023,Q2,건설,0.26170778602361144,0.04938271604938271,-7.84598671969921e-20,-0.0,-0.11094009471512578,-0.024574309609516787,-0.10722658725771783,0.03519218134034163,-0.024454617774912757,0.016494431465306048,-0.11903541885842765,052690
5,LG_Hausys,2023,Q2,건설,-0.03406298887602008,0.04938271604938271,-0.03580215364354933,-0.0,-2.23824795341379,-0.04130276820006684,-0.13701544401004728,0.03519218134034163,-0.5800763284078676,0.022040970235509216,0.3139994070122191,108670
