,name,year,quarter,sector,Relative Return,실업률 변화율,차입부채 변화율,전체 주주 수 변화율,영업이익 변화율,자본총계 변화율,매출액 변화율,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,Label,Code
19,DL_Holdings,2019,Q4,건설,-0.08184192449297666,0.05357142857142849,-1.5272620058005448e-15,0.02288823997015088,-1.37402536244764,-0.014093938786702287,-0.2952811171764389,-0.023897949297593923,-0.018537867647057116,0.020110822170772424,-0.19145807343458393,000210
19,Hyundai_E&C,2019,Q4,건설,-0.15159739353684196,0.05357142857142849,2.408251478514336e-14,0.024360070627416075,0.2896758680012512,0.01213597341128525,-0.1390201916364826,-0.023897949297593923,0.00012961065005956396,-0.03921586617535744,-0.16076285991038167,000720
19,KCC,2019,Q4,건설,-0.1928090157539985,0.05357142857142849,-1.9360502232612223e-14,0.024181717129763913,0.7677524857585425,0.1746607209721276,0.7793335664015021,-0.023897949297593923,-0.0014501750899551524,0.05441813686215291,-0.005733788207726714,002380
19,Hanil_Cement,2019,Q4,건설,-0.04222032021047534,0.05357142857142849,2.6871833691635588e-15,0.024394056579174928,-1.8472702227816504,0.09850163520058342,0.02439405657917504,-0.023897949297593923,0.03791545391826501,0.03697653645565524,-0.19274167084824007,003300
19,Ssangyong_Cement,2019,Q4,건설,-0.03545526466314336,0.05357142857142849,-1.2430603401334586e-13,0.02437931086183842,-0.27302550761565714,0.022847456550823098,-0.19611384146787203,-0.023897949297593923,0.06787745251196198,0.0014607482435416985,-0.14640386470224231,003410
19,IS_Dongseo,2019,Q4,건설,-0.20391240229157362,0.05357142857142849,-4.76143787798487e-15,0.024340084381509697,-0.6376827370268223,-0.011305122036665782,-0.2513291556688031,-0.023897949297593923,-0.019625622156286937,0.10223325142058215,0.022117497547486903,010780
19,Hyundai_Development_Company,2019,Q4,건설,-0.13525968347208706,0.05357142857142849,-3.852699731477467e-15,0.024370930298885263,-0.06106434882235212,0.0005467757648560667,-0.21075697641098046,-0.023897949297593923,-0.0007530051657167469,-0.002387751533238669,-0.21779917879297925,012630
19,Samsung_Engineering,2019,Q4,건설,-0.004483894895786971,0.05357142857142849,-4.8752996276306803e-14,0.024316007436261278,0.22214399951629793,0.014253984552318633,-0.011551583395322362,-0.023897949297593923,-0.018109718003560538,0.008453540823855299,0.07188033063661697,028050
19,Daewoo_E&C,2019,Q4,건설,-0.012396938374047844,0.05357142857142849,-2.877937498971856e-14,0.024095569829436614,2.08254616997311,0.08461643024307719,-0.06733798840637406,-0.023897949297593923,3.53314438573255,0.04271469963325958,-0.09200490639068178,047040
19,KEPCO_E&C,2019,Q4,건설,0.11027301236486842,0.05357142857142849,5.045954270513004e-14,0.024386453813554088,7.991620965373804,-0.0718536624708257,-1.2178593594964684,-0.023897949297593923,-0.0714101381753749,0.03779508458618619,-0.16714850707527606,052690
19,LG_Hausys,2019,Q4,건설,-0.01820585557150007,0.05357142857142849,0.024411704632023246,0.024411704632023357,0.9695669137729224,0.05224978723888296,-0.04421810805181314,-0.023897949297593923,0.1646601675671443,-0.004628196953493591,-0.1672573144711774,108670
