,name,year,quarter,sector,Relative Return,실업률 변화율,차입부채 변화율,전체 주주 수 변화율,영업이익 변화율,자본총계 변화율,매출액 변화율,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,Label,Code
33,DL_Holdings,2016,Q2,건설,0.34780436460302727,0.044642857142857095,-1.4907499232841295e-18,-0.00842088598708024,-1.016410796698589,-0.0038308777806288496,-0.14655929713947713,-0.3509743792660007,-0.0034195489020401038,0.001192477415282167,-0.15891805249138258,000210
33,Hyundai_E&C,2016,Q2,건설,0.4594083042513074,0.044642857142857095,3.199480765986602e-20,-0.008817774145409851,-0.14653702594350482,-0.017597702960964634,-0.1482557663727011,-0.3509743792660007,-0.022739021498932033,0.0022628444136912895,-0.20659433400204477,000720
33,KCC,2016,Q2,건설,-0.012778207346378025,0.044642857142857095,-3.4182794530298714e-19,-0.008206094788596241,-0.2200061365129613,0.038181076762604294,-0.14704468196155118,-0.3509743792660007,-0.011500376657158862,0.0464071133044236,-0.07722562305771277,002380
33,Hanil_Cement,2016,Q2,건설,-0.13402762936880566,0.044642857142857095,-4.4944038843564804e-17,-0.008471289502359314,-33.520585131954505,-0.010998375743993094,-0.2864438166244312,-0.3509743792660007,-0.017466138349566895,0.00603548090710071,-0.1189597346558075,003300
33,Ssangyong_Cement,2016,Q2,건설,0.17504596202750825,0.044642857142857095,-1.0925727816486056e-18,-0.008465110215042593,-0.8555787061206606,-0.029324361003515875,-0.11460810297419699,-0.3509743792660007,-0.1846915282481525,0.004231321816305589,-0.03438631695958109,003410
33,IS_Dongseo,2016,Q2,건설,0.04775755406572128,0.044642857142857095,-8.026571739255841e-19,-0.008514569085428692,-0.5571778487722643,-0.2819042619773773,-0.4891083760894612,-0.3509743792660007,-0.1936813436192446,-0.052094284265942425,0.2748117122169525,010780
33,Hyundai_Development_Company,2016,Q2,건설,0.15685652995234042,0.044642857142857095,-1.5102821831500932e-18,-0.008512525442646579,-1.28059832084594,-0.041447773898415585,-0.3085916679344394,-0.3509743792660007,-0.051717214834727576,-0.022942825408441836,-0.14626537653984187,012630
33,Samsung_Engineering,2016,Q2,건설,-0.28931805066364197,0.044642857142857095,7.640864432562892e-18,-0.008516705955353032,3.8119216076219877,-0.08550213328899736,-0.4625472366011316,-0.3509743792660007,0.19878020857576584,-0.010108932931665038,-0.04939538997876451,028050
33,Daewoo_E&C,2016,Q2,건설,0.10616071846133654,0.044642857142857095,-1.4176546141299809e-18,-0.008229250553481116,-0.6892331338339026,0.0061342773144434926,-0.1747293522848059,-0.3509743792660007,-0.10778393128749086,-0.004553644198654672,-0.10078374889742958,047040
33,KEPCO_E&C,2016,Q2,건설,-0.1163345715577139,0.044642857142857095,-9.75272414652821e-19,-0.00846957720908903,-0.814575634498617,-0.04673506030883301,-0.08511735834238743,-0.3509743792660007,-0.046448072561549925,-0.011497450652251384,-0.15098967014264747,052690
33,LG_Hausys,2016,Q2,건설,-0.0755232543946189,0.044642857142857095,-0.008483715716810725,-0.008483715716810947,-0.2619235384879135,-0.02839196653018572,-0.13506432258233558,-0.3509743792660007,-0.11077562302485067,-0.015482040083324655,-0.07351823347973774,108670
