,name,year,quarter,sector,Relative Return,실업률 변화율,차입부채 변화율,전체 주주 수 변화율,영업이익 변화율,자본총계 변화율,매출액 변화율,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,Label,Code
27,DL_Holdings,2017,Q4,건설,-0.11608341002438625,0.0267857142857143,7.287629353541265e-14,0.08111875571183358,1.0886000053583318,0.038329865379850836,0.041606055463758285,-0.18077144502014986,0.03503274311522209,0.03837015190205961,0.01926660242157504,000210
27,Hyundai_E&C,2017,Q4,건설,-0.18105424542336637,0.0267857142857143,-1.4396788440744585e-14,0.08048777715213362,0.253185432857401,0.015110360074354068,0.00951180080072589,-0.18077144502014986,0.008224383075027153,0.022129381649396596,-0.06417778249022668,000720
27,KCC,2017,Q4,건설,-0.15704019227178512,0.0267857142857143,3.379981058713721e-14,0.0804885992739125,0.5694468047373742,0.08387899341407667,0.012433042425281093,-0.18077144502014986,-0.22786317883446405,0.05006029106776133,0.013457141439608678,002380
27,Hanil_Cement,2017,Q4,건설,-0.007703534883720871,0.0267857142857143,-3.563635496993965e-14,0.08091264776146745,0.3782433052052029,0.005684413745210892,0.3044179783158534,-0.18077144502014986,0.008017994171037324,0.0047064637445362045,0.22750101260125938,003300
27,Ssangyong_Cement,2017,Q4,건설,-0.20030665165728573,0.0267857142857143,9.099608829292948e-15,0.08088188259605578,-0.45000377029250305,-0.061047532705782226,-0.056138260501775505,-0.18077144502014986,-0.17886148461140272,-5.0378853013732794e-05,0.5565807946038591,003410
27,IS_Dongseo,2017,Q4,건설,-0.2646237269624573,0.0267857142857143,-4.81474995312816e-15,0.08090434013644543,0.33298130244030455,-0.014360335976134175,0.1486825397694178,-0.18077144502014986,-0.019486974950244873,0.018243361363502242,0.05348222089792272,010780
27,Hyundai_Development_Company,2017,Q4,건설,-0.25166523753867304,0.0267857142857143,-1.472237998908801e-13,0.08079215832557751,-0.14372560242074006,-0.01768559370756484,-0.12602269150846612,-0.18077144502014986,-0.017133707330057923,0.014849624293850283,0.07366730375550985,012630
27,Samsung_Engineering,2017,Q4,건설,-0.08769425210084027,0.0267857142857143,-4.8724987716538154e-14,0.08084594605485917,-3.0582646858086333,0.11029117503196773,0.11536720619407759,-0.18077144502014986,-6.63744188318254,0.02090553787895355,0.12168212873588509,028050
27,Daewoo_E&C,2017,Q4,건설,-0.06710987155963297,0.0267857142857143,-4.606414614637729e-15,0.08089785192348742,4.01528968736196,0.07400649718281582,0.008245683923955638,-0.18077144502014986,5.468051958415938,0.008809939794810706,-0.19643259807662394,047040
27,KEPCO_E&C,2017,Q4,건설,-0.1025162613065326,0.0267857142857143,-1.0700432750742814e-14,0.08092852983248677,-12.346732695271303,-0.061282324044516834,-0.6977125365629877,-0.18077144502014986,-0.06093031035603591,0.006165866159152378,0.2827402982812494,052690
27,LG_Hausys,2017,Q4,건설,-0.20115490909090902,0.0267857142857143,0.08091551096204264,0.08091551096204264,0.7078964194373402,-0.005275148930477425,0.03375092872909258,-0.18077144502014986,-0.015558580002278388,-0.06105298408108917,0.07782705983320885,108670
