,name,year,quarter,sector,Relative Return,실업률 변화율,차입부채 변화율,전체 주주 수 변화율,영업이익 변화율,자본총계 변화율,매출액 변화율,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,Label,Code
31,DL_Holdings,2016,Q4,건설,0.0367872129596169,0.06896551724137923,-7.027419507120017e-14,-0.08433275881211078,0.631734228367981,0.0023878317318795084,-0.0782756596981955,-0.07425742574257432,0.01509156675236123,-0.245349989686229,0.04621552129814459,000210
31,Hyundai_E&C,2016,Q4,건설,0.11702963652030539,0.06896551724137923,-1.159663418285803e-14,-0.08765506661042699,-0.5521103791601398,-0.03617309184826767,-0.19120576671531286,-0.07425742574257432,-0.011174555149588095,0.024582035243341127,0.08024371373992047,000720
31,KCC,2016,Q4,건설,-0.011726798753804904,0.06896551724137923,-2.178687697505471e-14,-0.08773385815110446,0.61397610886999,0.0474361893502272,-0.09676041035380378,-0.07425742574257432,0.0007441986588236915,0.053048630772714045,-0.09180006004576664,002380
31,Hanil_Cement,2016,Q4,건설,-0.12326458893578834,0.06896551724137923,2.0873102280001824e-14,-0.08863263298670887,-0.11372150549171689,-0.04629759129273414,-0.08379066771164778,-0.07425742574257432,-0.05240102062076257,0.09829025257893786,0.0008778690431122383,003300
31,Ssangyong_Cement,2016,Q4,건설,-0.18187175363805597,0.06896551724137923,-5.0440481973736945e-14,-0.08864430633482456,0.056520436743416,-0.02432270775472789,-0.15103516837112685,-0.07425742574257432,-0.14314873459513922,-0.004638632790817221,-0.1102577500943038,003410
31,IS_Dongseo,2016,Q4,건설,-0.14444089739491855,0.06896551724137923,-5.453078907824494e-14,-0.08864784486106703,-0.17854701849090127,-0.08385135287715606,-0.3183118177143469,-0.07425742574257432,-0.14878755787621167,-0.19145076129796323,-0.20496785292827566,010780
31,Hyundai_Development_Company,2016,Q4,건설,0.2459650264214686,0.06896551724137923,-5.515480494391142e-14,-0.08859336158776032,0.11376401513649037,-0.02091079284423203,-0.23579348224079566,-0.07425742574257432,-0.026110053207245576,-0.02701776346884044,-0.13915630170728932,012630
31,Samsung_Engineering,2016,Q4,건설,-0.002607519040160315,0.06896551724137923,-3.6157892507104215e-14,-0.08846655541894832,-0.05983395304708039,0.1513034928274678,-0.24627936118906546,-0.07425742574257432,-0.6231713678637645,-0.013342843655157255,-0.05261795226629698,028050
31,Daewoo_E&C,2016,Q4,건설,0.07252370330022873,0.06896551724137923,6.345360629814597e-14,-0.08796268705752719,8.47635924428269,0.2483487058687769,0.051804576519915546,-0.07425742574257432,1.7829876398205289,-0.04649327031831718,-0.20817670802666563,047040
31,KEPCO_E&C,2016,Q4,건설,0.03249191431603127,0.06896551724137923,5.200096289664841e-13,-0.08865190385229149,-15.323901817072649,0.05089606399306623,-0.5451574618551169,-0.07425742574257432,0.050625688192573515,0.009842301607977944,-0.1864094666473553,052690
31,LG_Hausys,2016,Q4,건설,-0.23719771998845562,0.06896551724137923,-0.0885992726713909,-0.08859927267139112,-0.2878114220007666,-0.017624607943165893,-0.07548645773668272,-0.07425742574257432,-0.12444847009979054,-0.020883339770765286,-0.0904981365980942,108670
