,name,year,quarter,sector,Relative Return,실업률 변화율,차입부채 변화율,전체 주주 수 변화율,영업이익 변화율,자본총계 변화율,매출액 변화율,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,Label,Code
1,DL_Holdings,2024,Q2,건설,-0.009477761175663027,3.3306690738754696e-16,1.0843586030575958e-19,-0.0,0.1408770941064056,-0.0008048396014757042,0.03347821246029781,-0.01979840167061564,-0.0004414926622158255,0.0016719761976460301,0.0899010286286876,000210
1,Hyundai_E&C,2024,Q2,건설,-0.09454018046106982,3.3306690738754696e-16,1.916479323347734e-19,-0.0,0.20173636489342783,-0.024963889091416558,-0.03668679085043358,-0.01979840167061564,-0.020975820109975896,-0.037989151914656016,-0.04709773048671467,000720
1,KCC,2024,Q2,건설,0.09716816890407062,3.3306690738754696e-16,-3.9680181044035655e-19,-0.0,-0.1581550140028134,-0.003368438911364624,-0.12363268344768064,-0.01979840167061564,-0.0035699661962449447,-0.020714717375258207,0.16289176917050555,002380
1,Hanil_Cement,2024,Q2,건설,0.06911745260580479,3.3306690738754696e-16,1.5143286719684459e-18,-0.0,0.9902647645671444,0.0005105683502311109,0.8999927828149599,-0.01979840167061564,-0.00029859745331917154,-0.035877196884772866,0.054075790256334307,003300
1,Ssangyong_Cement,2024,Q2,건설,0.17700825584709187,3.3306690738754696e-16,-1.1053406915842747e-17,-0.0,-8.12204776583915,-0.012139039806497554,-0.21140492326180715,-0.01979840167061564,0.23460267214219066,0.001184465667844914,-0.016840544405020273,003410
1,IS_Dongseo,2024,Q2,건설,-0.057970382458516705,3.3306690738754696e-16,2.9705831902430356e-19,-0.0,0.2846597852429934,-0.018739959826651775,0.02055258776118285,-0.01979840167061564,-0.02439198914616103,-0.008030559257473424,-0.14598539606296093,010780
1,Hyundai_Development_Company,2024,Q2,건설,0.11220338653094436,3.3306690738754696e-16,1.3808991373315297e-18,-0.0,0.9331708551935858,-0.00018479860754450073,0.7316338778357794,-0.01979840167061564,-0.0015795687499859934,0.000773934143777244,-0.005562348916298469,012630
1,Samsung_Engineering,2024,Q2,건설,-0.18300636403594905,3.3306690738754696e-16,-3.3962757666750262e-18,-0.0,-2.8857294644455087,-0.2105322233809246,-0.22817923868676182,-0.01979840167061564,-0.35907256223336614,-0.04666673322979986,-0.06978172087560851,028050
1,Daewoo_E&C,2024,Q2,건설,-0.15396748859876855,3.3306690738754696e-16,6.85032456516749e-19,-0.0,0.5505132131281614,-0.0035585534786568562,-0.13486720508962202,-0.01979840167061564,-0.01009816110900874,0.03440173892673293,-0.011435138999614868,047040
1,KEPCO_E&C,2024,Q2,건설,0.003954261638268848,3.3306690738754696e-16,-5.2773980034555175e-19,-0.0,-0.4642855214000752,-0.025614617339261292,0.0029071730587711953,-0.01979840167061564,-0.025479444379505667,0.03572650977274283,0.028891162912052896,052690
1,LG_Hausys,2024,Q2,건설,-0.1496857728025138,3.3306690738754696e-16,-0.14761872286253386,-0.0,-0.1851143578367629,-0.03778581747619891,-0.10012952562254784,-0.01979840167061564,-0.4255404261866298,0.008054153971003175,0.1309301562319224,108670
