,name,year,quarter,sector,Relative Return,실업률 변화율,차입부채 변화율,전체 주주 수 변화율,영업이익 변화율,자본총계 변화율,매출액 변화율,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,Label,Code
2,DL_Holdings,2024,Q1,건설,0.10546200343050109,0.011764705882352788,6.74217432663444e-19,-0.0,0.3961926624448424,0.006124110376318659,0.4251448768490288,0.008599753155233536,0.0033493111423231747,0.00011888274699412005,-0.009477761175663027,000210
2,Hyundai_E&C,2024,Q1,건설,-0.13344424398638463,0.011764705882352788,-2.1503616983860296e-18,-0.0,-1.860783815094233,-0.020989310947844064,0.08003744927364786,0.008599753155233536,-0.01862967103537172,-0.027504404460699572,-0.09454018046106982,000720
2,KCC,2024,Q1,건설,-0.16933880210316496,0.011764705882352788,2.1860221511979025e-19,-0.0,-0.02385887935437636,-0.09771311265567384,0.04572076735839159,0.008599753155233536,-0.10289363311494215,-0.08169466263438152,0.09716816890407062,002380
2,Hanil_Cement,2024,Q1,건설,-0.10336171390385454,0.011764705882352788,1.8528588089711707e-17,-0.0,14.33842395489964,-0.02200896016649101,-0.03355842779584495,0.008599753155233536,-0.008692822612573314,0.010374953634040063,0.06911745260580479,003300
2,Ssangyong_Cement,2024,Q1,건설,-0.05462214865052782,0.011764705882352788,7.446604335232293e-19,-0.0,0.9412180075783276,0.20970650753420128,0.3053215875235632,0.008599753155233536,-0.007490558745826714,-0.0014972070956826844,0.17700825584709187,003410
2,IS_Dongseo,2024,Q1,건설,-0.0866998223303022,0.011764705882352788,-1.1094460181306519e-20,-0.0,0.17502283454342338,0.0103214984098845,0.21211305871518848,0.008599753155233536,0.03136170046350628,-0.03763502935073926,-0.057970382458516705,010780
2,Hyundai_Development_Company,2024,Q1,건설,-0.019478146792439338,0.011764705882352788,-7.641180175527773e-18,-0.0,-5.128787072147496,-0.006979802351383402,-2.6238938654847628,0.008599753155233536,-0.007506318080994889,0.0011477052008782573,0.11220338653094436,012630
2,Samsung_Engineering,2024,Q1,건설,-0.15884834807901332,0.011764705882352788,3.833258211575486e-18,-0.0,5.001597074459847,-0.054219522018893684,-0.07597742609652025,0.008599753155233536,-0.09315895969098964,-0.000546547793262242,-0.18300636403594905,028050
2,Daewoo_E&C,2024,Q1,건설,-0.12276325830539894,0.011764705882352788,-1.2328296379703114e-16,-0.0,-91.48956342927211,-0.0012160842664583615,0.09267061182157132,0.008599753155233536,-0.02459838929580771,-0.00018788879990228047,-0.15396748859876855,047040
2,KEPCO_E&C,2024,Q1,건설,-0.1363137882352392,0.011764705882352788,-5.550281445458404e-18,-0.0,-4.239997322517398,0.025966884838382942,0.35291013043755415,0.008599753155233536,0.025849003448944585,0.012194619262230977,0.003954261638268848,052690
2,LG_Hausys,2024,Q1,건설,-0.14399803128435798,0.011764705882352788,-0.25310727506827213,-0.0,-4.572463768115942,-0.0012492881401739986,0.04612166358862191,0.008599753155233536,-0.018650575973669703,0.01406209919313095,-0.1496857728025138,108670
