,name,year,quarter,sector,Relative Return,실업률 변화율,차입부채 변화율,전체 주주 수 변화율,영업이익 변화율,자본총계 변화율,매출액 변화율,국제유가 변화율,이익잉여금 변화율,비유동자산 변화율,Label,Code
4,DL_Holdings,2023,Q3,건설,-0.2708427984706853,-0.03896103896103886,1.4093181952418759e-18,-0.0,0.5264353908541461,0.0005416809406367795,0.3627070099941013,-0.106533304958502,0.0003100934171623715,0.0005905265150185635,0.0688781787577624,000210
4,Hyundai_E&C,2023,Q3,건설,-0.014578946147557108,-0.03896103896103886,-6.163992650154928e-20,-0.0,-0.04303602388749761,-0.021048134464636714,-0.06348060046000481,-0.106533304958502,-0.020532300373466095,0.017648932101706594,-0.01616709464821016,000720
4,KCC,2023,Q3,건설,-0.16695488194567598,-0.03896103896103886,-2.4172089594112095e-19,-0.0,-0.12926194766884125,-0.018026933754111907,-0.012763510158668945,-0.106533304958502,-0.019347677721209156,-0.0015873316166086227,0.29363734117749346,002380
4,Hanil_Cement,2023,Q3,건설,0.016360851537842745,-0.03896103896103886,-6.085054405073866e-19,-0.0,-0.8659530995685862,-0.0035944044106117623,0.9713775057271923,-0.106533304958502,-0.0009234654230698691,0.009962858018005338,-0.04652619552540314,003300
4,Ssangyong_Cement,2023,Q3,건설,-0.19794567526868406,-0.03896103896103886,2.7594968105522468e-17,-0.0,-0.9397530019132609,-0.1154533875030539,0.08582884332374241,-0.106533304958502,-0.12962222611651897,0.020611356458615004,0.08553677439940889,003410
4,IS_Dongseo,2023,Q3,건설,-0.2340374439698088,-0.03896103896103886,2.7004081591276536e-19,-0.0,0.2253404852184111,-0.017819896023402393,0.29250083548134287,-0.106533304958502,-0.02475971528330212,-0.002928723043643444,-0.09831564945301496,010780
4,Hyundai_Development_Company,2023,Q3,건설,-0.08885684742985622,-0.03896103896103886,-1.158149652835777e-18,-0.0,-0.8556654684057996,-0.003819514506390398,0.005077728088159428,-0.106533304958502,-0.0026317401479309943,0.011170366615043892,0.022715179198342463,012630
4,Samsung_Engineering,2023,Q3,건설,-0.15855475010189685,-0.03896103896103886,8.382053092119965e-20,-0.0,0.0773988115710581,-0.04693109479085322,0.1379495166109369,-0.106533304958502,-0.08507267816515318,0.013519913380888648,0.09936714717899359,028050
4,Daewoo_E&C,2023,Q3,건설,-0.04323599427971824,-0.03896103896103886,-7.506680171051184e-20,-0.0,-0.10578265691887045,-0.02609785286800337,0.0751827560666467,-0.106533304958502,-0.08021829349498,0.008681316915268189,0.06668451554715005,047040
4,KEPCO_E&C,2023,Q3,건설,-0.11903541885842765,-0.03896103896103886,6.542685917264078e-19,-0.0,0.5473551076709027,-0.012700632838660963,0.005828418527660695,-0.106533304958502,-0.012630302814719885,0.01188251961580622,-0.0468252385876041,052690
4,LG_Hausys,2023,Q3,건설,0.3139994070122191,-0.03896103896103886,-0.001547287515142548,-0.0,0.3034923117018504,-0.0338045548721182,0.0756705722683838,-0.106533304958502,-0.30870513042832015,0.046446754544341995,0.03009275895539345,108670
