,name,year,quarter,sector,Relative Return,매출액 변화율,기타 변화율,비유동자산 변화율,유동부채 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,영업이익 변화율,국제유가 변화율,전체 주주 수 변화율,Label,Code
15,CJ_Logistics,2020,Q4,운송·창고,0.030376393366391183,-0.07260171143246841,-0.0,-0.0381810369616038,0.05250874207040834,-0.015406148705614964,-0.10170531411804706,0.11403005432266788,-0.030879044146171264,-0.15473390336106552,-0.3247992394866537,000120
15,Korean_Air,2020,Q4,운송·창고,-0.028045700055831374,-0.16771256409831747,-0.0,-0.0014490969053599922,-0.046985167547692885,-0.02390648359488079,-0.10515335903349543,-17.304073663020883,-0.030879044146171264,0.21168717697301032,0.17825184453055104,003490
15,Hyundai_Merchant_Marine,2020,Q4,운송·창고,0.42485340868950916,-0.15742578858564582,-0.3529284475436183,0.07256782192336408,-0.07614254453324287,-0.014196596623028634,0.05618558368385551,-1.0416069024061825,-0.030879044146171264,0.2758361506914109,0.6052897053976052,011200
15,Hyundai_Glovis,2020,Q4,운송·창고,0.3187464371897273,-0.4293144034676186,0.0,0.0006531251644754654,-0.17883403794744512,-0.015831228433913047,-0.026276949383442494,-0.15303799237393734,-0.030879044146171264,-0.015831228433913047,0.02058725731388633,086280
