,name,year,quarter,sector,Relative Return,매출액 변화율,기타 변화율,비유동자산 변화율,유동부채 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,영업이익 변화율,국제유가 변화율,전체 주주 수 변화율,Label,Code
25,CJ_Logistics,2018,Q2,운송·창고,0.012786390667204349,-0.13287089820554532,-0.0,-0.01664181233881523,0.14726073356980995,-0.022645438340216817,-0.0023326808527597276,-0.5953481909063025,-0.11515816784752042,-0.022645438340216817,0.2633830041647351,000120
25,Korean_Air,2018,Q2,운송·창고,0.025364393567616557,0.0011608180077635755,-0.0,-0.010691827318265457,-0.05445960069216271,-0.023374382727675114,0.0792412376526681,0.5337724258956276,-0.11515816784752042,-0.024180948697059224,-0.12477548947335937,003490
25,Hyundai_Merchant_Marine,2018,Q2,운송·창고,-0.10969691260389203,-0.10420970857869949,-0.023219957971570393,-0.16618497722116587,-0.534878862877773,-0.02193219428002524,0.2746054943942434,-0.188732042615265,-0.11515816784752042,-0.02051309981828875,0.20010089998732405,011200
25,Hyundai_Glovis,2018,Q2,운송·창고,0.2677288739888581,-0.13963557475642108,0.0,0.009642861893862653,-0.0251753145815814,-0.022599661179687258,0.003060354450287961,-0.2565732667133507,-0.11515816784752042,-0.022599661179687258,-0.27614661492155734,086280
