,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본금 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_총포괄손익 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,K_전체 주주 수 변화율,K_보유 주식 수 변화율,K_전체 주식 수 변화율,K_접수일자 변화율,K_특정 증권 등 소유 수 변화율,K_특정 증권 등 소유 증감 수 변화율,K_1인평균급여 변화율,K_기초 소유 주식 수 변화율,K_기초 소유주식 지분율 변화율,K_기말 소유주식 수 변화율,K_기말 소유주식 지분율 변화율,K_발행할 주식 총수 변화율,K_현재까지 발행한 주식 총수 변화율,K_현재까지 감소한 주식의 총수 변화율,K_주식 수 감소 변화율,K_이익 소각 변화율,K_상환주식의 상환 변화율,K_기타 변화율,K_발행주식의 총수 변화율,K_자기주식수 변화율,K_유통주식수 변화율,K_증자주식수 변화율,K_주식액면가액 변화율,K_발행금액 변화율,Relative Return,Label,Code
0,120,CJ_Logistics,운송·창고,2024,Q3,0.008597101618161629,0.006302671640738167,0.006784793883670703,0.06876131418179532,-0.005187456273483715,0.03400525445629543,-0.0,-0.09123787030886432,-0.02857706809806615,0.010088860684109857,-0.09502698350049466,-0.9323574897996776,-1.2751196495304855,-1.2751196495304855,-2.717844087692552,0.2377021247854798,0.011538677997511404,-0.0009958598205548341,0.11983510689291532,0.0051857654838392,0.09523809523809512,0.05674568795778523,-0.0,-0.0,-0.0,0.0,-593.3849221664738,-839.1801801801803,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.1963056004878503,-0.1963056004878503,000120
1,120,CJ_Logistics,운송·창고,2024,Q2,-0.061332860610213036,0.011634194010508914,-0.002853357664313494,-0.0952161582173483,0.09037842485550607,0.0006210831591955124,-0.0,-0.04011825410384584,-0.007403214419064996,-0.043695626909183716,-0.15919370845548575,0.36709100811302176,0.4715232327851684,0.4715232327851684,0.4953580153784656,0.110334699467731,-0.030762850791552276,0.0022763832415567675,-0.02546205269366908,-0.05808429975732232,3.3306690738754696e-16,-0.01979840167061564,-0.0,-0.0,-0.0,0.0,0.9996333093908849,1.0378683205911552,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.14704933107852272,-0.1963056004878503,000120
2,120,CJ_Logistics,운송·창고,2024,Q1,-0.07583295011646318,0.00865133301179244,-0.007050505839022669,-0.18166645179968488,0.04460675065193942,-0.05289884812910506,-0.0,-0.07074070785025177,0.04727660643551157,0.06664350002399932,0.21363938440008035,-0.2808752638658165,-0.39801174372773973,-0.39801174372773973,0.6949182771456492,0.11265192787422551,-0.006272868624748851,-0.013001130867663191,0.12136131985833976,-0.023680694141577696,0.011764705882352788,0.008599753155233536,-0.0,-0.0,-0.0,0.0,-0.022194521129382805,1.0070465989866606,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.47834696106324737,-0.14704933107852272,000120
3,120,CJ_Logistics,운송·창고,2023,Q4,0.1665315150200256,-0.005313680848907376,0.03178797372816777,0.03975330030295321,0.01444855855543592,0.025514563738834095,-0.0,-0.04835951692287255,0.03911776262100786,-0.06616800715562254,-0.11588427568347903,-0.09936388007362851,-0.10923353420898341,-0.10923353420898341,-1.5409732369230702,-0.10965773361610065,-0.0065457565880464585,-0.004550077278224318,-0.00757180156657955,-0.05902989272759007,-0.0625,0.03388722209400741,0.17370382601311507,0.05677172046829948,-0.0,0.0,-1122.9809756097561,-5909.416879795396,-0.06299212598425208,-7.63781732131541e-05,-0.00024894199651481763,-0.0001418389883083293,-0.00024894199651481763,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,8.40466253012595e-05,-1.2083296732523507e-05,0.0,0.0,0.0,0.09880020821330142,0.47834696106324737,000120
4,120,CJ_Logistics,운송·창고,2023,Q3,-0.09075983997799963,-0.0018936867422048032,-0.01983242696746279,-0.03873323926474104,-0.00916597621661941,-0.02188631383846551,-0.0,-0.05478542172599554,-0.017443120431162473,0.007313342747866547,-0.11529071443056416,-0.4321367191775458,-0.4650228604252522,-0.4650228604252522,0.006837273743545702,0.028955398190522508,0.0021566395604083466,-0.007533279773421997,-0.11207897793263655,-0.001535787938867772,-0.03896103896103886,-0.106533304958502,-0.0,-0.0,-0.0,0.0,-1.0499999999999998,-0.9550000000000001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.09070208552509432,0.09880020821330142,000120
5,120,CJ_Logistics,운송·창고,2023,Q2,0.20645706842386857,-0.005514680835832841,0.045930323545896545,0.1517075812087494,0.02633032885934805,0.08454061788040046,-0.0,-0.0370200035630035,-0.0032949348494932806,-0.061911959852647414,-0.23102451755927245,0.40796349686978195,0.46838418739690135,0.46838418739690135,-0.035579794224619876,0.3075171004307199,-0.031973087460080984,-0.005514657406169521,-0.0022310602386272915,-0.03581912791841346,0.04938271604938271,0.03519218134034163,-0.0,-0.0,-0.0,0.0,0.9986004870492787,0.9994829030865612,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2592854945235631,-0.09070208552509432,000120
6,120,CJ_Logistics,운송·창고,2023,Q1,-0.029117700965177518,-0.013237711103547545,-0.017046537893791847,0.13335442577557333,-0.18936103094370038,-0.014046772857416734,-0.0,-0.06652504122969449,-0.020896850647706078,0.09172575107490033,0.13174946531281173,-0.009869817591542374,-0.07777276659272081,-0.07777276659272081,0.06473198170906702,0.11353477832962133,0.06294645789640896,-0.004395562960080701,0.12061758935426237,0.06497623491867566,0.05813953488372092,0.08337411073888668,-0.0,-0.0,-0.0,0.0,0.06473198170906702,0.06473198170906702,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.01727310409979074,-0.2592854945235631,000120
7,120,CJ_Logistics,운송·창고,2022,Q4,-0.2709126802502948,-0.017696359169037112,-0.06877054602056765,-0.24094369683808137,-0.0041307367244813875,-0.12026835896139132,-0.0,-0.09948103097008354,-0.009223161166028282,-0.004804461334060983,-0.18536997542657163,-0.6988642956110485,-0.7536890492451307,-0.7536890492451307,0.08375981877998095,0.11456608043309557,-0.01431559495807777,0.004520310424048435,-0.11445954938682568,0.08414558489005308,-0.023809523809523725,0.12070563315019511,0.005745913365698074,0.002643123443895168,-0.0,0.0,0.08375981877998084,0.08375981877998084,0.03053435114503822,-0.0002619366152680769,-0.0002490039840636893,-4.364467040751663e-05,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.1857059658448854e-05,-1.7047003704195873e-06,0.0,0.0,0.0,-0.13872643149657915,0.01727310409979074,000120
8,120,CJ_Logistics,운송·창고,2022,Q3,-0.025649785098196043,-0.00723049276425769,-0.010892240963914945,-0.09955532148094925,0.04243272193061387,-0.022309014602436728,-0.0,-0.04519514703306715,0.001995230735212905,0.005216584991264983,0.20137013722812247,0.23131691219952932,0.22421397577366675,0.22421397577366675,-0.02774344230887449,-0.09093510066157107,-0.06411636151380273,-0.003895125891120621,-0.0359464250541639,-0.02779144307122383,0.023255813953488302,0.11299650647329962,-0.0,-0.0,-0.0,0.0,-0.02774344230887449,-0.027743442308874267,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.04659939349396938,-0.13872643149657915,000120
9,120,CJ_Logistics,운송·창고,2022,Q2,-0.07156860271218912,0.010194508024086169,-0.005050970100246133,-0.06468933825408518,0.014233401686173264,-0.020250683793965996,-0.0,-0.06405986704101863,0.011571595836462945,-0.09859737334604102,-0.6426237867181144,0.14353283265679362,0.2532177195412644,0.2532177195412644,-0.056405818773889616,-0.38636857995042173,-0.045732630383092276,-0.007975770342554478,-0.2746673361787626,-0.056550678111290775,0.033707865168539186,-0.13207484462760455,-0.0,-0.0,-0.0,0.0,-0.05640581877388984,-0.05640581877388984,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.11131152698100741,0.04659939349396938,000120
10,120,CJ_Logistics,운송·창고,2022,Q1,-0.0923858206060848,-0.0006098864316907981,-0.01653411344010669,-0.03129479639661947,-0.020243360189777793,-0.025042843340167265,-0.0,-0.09674442852890897,-0.007389135974415595,0.09865796587446496,0.445338565022507,-4.466152660438958,-4.709264673788981,-4.709264673788981,-0.038562851049025904,-0.09364288108448604,-0.018637728474920623,-0.004832000385876389,-0.14767324592997877,-0.03864674909181387,0.09183673469387776,-0.2602194672474454,-0.0,-0.0,-0.0,0.0,-0.03856285104902568,-0.03856285104902568,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.15768692687592137,0.11131152698100741,000120
11,120,CJ_Logistics,운송·창고,2021,Q4,0.11015336593989644,0.0008698663939948892,0.021716395343984063,0.06760708974778673,0.021633063865422186,0.042144187971995484,-0.0,-6.189275717805032e-05,-0.0012331682735899907,-0.07553287157585675,-0.04998913937171445,0.8277650700221733,0.8299889814700454,0.8299889814700454,-0.08190768718440067,-0.4025512712822732,-0.020007078311950588,-0.015938933266124167,-0.16812521036687933,-0.08222487497304898,-0.02083333333333348,-0.08325393584683072,-0.3676428136125991,0.06879933540347882,-0.0,0.0,-0.08190768718440089,-0.08190768718440089,-0.11965811965811968,0.6666666666666667,0.6666666666666667,0.6665793544615772,0.6665836653386454,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,5.928494681950447e-06,-8.523509116287187e-07,0.0,0.0,0.0,-0.04969540479947375,-0.15768692687592137,000120
12,120,CJ_Logistics,운송·창고,2021,Q3,-0.17995967795565715,0.03818183816579801,0.003022920782855265,-0.047073946508116915,0.05894582120977443,0.014423611406691128,-0.0,-0.11100601074598337,-0.010103910820872253,-0.05141722741837773,-0.25490321498809165,-1.7906418713748815,-3.84346324596532,-3.84346324596532,-0.06910149618906547,-0.01761921683046319,-0.034507991437758845,-0.0003381422427111147,0.05306772908366497,-0.06937716438105035,0.1504424778761062,-0.06736077481840197,-0.0,-0.0,-0.0,0.0,-0.06910149618906547,-0.06910149618906547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.08253632441499362,-0.04969540479947375,000120
13,120,CJ_Logistics,운송·창고,2021,Q2,0.10074852262176504,0.00016848843596817265,0.017873459960041527,-0.024219166468332887,0.08576619725990087,0.0425915168530383,-0.0,-0.01625057569801691,-0.01221632949810214,-0.07376170036250529,-1.655804796695021,-1.2887488361282156,-0.47176865329879747,-0.47176865329879747,-0.06472868855011171,-0.7421096287815034,-0.007129469356493168,-0.013438380398341998,-0.11734330484330613,-0.06502616415047213,0.11023622047244086,-0.131754905184698,-0.0,-0.0,-0.0,0.0,-0.06472868855011149,-0.06472868855011171,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.026966068246699698,-0.08253632441499362,000120
14,120,CJ_Logistics,운송·창고,2021,Q1,-0.04677926396986454,-0.020382950821737467,-0.024932484377589992,0.08765711302727885,-0.11847127109796629,-0.027355280349169453,-0.0,-0.008265266928573434,-0.021998544000502385,0.05922559924847581,0.5167362990037098,0.7507342153270062,0.7119481568109478,0.7119481568109478,-0.07211996563577427,-2.0127382750040668,0.003980375432345529,-0.015428372481669506,-0.17195325542571194,-0.07231825865355468,-0.016000000000000014,-0.3732219462632649,-0.0,-0.0,-0.0,0.0,-0.0721199656357745,-0.0721199656357745,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.3247992394866537,0.026966068246699698,000120
15,120,CJ_Logistics,운송·창고,2020,Q4,0.037894550791998105,-0.0381810369616038,-0.02422247926674226,0.05250874207040834,0.015104526661696038,0.031996449583224784,-0.0,-0.05628484610926465,-0.10170531411804706,-0.07260171143246841,0.11403005432266788,-0.42660049275486833,-0.3443506720882228,-0.3443506720882228,-0.015406148705614964,0.3780443147289393,0.058580425595368135,-0.015741758304966824,-0.13205764233403983,-0.015372275387599998,-0.04166666666666674,-0.030879044146171264,-0.15473390336106552,-0.14057949978272588,-0.410360360020517,0.0,-0.015406148705614964,-0.015406148705614964,-0.15841584158415833,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.3844700949791987,-0.09866239720784886,0.0,0.0,0.0,0.030376393366391183,-0.3247992394866537,000120
16,120,CJ_Logistics,운송·창고,2020,Q3,-0.03855333193912536,-0.012402360723750894,-0.0171015024627843,-0.08749245367750902,0.02091729223725236,-0.02523842354300232,-0.0,-0.038958214182631457,-0.006096308022309316,-0.015411429113952657,0.10446274476560358,0.06447120442528054,0.21721448803668308,0.21721448803668308,-0.1208325680055744,-29.267844017171594,0.026207921096291442,-0.022088428967425466,0.01328671328671327,-0.12128584005311471,0.032258064516129115,-0.464159945473134,-0.12083256800557418,-0.0,-0.12083256800557418,0.0,-0.12083256800557418,-0.1208325680055744,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.033428838749814255,0.030376393366391183,000120
17,120,CJ_Logistics,운송·창고,2020,Q2,-0.023115672748867055,-0.004432597772771718,-0.007739356902689787,-0.027988933951888395,0.007269890517267119,-0.007441591644512302,-0.0,-0.055401122790561086,-0.008142364868214846,-0.044795102449529445,-0.3793947328886955,-0.8872548311615587,-0.9836849559984033,-0.9836849559984033,0.1424484230708537,0.9744470971009336,-0.021563322371475513,0.027401632238014395,0.0835291604358025,0.1430043137913488,-0.15887850467289732,0.41825270948982285,0.1424484230708536,-0.0,0.1424484230708536,0.0,0.1424484230708536,0.1424484230708536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.07242938237193654,-0.033428838749814255,000120
18,120,CJ_Logistics,운송·창고,2020,Q1,-0.13908320672729335,-0.011582653188511705,-0.032028375788886176,-0.14544398355066046,0.0022332347108954265,-0.0544913423971638,-0.2272576604810399,0.17614222640008348,-0.003107517116688996,0.08419970206439564,0.18897907595675878,-1.4337970568727307,0.26117334880866605,0.26117334880866605,-0.01800228818291716,-2.326416414584117,-0.015754379708652122,0.012864053928269836,0.060040160642572116,-0.01797680704196325,-0.00943396226415083,0.20454187036744997,-0.01800228818291738,-0.0,-0.01800228818291716,0.0,-0.01800228818291738,-0.01800228818291716,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0017239662182092497,0.07242938237193654,000120
19,120,CJ_Logistics,운송·창고,2019,Q4,0.018597356855570957,0.0012809694310091935,0.004098811930053681,0.025564515874388682,-5.2054925304245714e-05,0.00994529417091461,0.18517518187009174,-0.2718589948091301,-0.003530937578351656,-0.09560294586942941,0.01769495014950473,0.1412427913720785,3.1032621270613734,3.1032621270613734,0.024304960918168583,-5.380260221408914,0.015711916865137066,-0.010051895543270017,-0.191387559808615,0.024390380515078802,0.05357142857142849,-0.023897949297593923,0.024304960918168694,0.03740769571892111,0.024304960918168694,0.0,0.024304960918168583,0.024304960918168694,-0.04008979785185418,-1.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00010624383195534381,-2.726784460072018e-05,0.0,0.0,0.0,0.08021112023401077,-0.0017239662182092497,000120
20,120,CJ_Logistics,운송·창고,2019,Q3,0.02771459664749265,-0.00046986860452058465,0.004227294839533768,0.04115103652952534,-0.023001297143054877,0.0030307244811095257,-0.0,0.03841082507988558,0.005784524366220345,-0.007111582786023529,-0.319751110935907,-0.06185372720825999,2.3826909076073632,2.3826909076073632,0.013846983315866757,0.9303677156060576,-0.023671710515372757,-0.0021492760114003584,0.21649484536082508,0.013886289168915433,0.05084745762711873,0.10146539633409102,0.013846983315866646,-0.0,0.013846983315866535,0.0,0.013846983315866646,0.013846983315866646,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.1913422176873937,0.08021112023401077,000120
