,Feature,Importance
0,F_법인세차감전 순이익 변화율,0.2603611108637963
1,F_이익잉여금 변화율,0.18094711681237166
2,M_소비자물가지수 변화율,0.1517461451451524
3,F_비유동부채 변화율,0.1431440528315916
4,F_유동부채 변화율,0.13940035307928744
5,F_부채총계 변화율,0.12440122126780069
