,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,1인평균급여 변화율,기초 소유 주식 수 변화율,금리 변화율,국제유가 변화율,증자주식수 변화율,Label,Code
35,경방,2016,Q1,경기소비재,-0.10944646341062639,0.0,0.0,0.0,-0.1254024221983725,-0.22660852268380383,0.0,-0.03362986153695546,000050
35,하이트진로,2016,Q1,생활소비재,-0.09220073570701287,0.0,0.0,0.0,-0.1254024221983725,-0.22660852268380383,0.0,-0.21978854970262243,000080
35,유한양행,2016,Q1,헬스케어,0.1148266266075024,0.0,0.0,0.0,-0.1254024221983725,-0.22660852268380383,-0.024377483551299095,-0.021322660882138945,000100
35,CJ대한통운,2016,Q1,산업재,0.0780513723270581,0.0,0.0,0.0,-0.1254024221983725,-0.22660852268380383,0.0,0.01766947210532885,000120
35,두산,2016,Q1,산업재,0.16268228354300862,0.0,0.0,0.0,-0.1254024221983725,-0.22660852268380383,0.0,0.1182472760576911,000150
35,대림산업,2016,Q1,건설,-0.07082949201266767,0.0,0.0,0.0,-0.1254024221983725,-0.22660852268380383,-0.02437748355128988,-0.015144660421478967,000210
35,일동제약,2016,Q1,헬스케어,0.06574955965458663,0.0,0.0,0.0,-0.1254024221983725,-0.22660852268380383,0.0,-0.017564600762572644,000230
35,한국타이어월드와이드,2016,Q1,경기소비재,0.036796963458934795,0.0,0.0,0.0,-0.1254024221983725,-0.22660852268380383,0.0,-0.19615148859336112,000240
35,기아차,2016,Q1,경기소비재,-0.03604419632675698,0.0,0.0,0.0,-0.1254024221983725,-0.22660852268380383,0.0,-0.1652028683202031,000270
35,조선내화,2016,Q1,철강_소재,-0.014107790530663095,0.0,0.0,0.0,-0.1254024221983725,-0.22660852268380383,0.0,-0.08654563593707543,000480
35,동아쏘시오홀딩스,2016,Q1,헬스케어,-0.08383989999888539,0.0,0.0,0.0,-0.1254024221983725,-0.22660852268380383,0.0,-0.11475335845004679,000640
35,SK하이닉스,2016,Q1,정보기술,-0.07879916666053198,0.0,0.0,0.0,-0.1254024221983725,-0.22660852268380383,0.0,0.24876142612831736,000660
