,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,1인평균급여 변화율,기초 소유 주식 수 변화율,금리 변화율,국제유가 변화율,증자주식수 변화율,Label,Code
16,경방,2020,Q4,경기소비재,-0.15686657248467922,-0.23235692529483953,0.02217176539580623,-0.03857952499836037,0.13205764233403983,0.030879044146171264,0.0,0.06024886078885398,000050
16,하이트진로,2020,Q4,생활소비재,-0.14532814872049518,-0.004222236198700102,0.04950916814202677,0.26662562134939605,0.13205764233403983,0.030879044146171264,0.0,-0.0915683198064994,000080
16,유한양행,2020,Q4,헬스케어,-0.23386316947637756,5.359130297533221,0.006172839506172867,0.7352240369821148,0.13205764233403983,0.030879044146171264,4.243861559250615,0.028381352702002864,000100
16,CJ대한통운,2020,Q4,산업재,-0.1734431797319626,0.14057949978272588,0.15841584158415833,0.0,0.13205764233403983,0.030879044146171264,0.0,-0.0013950976945100314,000120
16,두산,2020,Q4,산업재,-0.2441647329936938,-0.3358448507519176,-0.02099483204134367,-0.11946797103631535,0.13205764233403983,0.030879044146171264,0.0,0.4133159621832869,000150
16,대림산업,2020,Q4,건설,-0.21579301763586795,-0.07406776253043201,0.07602339181286544,0.0,0.13205764233403983,0.030879044146171264,0.015372275387613099,0.07292815733421597,000210
16,일동제약,2020,Q4,헬스케어,0.3699180242814153,-0.026243633574089653,-0.10714741244470105,0.1863915032332255,0.13205764233403983,0.030879044146171264,-0.2313475501627097,-0.05209837758433877,000230
16,한국타이어월드와이드,2020,Q4,경기소비재,-0.08167199783449117,0.28512572152769966,0.16129032258064524,0.0,0.13205764233403983,0.030879044146171264,0.0,0.029795879984576185,000240
16,기아차,2020,Q4,경기소비재,0.15236614656416533,0.020035794592605738,0.02515723270440251,-0.14269907980091667,0.13205764233403983,0.030879044146171264,0.0,-0.02172985512528124,000270
16,조선내화,2020,Q4,철강_소재,-0.22696701323501478,-0.1703600353498057,0.1282051282051282,-0.017852437363912177,0.13205764233403983,0.030879044146171264,0.0,0.14736283094853636,000480
16,동아쏘시오홀딩스,2020,Q4,헬스케어,-0.3998505686067466,0.2802557486932673,-0.07317073170731703,0.24966053325376314,0.13205764233403983,0.030879044146171264,0.09900814112573109,0.15522541675913962,000640
16,SK하이닉스,2020,Q4,정보기술,0.26653959326144916,0.02880454501723606,-0.2057608970463648,0.0,0.13205764233403983,0.030879044146171264,0.0,-0.16196221259107016,000660
