,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,1인평균급여 변화율,기초 소유 주식 수 변화율,금리 변화율,국제유가 변화율,증자주식수 변화율,Label,Code
10,경방,2022,Q2,경기소비재,-0.10140683498790896,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.13229381994235823,000050
10,하이트진로,2022,Q2,생활소비재,-0.05541183527418489,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.08268146388369943,000080
10,유한양행,2022,Q2,헬스케어,0.055315837352818226,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.018610835921721084,000100
10,CJ대한통운,2022,Q2,산업재,0.02343612097174363,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.2919578137856079,000120
10,두산,2022,Q2,산업재,0.06110258333314108,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.12457118079094609,000150
10,대림산업,2022,Q2,건설,0.15046715784747647,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.06144148313487091,000210
10,일동제약,2022,Q2,헬스케어,-0.24931722124724742,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.22730846938527113,000230
10,한국타이어월드와이드,2022,Q2,경기소비재,0.0035586961447989784,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.023218109725545246,000240
10,기아차,2022,Q2,경기소비재,-0.0027198849947387763,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.14892440695249984,000270
10,조선내화,2022,Q2,철강_소재,0.0106567373303834,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.0007924334269140132,000480
10,동아쏘시오홀딩스,2022,Q2,헬스케어,0.09800961785699948,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.04422912612361249,000640
10,SK하이닉스,2022,Q2,정보기술,-0.1278198900582863,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.018244489357871683,000660
10,영풍,2022,Q2,철강_소재,-0.0521362441005687,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.29243453105298334,000670
10,현대건설,2022,Q2,건설,0.1780879505241215,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.07986915223403078,000720
10,한화,2022,Q2,에너지_화학,0.14146888500578209,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.034910876485036345,000880
10,CJ,2022,Q2,생활소비재,0.014524224541941813,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.028630712774054167,001040
10,LG상사,2022,Q2,산업재,-0.020619585210161863,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.17330242061976894,001120
10,동국제강,2022,Q2,철강_소재,-0.15877711467885566,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.12025716539876316,001230
10,세아베스틸,2022,Q2,철강_소재,0.03271181775853575,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.10859857971196203,001430
10,대상,2022,Q2,생활소비재,0.00908591641667051,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.03113067350765521,001680
10,SK네트웍스,2022,Q2,경기소비재,-0.03126594599346697,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.03219044921266011,001740
10,오리온,2022,Q2,생활소비재,0.11705508667435624,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.0074771304231540416,001800
10,고려제강,2022,Q2,철강_소재,-0.16455363727837946,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.11527759164887477,002240
10,넥센타이어,2022,Q2,경기소비재,0.08251115125909117,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.10643844023838972,002350
10,KCC,2022,Q2,건설,-0.05072351475880411,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.16544101598368463,002380
10,아모레G,2022,Q2,생활소비재,-0.1529368295026173,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.1733895665421122,002790
10,한국쉘석유,2022,Q2,에너지_화학,0.046177535082498944,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.034814523891978075,002960
10,부광약품,2022,Q2,헬스케어,-0.04615921172427973,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.12129372322350558,003000
10,세아제강,2022,Q2,철강_소재,0.3254150022654639,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.2145597434463611,003030
10,일신방직,2022,Q2,경기소비재,-0.06725522865893907,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.007870747766539756,003200
10,태광산업,2022,Q2,에너지_화학,-0.04799590552283823,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.15702609939161882,003240
10,한일시멘트,2022,Q2,건설,-0.074615031078134,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.060996441415058174,003300
10,대한항공,2022,Q2,산업재,-0.05682996607649239,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.0026048099319513143,003490
10,영진약품,2022,Q2,헬스케어,-0.16226462242994275,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.19216797519823928,003520
10,LG,2022,Q2,정보기술,0.1768203448903187,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.008850001702514463,003550
10,S&T중공업,2022,Q2,산업재,0.07463939620829756,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.011735503194118632,003570
10,쌍용차,2022,Q2,경기소비재,0.0,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.0,003620
10,남양유업,2022,Q2,생활소비재,0.01619361040473865,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.056550678110930175,0.014653148954756496,003920
10,삼성정밀화학,2022,Q2,에너지_화학,-0.07625433178886362,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.10260207148868916,004000
10,현대제철,2022,Q2,철강_소재,-0.08849662852481424,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.07399040146856845,004020
10,한솔홀딩스,2022,Q2,경기소비재,0.058030002884545545,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.007796958663335372,004150
10,신세계,2022,Q2,경기소비재,-0.07825099103704836,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-6.238894900662331e-05,004170
10,농심,2022,Q2,생활소비재,0.018852195521839837,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.055899257977107306,004370
10,세방전지,2022,Q2,경기소비재,-0.15669368268932943,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.2247195993508979,004490
10,조광피혁,2022,Q2,경기소비재,-0.008356960074220314,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.12106497013110835,004700
10,한솔테크닉스,2022,Q2,정보기술,0.030438232365177134,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.097940256742077,004710
10,효성,2022,Q2,에너지_화학,-0.02622894125537778,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.0164169322954114,004800
10,삼광글라스,2022,Q2,철강_소재,-0.15573509777603706,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.14135042371594314,005090
10,빙그레,2022,Q2,생활소비재,-0.056387606328970115,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.1316149739804934,005180
10,롯데칠성,2022,Q2,생활소비재,-0.09264071438839692,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.08574179890984965,005300
10,현대차,2022,Q2,경기소비재,0.08994147663214008,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.10248663137324907,005380
10,현대그린푸드,2022,Q2,생활소비재,-0.033150363955609836,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.11202923652357855,005440
10,POSCO,2022,Q2,철강_소재,-0.029633555818901168,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.11231796104045152,005490
10,삼립식품,2022,Q2,생활소비재,0.08237324862937995,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.15498852896185183,005610
10,크라운제과,2022,Q2,생활소비재,-0.17739734218451125,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.13351116239778008,005740
10,에스엘,2022,Q2,경기소비재,0.16443939250936632,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.0686989082333432,005850
10,삼성전자,2022,Q2,정보기술,-0.05267791641122129,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.06849592142748558,005930
10,SK케미칼,2022,Q2,에너지_화학,-0.031607328065656144,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.1307915082456566,006120
10,LS,2022,Q2,산업재,0.10199314310659517,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.1240645951779775,006260
10,녹십자,2022,Q2,헬스케어,-0.004640842324293175,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.21901211677481514,006280
10,삼성SDI,2022,Q2,정보기술,0.09196004961303578,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.20520521263200125,006400
10,대한유화,2022,Q2,에너지_화학,-0.06255681901992194,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.08328835955401884,006650
10,GS리테일,2022,Q2,생활소비재,0.03112638205578504,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.1348010876662948,007070
10,오뚜기,2022,Q2,생활소비재,0.08099068262893837,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.01628628201500495,007310
10,동아타이어,2022,Q2,경기소비재,-0.1554113790056599,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.13158774332612566,007340
10,일양약품,2022,Q2,헬스케어,0.06814209831938839,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.19433139479695985,007570
10,국도화학,2022,Q2,에너지_화학,0.03269435282292643,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.11457694174271812,007690
10,서연,2022,Q2,경기소비재,-0.057714342080916504,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.19857463000362055,007860
10,대덕전자,2022,Q2,정보기술,-0.08274954758279959,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.026069642493352158,008060
10,서흥,2022,Q2,헬스케어,0.06490181462800876,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.007213375163110887,008490
10,호텔신라,2022,Q2,경기소비재,-0.01096465727699817,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.03852179079860803,008770
10,삼성전기,2022,Q2,정보기술,-0.10154910815405696,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.05048714975937685,009150
10,한샘,2022,Q2,경기소비재,-0.13313077925435385,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.176739029683098,009240
10,광동제약,2022,Q2,헬스케어,0.04427132528247556,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.07497466965076101,009290
10,현대중공업,2022,Q2,중공업,0.07759604924450823,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.14347793980641796,009540
10,무림P&P,2022,Q2,철강_소재,0.06385230836063832,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.040561255162158555,009580
10,모토닉,2022,Q2,경기소비재,0.025350972473933878,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.05163327017506027,009680
10,한화케미칼,2022,Q2,에너지_화학,0.5523209740931654,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.11937637178730293,009830
10,OCI,2022,Q2,에너지_화학,0.29575264424722736,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.15596350108731077,010060
10,LS산전,2022,Q2,산업재,0.2320632259623455,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.06192980258112614,010120
10,고려아연,2022,Q2,철강_소재,0.11730431343236347,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.056550678110921515,0.08485366462579058,010130
10,삼성중공업,2022,Q2,중공업,0.11188207328538041,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.05422997846543336,010140
10,현대미포조선,2022,Q2,중공업,0.3573825938863026,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.10481405305550945,010620
10,화신,2022,Q2,경기소비재,0.14340126664808933,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.05897837810889822,010690
10,아이에스동서,2022,Q2,건설,-0.08338352870805033,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.17891997893335718,010780
10,S-Oil,2022,Q2,에너지_화학,-0.1417745728974242,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.04011318165545789,010950
10,LG이노텍,2022,Q2,정보기술,0.08099068262893837,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.06735454673621392,011070
10,롯데케미칼,2022,Q2,에너지_화학,0.021660426195996493,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.0429830057868965,011170
10,현대상선,2022,Q2,산업재,-0.15884063555464187,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.13513238680086195,011200
10,현대위아,2022,Q2,경기소비재,0.12994459503901776,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.08420756657308598,011210
10,금호석유,2022,Q2,에너지_화학,-0.04716175801795871,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.12512279623617856,011780
10,SKC,2022,Q2,에너지_화학,0.001877816154686511,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.17547457532893496,011790
10,현대모비스,2022,Q2,경기소비재,0.17701934986544307,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.008737214225596548,012330
10,한화테크윈,2022,Q2,중공업,0.3713514566696945,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.09479855594504098,012450
10,현대산업,2022,Q2,건설,0.047364277944712,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.14478461117122884,012630
10,에스원,2022,Q2,경기소비재,-0.04036356315565832,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.04138536964160911,012750
10,한솔케미칼,2022,Q2,에너지_화학,-0.03313437642554728,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.02660831762067973,014680
10,동원시스템즈,2022,Q2,에너지_화학,0.08766369903446392,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.1626975739750105,014820
10,유니드,2022,Q2,에너지_화학,-0.14850415840676978,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.1632928890878599,014830
10,한국전력,2022,Q2,생활소비재,0.025871117517250262,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.11338568967637055,015760
10,SK텔레콤,2022,Q2,커뮤니케이션서비스,-0.09228983719541448,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.01864789207147642,017670
10,현대엘리베이,2022,Q2,중공업,-0.09024746790815313,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.048603483585653154,017800
10,삼성에스디에스,2022,Q2,정보기술,-0.025708390741865213,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.015783165487627027,018260
10,한온시스템,2022,Q2,경기소비재,-0.0024779007237163905,0.05655067810822034,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.21318263248020905,018880
10,대교,2022,Q2,경기소비재,-0.08261468335826888,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.10933139479695986,019680
10,한섬,2022,Q2,경기소비재,-0.18994849291300187,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.10472942660435813,020000
10,일진머티리얼즈,2022,Q2,정보기술,-0.00751503343278969,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.13890717483604603,020150
10,코웨이,2022,Q2,경기소비재,-0.03423450743035641,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.1000078558883386,021240
10,롯데쇼핑,2022,Q2,경기소비재,0.045275629443164225,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.09641621850671969,023530
10,한국단자,2022,Q2,산업재,-0.08217714884401714,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.015174622806776462,025540
10,남해화학,2022,Q2,에너지_화학,-0.19611497849276588,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,-0.08784016672678441,025860
10,삼성엔지니어링,2022,Q2,건설,-0.1105268510769151,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.24053821165159397,028050
10,삼성물산,2022,Q2,경기소비재,0.1145313606270855,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.016778307168797926,028260
10,신도리코,2022,Q2,정보기술,0.03180505437044102,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.053671220436776676,029530
10,제일기획,2022,Q2,커뮤니케이션서비스,-0.05083642078624897,0.0,0.0,0.0,0.2746673361787626,0.13207484462760455,0.0,0.06391421923812787,030000
