code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
78930,GS,에너지_화학,2015,Q4,2016-03-30,"16,547,000,000","5,839,826,000,000","5,856,373,000,000","221,813,000,000","869,388,000,000","1,091,201,000,000","3,006,152,000,000","4,765,172,000,000",178162000000.0,144418000000.0,108816000000.0,95395000000.0,95395000000.0,,
78930,GS,에너지_화학,2016,Q1,2016-05-16,"213,950,000,000","5,838,482,000,000","6,052,432,000,000","480,025,000,000","689,369,000,000","1,169,394,000,000","3,124,177,000,000","4,883,038,000,000",27392000000.0,27392000000.0,27392000000.0,27392000000.0,27392000000.0,,
78930,GS,에너지_화학,2016,Q2,2016-08-16,"47,212,000,000","5,910,909,000,000","5,958,121,000,000","377,239,000,000","689,111,000,000","1,066,350,000,000","3,133,016,000,000","4,891,771,000,000",27392000000.0,17156000000.0,11633000000.0,8839000000.0,8839000000.0,,
78930,GS,에너지_화학,2016,Q3,2016-11-14,"30,779,000,000","5,909,272,000,000","5,940,051,000,000","449,301,000,000","588,772,000,000","1,038,073,000,000","3,143,142,000,000","4,901,978,000,000",,19789000000.0,13453000000.0,10125000000.0,10125000000.0,,
78930,GS,에너지_화학,2016,Q4,2017-03-31,"15,976,000,000","5,834,860,000,000","5,850,836,000,000","372,313,000,000","635,100,000,000","1,007,413,000,000","3,084,199,000,000","4,843,423,000,000",319432000000.0,271469000000.0,181788000000.0,174405000000.0,174405000000.0,,
78930,GS,에너지_화학,2017,Q1,2017-05-15,"261,124,000,000","5,925,982,000,000","6,187,106,000,000","536,077,000,000","628,370,000,000","1,164,447,000,000","3,263,370,000,000","5,022,659,000,000",32162000000.0,32162000000.0,32162000000.0,32162000000.0,32162000000.0,,
78930,GS,에너지_화학,2017,Q2,2017-08-14,"131,924,000,000","6,093,101,000,000","6,225,025,000,000","289,307,000,000","887,505,000,000","1,176,812,000,000","3,288,903,000,000","5,048,213,000,000",32162000000.0,20742000000.0,28716000000.0,25526000000.0,25526000000.0,,
78930,GS,에너지_화학,2017,Q3,2017-11-14,"28,689,000,000","6,181,407,000,000","6,210,096,000,000","262,380,000,000","888,054,000,000","1,150,434,000,000","3,300,221,000,000","5,059,662,000,000",30270000000.0,22659000000.0,15669000000.0,11310000000.0,11310000000.0,"473,501,000,000",
78930,GS,에너지_화학,2017,Q4,2018-04-02,"21,596,000,000","6,180,024,000,000","6,201,620,000,000","247,012,000,000","885,671,000,000","1,132,683,000,000","3,309,327,000,000","5,068,937,000,000",398435000000.0,374599000000.0,321097000000.0,308730000000.0,308730000000.0,"473,501,000,000",
78930,GS,에너지_화학,2018,Q1,2018-05-15,"222,692,000,000","6,178,596,000,000","6,401,288,000,000","447,915,000,000","678,514,000,000","1,126,429,000,000","3,515,324,000,000","5,274,859,000,000",36295000000.0,36295000000.0,36295000000.0,36295000000.0,36295000000.0,"473,501,000,000",
78930,GS,에너지_화학,2018,Q2,2018-08-14,"28,508,000,000","6,176,757,000,000","6,205,265,000,000","237,178,000,000","679,076,000,000","916,254,000,000","3,529,578,000,000","5,289,011,000,000",36295000000.0,25043000000.0,18785000000.0,14260000000.0,14260000000.0,"473,501,000,000",
78930,GS,에너지_화학,2018,Q3,2018-11-14,"44,001,000,000","6,175,162,000,000","6,219,163,000,000","335,489,000,000","578,343,000,000","913,832,000,000","3,545,954,000,000","5,305,331,000,000",34626000000.0,26418000000.0,21570000000.0,16382000000.0,16382000000.0,"473,501,000,000",
78930,GS,에너지_화학,2018,Q4,2019-04-01,"64,636,000,000","6,171,425,000,000","6,236,061,000,000","416,431,000,000","501,876,000,000","918,307,000,000","3,558,425,000,000","5,317,754,000,000",398822000000.0,381654000000.0,366710000000.0,354808000000.0,354808000000.0,"473,501,000,000",
78930,GS,에너지_화학,2019,Q1,2019-05-15,"196,364,000,000","6,169,893,000,000","6,366,257,000,000","494,914,000,000","502,826,000,000","997,740,000,000","3,609,247,000,000","5,368,517,000,000",250543000000.0,241206000000.0,236401000000.0,230841000000.0,230841000000.0,"473,501,000,000",
78930,GS,에너지_화학,2019,Q2,2019-08-14,"139,376,000,000","6,151,326,000,000","6,290,702,000,000","503,933,000,000","402,852,000,000","906,785,000,000","3,624,714,000,000","5,383,917,000,000",33097000000.0,20014000000.0,20295000000.0,15458000000.0,15458000000.0,"473,501,000,000",
78930,GS,에너지_화학,2019,Q3,2019-11-14,"48,145,000,000","6,149,788,000,000","6,197,933,000,000","396,738,000,000","403,366,000,000","800,104,000,000","3,638,665,000,000","5,397,829,000,000",32170000000.0,23550000000.0,19039000000.0,13937000000.0,13937000000.0,"473,501,000,000",
78930,GS,에너지_화학,2019,Q4,2020-03-30,"25,046,000,000","6,147,922,000,000","6,172,968,000,000","352,032,000,000","406,696,000,000","758,728,000,000","3,655,076,000,000","5,414,240,000,000",49526000000.0,24262000000.0,23002000000.0,17292000000.0,17292000000.0,"473,501,000,000",
78930,GS,에너지_화학,2020,Q1,2020-05-15,"206,756,000,000","6,147,366,000,000","6,354,122,000,000","628,418,000,000","308,674,000,000","937,092,000,000","3,657,866,000,000","5,417,030,000,000",207628000000.0,191796000000.0,187788000000.0,182772000000.0,182772000000.0,"473,501,000,000",
78930,GS,에너지_화학,2020,Q2,2020-08-14,"158,958,000,000","6,146,150,000,000","6,305,108,000,000","247,288,000,000","635,696,000,000","882,984,000,000","3,662,960,000,000","5,422,124,000,000",32502000000.0,12462000000.0,7192000000.0,5130000000.0,5130000000.0,"473,501,000,000",
78930,GS,에너지_화학,2020,Q3,2020-11-16,"118,646,000,000","6,163,265,000,000","6,281,911,000,000","215,346,000,000","633,819,000,000","849,165,000,000","3,673,582,000,000","5,432,746,000,000",32540000000.0,18568000000.0,14631000000.0,10673000000.0,10673000000.0,"473,501,000,000",
78930,GS,에너지_화학,2020,Q4,2021-03-19,"52,359,000,000","5,904,522,000,000","5,956,881,000,000","120,356,000,000","655,634,000,000","775,990,000,000","3,421,727,000,000","5,180,891,000,000",33616000000.0,18474000000.0,-247854000000.0,-251871000000.0,-251871000000.0,"473,501,000,000",
78930,GS,에너지_화학,2021,Q1,2021-05-17,"241,726,000,000","5,907,456,000,000","6,149,182,000,000","236,663,000,000","817,259,000,000","1,053,922,000,000","3,336,096,000,000","5,095,260,000,000",117226000000.0,102646000000.0,99142000000.0,94374000000.0,94374000000.0,"473,501,000,000",
78930,GS,에너지_화학,2021,Q2,2021-08-17,"133,539,000,000","5,908,666,000,000","6,042,205,000,000","222,027,000,000","715,634,000,000","937,661,000,000","3,345,380,000,000","5,104,544,000,000",36080000000.0,15865000000.0,13098000000.0,9286000000.0,9286000000.0,"473,501,000,000",
