Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2024,Q1,BS,유동자산,2024.03.31 현재,4072310396338.0
2024,Q1,BS,비유동자산,2024.03.31 현재,15160951183002.0
2024,Q1,BS,자산총계,2024.03.31 현재,19233261579340.0
2024,Q1,BS,유동부채,2024.03.31 현재,2101031683142.0
2024,Q1,BS,비유동부채,2024.03.31 현재,196601800867.0
2024,Q1,BS,부채총계,2024.03.31 현재,2297633484009.0
2024,Q1,BS,자본금,2024.03.31 현재,220359575000.0
2024,Q1,BS,이익잉여금,2024.03.31 현재,3672111407318.0
2024,Q1,BS,자본총계,2024.03.31 현재,16935628095331.0
2024,Q1,IS,매출액,2024.01.01 ~ 2024.03.31,638244942209.0
2024,Q1,IS,영업이익,2024.01.01 ~ 2024.03.31,28784806251.0
2024,Q1,IS,법인세차감전 순이익,2024.01.01 ~ 2024.03.31,49326953682.0
2024,Q1,IS,당기순이익,2024.01.01 ~ 2024.03.31,60933167968.0
2024,Q1,IS,당기순이익(손실),2024.01.01 ~ 2024.03.31,60933167968.0
2024,Q1,IS,총포괄손익,2024.01.01 ~ 2024.03.31,60741085628.0
2024,Q2,BS,유동자산,2024.06.30 현재,4423257556739.0
2024,Q2,BS,비유동자산,2024.06.30 현재,14947575594084.0
2024,Q2,BS,자산총계,2024.06.30 현재,19370833150823.0
2024,Q2,BS,유동부채,2024.06.30 현재,2121958444218.0
2024,Q2,BS,비유동부채,2024.06.30 현재,162178754932.0
2024,Q2,BS,부채총계,2024.06.30 현재,2284137199150.0
2024,Q2,BS,자본금,2024.06.30 현재,220422960000.0
2024,Q2,BS,이익잉여금,2024.06.30 현재,3739741152738.0
2024,Q2,BS,자본총계,2024.06.30 현재,17086695951673.0
2024,Q2,IS,매출액,2024.01.01 ~ 2024.06.30,973197157797.0
2024,Q2,IS,영업이익,2024.01.01 ~ 2024.06.30,313056624941.0
2024,Q2,IS,법인세차감전 순이익,2024.01.01 ~ 2024.06.30,306153624870.0
2024,Q2,IS,당기순이익,2024.01.01 ~ 2024.06.30,244614694912.0
2024,Q2,IS,당기순이익(손실),2024.01.01 ~ 2024.06.30,244614694912.0
2024,Q2,IS,총포괄손익,2024.01.01 ~ 2024.06.30,243198087656.0
2024,Q3,BS,유동자산,2024.09.30 현재,4834961765734.0
2024,Q3,BS,비유동자산,2024.09.30 현재,14975232914053.0
2024,Q3,BS,자산총계,2024.09.30 현재,19810194679787.0
2024,Q3,BS,유동부채,2024.09.30 현재,2293178457577.0
2024,Q3,BS,비유동부채,2024.09.30 현재,138613262292.0
2024,Q3,BS,부채총계,2024.09.30 현재,2431791719869.0
2024,Q3,BS,자본금,2024.09.30 현재,220450927000.0
2024,Q3,BS,이익잉여금,2024.09.30 현재,4059965701339.0
2024,Q3,BS,자본총계,2024.09.30 현재,17378402959918.0
2024,Q3,IS,매출액,2024.01.01 ~ 2024.09.30,1039932466151.0
2024,Q3,IS,영업이익,2024.01.01 ~ 2024.09.30,461651892497.0
2024,Q3,IS,법인세차감전 순이익,2024.01.01 ~ 2024.09.30,430783805148.0
2024,Q3,IS,당기순이익,2024.01.01 ~ 2024.09.30,320715564539.0
2024,Q3,IS,당기순이익(손실),2024.01.01 ~ 2024.09.30,320715564539.0
2024,Q3,IS,총포괄손익,2024.01.01 ~ 2024.09.30,319531824290.0
