,name,sector,year,quarter,Relative Return,유동자산 변화율,자본총계 변화율,환율 변화율,소비자물가지수 변화율,특정 증권 등 소유 비율 변화율,1인평균급여 변화율,전체 주주 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,Label,Code
31,SK_Telecom,통신,2016,Q4,1.4716966314796964e-05,-0.12460758233859415,-0.011272637202128566,-0.034143632958706815,-0.9720054193181309,-0.2147195427477786,-0.5914063250557164,-0.12067538735033367,-0.21890851533947475,-0.14732989216174186,-0.00635741384840701,017670
31,KT_Corp,통신,2016,Q4,0.022922865713525406,0.10437258822875628,-0.015916998591585463,-0.034143632958706815,-0.9720054193181309,-0.09981717750553609,-0.5111614439603871,-0.0865253617834516,-0.09227640968923123,-0.08608275707031643,-0.0802966139827785,030200
31,LG_Uplus,통신,2016,Q4,0.0368117546024143,0.0937158180975528,-0.02498088025713807,-0.034143632958706815,-0.9720054193181309,-0.08755532032667168,-0.5220999743823938,-0.08755532032667168,-0.08755532032667168,-0.08755532032667168,-0.023294229394187006,032640
