,name,sector,year,quarter,Relative Return,유동자산 변화율,자본총계 변화율,환율 변화율,소비자물가지수 변화율,특정 증권 등 소유 비율 변화율,1인평균급여 변화율,전체 주주 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,Label,Code
25,SK_Telecom,통신,2018,Q2,-0.09133072113351728,0.12209372050103517,-0.011678571102223811,-0.007779076758894776,-0.3971853095173552,-0.09535895236486991,-0.01599522992122826,-0.041955112349057355,-0.09756791826513012,-0.05787289373016691,0.04825193062819012,017670
25,KT_Corp,통신,2018,Q2,-0.0551174945126433,0.007286790219520944,-0.015371857988417004,-0.007779076758894776,-0.3971853095173552,-0.03457444071031701,-0.017342007185397357,-0.021705631681174564,-0.027460552452589715,-0.02125017196236567,0.04494196817503471,030200
25,LG_Uplus,통신,2018,Q2,-0.09086129616553587,0.05379228040360773,-0.02112169968172961,-0.007779076758894776,-0.3971853095173552,-0.02178775310200587,-0.021787753102005647,-0.021787753102005647,-0.021787753102005647,-0.021787753102005647,0.1932437571301812,032640
