,0
Relative Return,0.2017170457709122
전체 주주 수변화율,0.10122274887754243
특정 증권 등 소유 증감 수변화율,0.06969567910208861
자기주식수변화율,0.062220601035895017
전체 주식 수변화율,0.05282021201459084
