,name,sector,year,quarter,Relative Return,유동자산 변화율,자본총계 변화율,환율 변화율,소비자물가지수 변화율,특정 증권 등 소유 비율 변화율,1인평균급여 변화율,전체 주주 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,Label,Code
15,SK_Telecom,통신,2020,Q4,0.016526614780203966,0.044609673168170216,0.013979105961002602,0.058580425595368135,0.3780443147289393,0.03144201829668425,-0.6466971988222685,-2.1206798933836932,0.033757886685398475,-0.9191052673285767,-0.2613647183038775,017670
15,KT_Corp,통신,2020,Q4,-0.11851903515896559,0.11683990708948688,0.007826888387675868,0.058580425595368135,0.3780443147289393,-0.02124625994414764,-0.5832993285191805,-1.4645006187355345,-0.017633792547345095,-1.627672976913845,-0.20915867118602016,030200
15,LG_Uplus,통신,2020,Q4,-0.15426581794851452,0.187016195841755,0.028765122431435364,0.058580425595368135,0.3780443147289393,-0.014165209222865016,-0.5259908782347595,-1.0036285914210339,-0.014165209222865016,-1.6710301835828094,-0.21737059683427923,032640
