,name,sector,year,quarter,Relative Return,유동자산 변화율,자본총계 변화율,환율 변화율,소비자물가지수 변화율,특정 증권 등 소유 비율 변화율,1인평균급여 변화율,전체 주주 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,Label,Code
7,SK_Telecom,통신,2022,Q4,0.0453094949122286,-0.05962156290162479,0.012589472763287923,-0.01431559495807777,0.11456608043309557,0.1607940019195474,-0.4429837793576963,-0.9750117823145161,0.16205762896399623,-1.006974687029571,-0.07646704096485764,017670
7,KT_Corp,통신,2022,Q4,0.0709849185132783,0.13253750220527794,-0.013947123126488936,-0.01431559495807777,0.11456608043309557,0.10308205150843153,-0.2933316286849712,-0.7795435701631457,0.09182088143273648,-0.8627591538166945,-0.08837180286961954,030200
7,LG_Uplus,통신,2022,Q4,-0.06157363260464983,0.029872801116341052,-0.01608226287262693,-0.01431559495807777,0.11456608043309557,0.08235270839778053,-0.3385105366124004,-0.7949362572765746,0.08235270839778053,-0.7786204745763945,0.006204916707100033,032640
