,name,sector,year,quarter,Relative Return,유동자산 변화율,자본총계 변화율,환율 변화율,소비자물가지수 변화율,특정 증권 등 소유 비율 변화율,1인평균급여 변화율,전체 주주 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,Label,Code
1,SK_Telecom,통신,2024,Q2,0.007405822343979254,0.05995312111231943,-0.0017920098067087942,-0.030762850791552276,0.110334699467731,1.0,-0.04713471807480185,-0.08377634088042818,0.10181009062464341,-0.09897714936714652,-0.03588816345263932,017670
1,KT_Corp,통신,2024,Q2,0.06267515574084398,0.01671787790954682,-0.01993037346673976,-0.030762850791552276,0.110334699467731,0.0,-0.05045883194447964,-0.05669946697625683,-1.5599388824214202,-0.056056738386344396,-0.03649978424774636,030200
1,LG_Uplus,통신,2024,Q2,-0.07072760297400216,-0.09471554915255442,-0.019034577864533997,-0.030762850791552276,0.110334699467731,1.0,-0.05744559385692671,-0.05744559385692671,0.7928727370848256,-0.05744559385692671,-0.03777773283971619,032640
