,name,sector,year,quarter,Relative Return,유동자산 변화율,자본총계 변화율,환율 변화율,소비자물가지수 변화율,특정 증권 등 소유 비율 변화율,1인평균급여 변화율,전체 주주 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,Label,Code
34,SK_Telecom,통신,2016,Q1,0.0,-0.15879727100760666,0.016301509638258715,-0.038799175276764686,0.03306613361493349,0.02892053033513231,0.33619379357128165,0.025811825720376436,0.029039788403216416,0.026786205423255938,-0.05537945914986605,017670
34,KT_Corp,통신,2016,Q1,0.0,-0.10342813764309078,-0.015366109024344876,-0.038799175276764686,0.03306613361493349,-0.011571268301161508,0.29983764697193394,0.023936662397755493,0.008707050660310411,0.025100418714169237,0.03497530304147643,030200
34,LG_Uplus,통신,2016,Q1,0.0,-0.12374471780392549,-0.0008949076471835848,-0.038799175276764686,0.03306613361493349,0.02493711532419507,0.2687166364899801,0.02493711532419518,0.02493711532419518,0.02493711532419507,0.04540224522170244,032640
