,name,sector,year,quarter,Relative Return,유동자산 변화율,자본총계 변화율,환율 변화율,소비자물가지수 변화율,특정 증권 등 소유 비율 변화율,1인평균급여 변화율,전체 주주 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,Label,Code
23,SK_Telecom,통신,2018,Q4,0.21087716867783357,0.15189157848700907,-0.01051178399762187,-0.005036357567736793,-0.1528942253920036,0.13413708312206707,-0.4426772480790968,0.04596282991952516,0.13739425263845262,0.07429539575028932,0.08691002696461184,017670
23,KT_Corp,통신,2018,Q4,0.09571799907465797,0.016415816315560217,0.0016992366118461222,-0.005036357567736793,-0.1528942253920036,0.027674988613985874,-0.3361792209842043,0.00667634956860752,0.01619192257071378,0.005914407683205836,0.12125524215693996,030200
23,LG_Uplus,통신,2018,Q4,0.3118997981609364,0.05585533883405791,-0.0116761013740172,-0.005036357567736793,-0.1528942253920036,0.006895745511881213,-0.30479364980820245,0.006895745511881213,0.006895745511881213,0.006895745511881324,0.1010022393457976,032640
