code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
50,Kyungbang,유통,2024,Q3,"54,466,666,205","1,072,939,271,692","1,127,405,937,897","151,136,527,816","204,598,628,453","355,735,156,269","788,976,906,047","771,670,781,628",64085607023.0,5448382773.0,8224441401.0,6304968110.0,6304968110.0,"13,707,635,000",6304322997.0,,,"47,743,128",,,,,,
1120,LG_International,유통,2024,Q3,"748,705,053,113","3,650,837,298,845","4,399,542,351,958","769,460,645,545","1,018,794,169,161","1,788,254,814,706","2,233,657,471,536","2,611,287,537,252",961032769217.0,-10217076259.0,113816781175.0,96138672203.0,96138672203.0,"193,800,000,000",77197665361.0,,,,,,,,,
1740,SK_Networks,유통,2024,Q3,"1,723,144,000,000","2,615,312,000,000","4,338,456,000,000","1,755,309,000,000","694,807,000,000","2,450,116,000,000","572,802,000,000","1,888,340,000,000",1585792000000.0,-372000000.0,-7809000000.0,65437000000.0,65437000000.0,"648,654,000,000",64955000000.0,,,,,,,,,
4170,Shinsegae,유통,2024,Q3,"596,006,805,991","8,120,257,609,971","8,716,264,415,962","2,926,121,676,870","1,667,598,817,104","4,593,720,493,974","3,683,016,627,628","4,122,543,921,988",466669595785.0,55447109506.0,26356628865.0,20684262452.0,20684262452.0,"49,225,905,000",37153193564.0,,,,,,,,,
7070,GS_Retail,유통,2024,Q3,"2,191,616,223,528","5,877,588,843,401","8,069,205,066,929","1,970,995,343,452","1,988,411,251,303","3,959,406,594,755","2,791,008,021,334","4,109,798,472,174",2992724672251.0,80495305266.0,-27535811748.0,-41061866478.0,-41061866478.0,"104,717,922,000",-29287788913.0,,,,,,,,,
8770,Hotel_Shilla,유통,2024,Q3,"983,771,941,124","1,374,845,589,845","2,358,617,530,969","799,815,773,901","1,002,889,462,857","1,802,705,236,758","254,050,455,212","555,912,294,211",650107003402.0,-19169265239.0,-25886168300.0,-20205873231.0,-20205873231.0,"200,000,000,000",-20205873231.0,,,,219570757563.0,,,,,
9240,Hanssem,유통,2024,Q3,"497,608,893,491","541,955,492,184","1,039,564,385,675","346,630,150,996","239,323,190,420","585,953,341,416","649,935,487,785","453,611,044,259",327237100905.0,2024961345.0,140429118664.0,105362493801.0,105362493801.0,"23,533,928,000",105362493801.0,,105362493801.0,,,,,,,
23530,Lotte_Shopping,유통,2024,Q3,"2,679,022,270,850","21,109,283,250,446","23,788,305,521,296","6,726,078,649,523","7,730,358,506,304","14,456,437,155,827","8,536,613,056,120","9,331,868,365,469",2113682461712.0,100150888743.0,52576126460.0,33954857126.0,33954857126.0,"141,443,775,000",48278653756.0,,,,,,,,,
28260,Samsung_C&T,유통,2024,Q3,"8,772,076,903,079","34,511,955,288,276","43,284,032,191,355","8,150,679,175,408","7,013,988,429,532","15,164,667,604,940","9,921,467,100,124","28,119,364,586,415",5489935982870.0,181128363636.0,268958391845.0,197433674860.0,197433674860.0,"18,517,037,100",-4137399198707.0,,,,,,,,,
47050,Daewoo_International,유통,2024,Q3,"5,473,630,375,000","7,157,519,887,000","12,631,150,262,000","4,731,636,073,000","2,142,166,571,000","6,873,802,644,000","3,031,940,293,000","5,757,347,618,000",7144090591000.0,275074417000.0,237177442000.0,182168669000.0,182168669000.0,"879,613,940,000",183055006000.0,,,,,,,,,
69960,Hyundai_Department_Store,유통,2024,Q3,"1,321,955,669,000","6,168,400,284,000","7,490,355,953,000","2,039,665,262,000","1,125,519,777,000","3,165,185,039,000","3,537,683,620,000","4,325,170,914,000",415200029000.0,40362424000.0,35366673000.0,23610141000.0,23610141000.0,"117,012,205,000",26272331000.0,,,,,,,,,
111770,Youngone_Corporation,유통,2024,Q3,"1,019,490,656,331","1,655,220,593,287","2,674,711,249,618","708,509,047,011","95,745,675,431","804,254,722,442","1,235,804,730,807","1,870,456,527,176",623351592745.0,61902302347.0,48920694493.0,34620359836.0,34620359836.0,"22,155,734,000",42030860865.0,,,,,,,,,
139480,Emart,유통,2024,Q3,"2,413,960,299,338","18,371,197,200,034","20,785,157,499,372","5,645,385,000,963","4,838,022,630,789","10,483,407,631,752","5,343,804,936,601","10,301,749,867,620",4314999380696.0,122826343832.0,135251289440.0,116404448019.0,116404448019.0,"139,379,095,000",158782886961.0,,,,,,,,,
