code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
50,Kyungbang,유통,2019,Q3,"85,474,451,265","1,187,296,345,347","1,272,770,796,612","117,442,892,349","413,072,897,354","530,515,789,703","738,893,322,603","742,255,006,909",56958206849.0,7440852612.0,8175288736.0,6313644215.0,6313644215.0,"13,707,635,000",,,,,,,,,,
1120,LG_International,유통,2019,Q3,"706,195,568,750","2,120,418,451,877","2,826,614,020,627","758,605,570,922","716,823,549,201","1,475,429,120,123","1,046,567,621,319","1,351,184,900,504",770080983989.0,-7788712118.0,-5525546625.0,1831140218.0,1831140218.0,"193,800,000,000",,,,,,,,,,
1740,SK_Networks,유통,2019,Q3,"2,722,586,000,000","5,810,484,000,000","8,533,070,000,000","3,889,963,000,000","2,463,130,000,000","6,353,093,000,000","802,929,000,000","2,179,977,000,000",3191710000000.0,26199000000.0,4506000000.0,6177000000.0,6177000000.0,"648,654,000,000",,,,,,,,,,
4170,Shinsegae,유통,2019,Q3,"368,799,201,511","6,963,831,199,342","7,332,630,400,853","1,359,922,937,892","2,161,677,250,678","3,521,600,188,570","2,843,267,930,917","3,811,030,212,283",385177574040.0,50643200583.0,77288523192.0,58458132422.0,58458132422.0,"49,225,905,000",,,,,,,,,,
7070,GS_Retail,유통,2019,Q3,"854,554,201,089","4,584,278,089,415","5,438,832,290,504","1,566,369,450,984","1,678,501,505,381","3,244,870,956,365","1,964,956,442,152","2,193,961,334,139",2281146596136.0,73408905869.0,77734907330.0,59061879824.0,59061879824.0,"77,000,000,000",,,,,,,,,,
8770,Hotel_Shilla,유통,2019,Q3,"1,358,559,677,913","1,960,560,862,898","3,319,120,540,811","1,391,355,809,635","951,913,701,618","2,343,269,511,253","683,769,508,951","975,851,029,558",1186407870085.0,57775785638.0,41638587740.0,,,"200,000,000,000",,,,,,,,,,
9240,Hanssem,유통,2019,Q3,"349,400,321,046","598,275,021,549","947,675,342,595","291,334,636,848","80,912,223,483","372,246,860,331","668,725,904,666","575,428,482,264",385135417232.0,12658031589.0,15606398118.0,7953345809.0,7953345809.0,"23,533,928,000",,,,,,,,,,
23530,Lotte_Shopping,유통,2019,Q3,"3,055,216,936,954","24,204,754,185,171","27,259,971,122,125","5,184,472,651,687","10,605,068,228,669","15,789,540,880,356","10,502,594,507,766","11,470,430,241,769",2430354001903.0,54209530724.0,-5341308613.0,5721224591.0,5721224591.0,"141,443,775,000",,,,,,,,,,
28260,Samsung_C&T,유통,2019,Q3,"7,435,696,163,018","27,154,636,073,704","34,624,415,553,154","7,535,978,602,673","6,234,024,223,285","13,770,002,825,958","6,299,781,522,448","20,854,412,727,196",4938087156591.0,111968243205.0,246505568557.0,141391616775.0,141391616775.0,"19,131,748,300",,,,,,,,,,
47050,Daewoo_International,유통,2019,Q3,"4,927,597,951,000","3,509,958,636,000","8,437,556,587,000","3,852,384,342,000","1,662,830,222,000","5,515,214,564,000","1,763,451,795,000","2,922,342,023,000",5470842396000.0,142379897000.0,16606937000.0,15196353000.0,15196353000.0,"616,875,745,000",,,,,,,,,,
69960,Hyundai_Department_Store,유통,2019,Q3,"901,527,240,000","4,918,089,816,000","5,819,617,056,000","1,120,546,583,000","918,329,999,000","2,038,876,582,000","3,083,743,291,000","3,780,740,474,000",326184865000.0,47996187000.0,50787840000.0,38136531000.0,38136531000.0,"117,012,205,000",,,,,,,,,,
111770,Youngone_Corporation,유통,2019,Q3,"496,888,606,928","1,547,350,907,457","2,044,239,514,385","468,774,314,604","188,817,343,833","657,591,658,437","476,369,449,256","1,386,647,855,948",410361994587.0,40062404821.0,44089126215.0,33535057671.0,33535057671.0,"22,155,734,000",,,,,,,,,,
139480,Emart,유통,2019,Q3,"1,661,361,741,449","13,745,452,221,100","15,406,813,962,549","3,633,837,013,527","3,212,976,920,551","6,846,813,934,078","2,871,719,152,894","8,560,000,028,471",3517192540979.0,126137708823.0,130924794441.0,105680899547.0,105680899547.0,,,,,,,,,,,
