,name,year,quarter,sector,Relative Return,자산총계 변화율,비유동자산 변화율,매출액 변화율,유동자산 변화율,자본총계 변화율,비유동부채 변화율,Label,Code
29,CJ대한통운,2017,Q3,산업재,-0.18818800596954915,0.05497965617652523,0.048494335145597756,0.036180046731628,0.07855708205400669,0.0006974755114412812,-0.02107577324058929,-0.041479917630222414,000120
29,두산,2017,Q3,산업재,-0.0906428996630934,0.04900488870085118,0.005625689946810786,0.0022188286749562636,0.20005463064015605,0.014173135317234298,-0.32357146294936834,-0.12720228105803708,000150
29,LG상사,2017,Q3,산업재,-0.10129325401356078,0.029114066797319094,-0.003866677372698746,0.20112842079003146,0.14124696924195268,0.031994002512184094,-0.0022355339917254913,-0.011568343910626756,001120
29,대한항공,2017,Q3,산업재,-0.24487756318235174,-0.003532617760955037,-0.002914580070418671,0.09635759194774707,-0.007124742195087186,0.02433045721532001,0.04283653836544876,0.12563477305901172,003490
29,S&T중공업,2017,Q3,산업재,-0.1652097407655618,-0.0029912560933146315,-0.007121910873181703,-0.05999791813771915,0.0014649114194402735,-0.002988782992392691,-0.015654887863204237,-0.013550251049301458,003570
29,LS,2017,Q3,산업재,-0.23972379605919317,-0.011356265449186775,0.017147648460170695,0.03411806502683623,-0.4970568169197328,-0.3278835596144194,-0.0020956815028532194,0.07619834967488062,006260
29,LS산전,2017,Q3,산업재,-0.06067428757190768,-0.0013616940345521078,-0.007804979785774879,0.028199051932781938,0.004079970814929057,0.03582339908479515,-0.0014085205929184053,0.08046051358554096,010120
29,현대상선,2017,Q3,산업재,-0.2434103961001017,-0.02046837342025476,0.0059895774876495,0.023398589073842402,-0.07347195389615224,-0.06798821830199742,-0.02319685091328083,-0.2182255333682668,011200
29,SK텔레콤,2017,Q3,커뮤니케이션서비스,-0.14516512165094828,0.023784896207182715,0.019482056724001717,0.01508410968507512,0.04984995735995512,0.028480324168502325,-0.01260316816671836,-0.019053309746288723,017670
29,한국단자,2017,Q3,산업재,-0.08213517779674952,0.050667764290951656,0.03258567225077824,0.012181049489345064,0.07371749694506557,0.01668871766991642,0.034283619881901206,-0.19060520775301398,025540
29,제일기획,2017,Q3,커뮤니케이션서비스,-0.08097144900981183,0.07880783581835527,0.10146721389446056,-0.01532109333546261,0.06596135095965439,0.04320223494102171,0.17985609952771386,-0.03791708898999439,030000
29,KT,2017,Q3,커뮤니케이션서비스,-0.2128665420724176,0.021879079475781715,-0.007832727668119488,0.004528742840556044,0.16409770200549434,0.013690580835618915,-0.03696954562266919,0.00493876419356485,030200
29,LG유플러스,2017,Q3,커뮤니케이션서비스,-0.2689573504888074,-0.008716946924761326,-0.014116682156237403,0.01631781051269865,0.007925609996517258,0.029113068522721663,-0.05226467016552094,0.0437630148841488,032640
29,SBS,2017,Q3,커뮤니케이션서비스,-0.1968680539354869,0.008279832162357836,0.19213479037690462,-0.1508315368359,-0.12893130440293543,-0.005327944979452104,-0.009428348905062944,0.09360478545121158,034120
29,NAVER,2017,Q3,커뮤니케이션서비스,-0.08133249393336664,0.06000556483159247,0.08914304626138225,0.05206955374118949,0.02693058315725061,0.04787481885811151,0.024340802579827736,0.023345685819727034,035420
29,엔씨소프트,2017,Q3,커뮤니케이션서비스,-0.017220693032416495,0.15871232717485562,-0.07375669739820567,2.220824232255106,0.5602534426563339,0.12359171719960371,-0.03639552753187525,0.03490457706709513,036570
29,대우인터내셔널,2017,Q3,산업재,-0.2495476075871764,-0.03470147489995978,-0.002687308639279906,-0.09761640157133478,-0.058245945233507346,0.011648558954753696,0.2004052845626938,0.23012701963408144,047050
29,한국항공우주,2017,Q3,산업재,0.22578965339006057,0.25860853767801717,0.060285504658331934,-0.12452464682153142,0.3658602738666541,-0.06102356900340722,0.007537834152842038,0.05683325993621334,047810
29,한전KPS,2017,Q3,산업재,-0.27659612149542767,-0.009410094028595273,0.02450704116359992,-0.18323139807849687,-0.03983089071319268,0.04415199187711005,-0.012426989268899291,0.21906294070207016,051600
29,현대글로비스,2017,Q3,산업재,-0.19470552100981864,0.007859112269619217,0.011472862226873826,0.0027675183676021398,0.003443321178176806,0.021401944733779876,-0.00030957980821566533,0.10117766068052905,086280
