,name,year,quarter,sector,Relative Return,비유동자산 변화율,영업이익 변화율,부채총계 변화율,매출액 변화율,비유동부채 변화율,유동부채 변화율,Label,Code
3,SK하이닉스,2024,Q1,정보기술,0.11249804517776539,0.016744415765374887,5.606328350051807,-0.010150928682304272,0.06867721615939582,0.002079855812495701,-0.026939040398898828,0.0056832299734496106,000660
3,한화,2024,Q1,에너지_화학,-0.07102790399691823,0.005502610582244882,12.616428200756172,0.08222628374530716,-0.1529583637691746,-0.009656091152948965,0.1704656480758675,0.14654641411019148,000880
3,한국쉘석유,2024,Q1,에너지_화학,0.13365405835032973,0.03501378450455728,0.7128231519756376,0.49890449314232854,0.018212698076889522,0.36763709172051007,0.5034258015051427,0.22873722460745433,002960
3,태광산업,2024,Q1,에너지_화학,-0.09944385052655712,-0.003321621669276964,-0.9966786981750729,-0.00851823923002959,0.10288947713446062,-0.0029385993468032945,-0.012751576641953144,-0.0866324514371064,003240
3,LG,2024,Q1,정보기술,-0.12895686160619435,-0.0006712273122987389,7.163610369805566,1.3091898932013546,2.687944674626454,-0.00846815041279203,2.3008486763114764,0.014990612373758504,003550
3,삼성정밀화학,2024,Q1,에너지_화학,-0.04371608806883931,0.2912122847150327,0.44149408974528837,0.4294950961751689,-0.018830361696497433,7.35916281874224,0.07775938372193236,0.001697904255601096,004000
3,한솔테크닉스,2024,Q1,정보기술,-0.15300954610124376,-0.005265285699899036,-1.5569285044163248,-0.07157400601903285,-0.051226761768065066,-0.3591266180224736,0.06492669173854315,-0.09422747279971624,004710
3,효성,2024,Q1,에너지_화학,-0.014817480231190769,0.0299357794284536,-1.2158898952453112,0.17348847892297448,0.19386173091312475,0.0029023718165204215,0.6138092319357691,-0.0556806790551181,004800
3,삼성전자,2024,Q1,정보기술,0.047702561994951,0.006506668574258079,-2.1461279115244842,0.10926006647887121,0.20252283384744074,0.001105583359361173,0.18769139540799684,0.0027033693163534683,005930
3,SK케미칼,2024,Q1,에너지_화학,-0.03215266945102983,0.0020998906646640947,-6.776707505597457,0.18325274216932974,-2.2830238291510607,0.19976949309327918,0.169168852513492,-0.16396234951086583,006120
3,삼성SDI,2024,Q1,정보기술,0.009525937278218849,0.012498642323440556,-0.7893665752254819,0.01495787155751227,-0.079347585827512,0.07128528312032834,0.002429839121604882,-0.2315671435127912,006400
3,대한유화,2024,Q1,에너지_화학,-0.010071990347319214,-0.02309899347879929,0.42906721837430095,0.09020690464726311,-0.01079675594658236,-0.7253855061162535,0.17814403606830043,-0.24574289342284705,006650
3,국도화학,2024,Q1,에너지_화학,-0.08116796739568813,0.02585057788610512,-0.06067812688220364,0.19743585999590096,-0.00895573805824057,0.17449723071841605,0.20140188634499068,-0.07591624120182862,007690
3,대덕전자,2024,Q1,정보기술,-0.06674507553379483,0.026369983345946757,42.045227189506306,5.613038827206853,3.055410869131536,-0.4570157931511454,5.881909821849946,0.01728136942842861,008060
3,삼성전기,2024,Q1,정보기술,0.08718426559572137,0.025085575440972674,4.845551623424415,0.22063013071894155,0.045619563169473354,0.12446649549514466,0.24207614090076657,-0.027343267338761988,009150
3,한화케미칼,2024,Q1,에너지_화학,0.02240288086990374,0.03094854055466234,-0.7554899908748302,0.13253717784795804,0.0367628930000814,-0.04306915557454072,0.2641345920072544,-0.04264879492101605,009830
3,OCI,2024,Q1,에너지_화학,0.042259096874718405,0.08656706010199833,1.867246589940983,1.194556923773014,1.8581606198136935,-0.0021055380710448546,18.168770156544515,-0.2171507704200646,010060
3,S-Oil,2024,Q1,에너지_화학,-0.15168970631309517,0.010632897040959266,-8.928096919688123,0.06062770419956087,-0.05177487600192621,-0.007264224236423145,0.08487251844786292,-0.013388768674356087,010950
3,LG이노텍,2024,Q1,정보기술,0.10802436380744371,-0.014007136615492688,-0.8469276274696967,-0.07577562466440424,-0.42947969548252374,0.06967368797480211,-0.1491573548045303,0.1075534805657655,011070
3,롯데케미칼,2024,Q1,에너지_화학,-0.07093220812656266,0.01240856927562306,-0.5082969228635177,0.09784230373210012,0.030116721587059914,-0.18372970797393118,0.3560922826678421,-0.26910866888493923,011170
3,금호석유,2024,Q1,에너지_화학,0.04666510230293855,-0.004907068391253322,0.5492970929964283,0.11813223577937104,0.09834197354524465,0.10613508543398775,0.12174956750254262,-0.05750911088488723,011780
3,SKC,2024,Q1,에너지_화학,-0.08879338388092485,0.004491059899190963,-0.04359339780935134,-0.24803215017295188,-3.51787131147575,-0.19010632826837515,-0.29876586036764763,0.14374381996085936,011790
3,한솔케미칼,2024,Q1,에너지_화학,-0.007005544018947835,0.015907521779191747,0.49579935029155986,0.17420613928368534,0.05189692493362208,0.17349043159542799,0.17477539424349264,-0.116695200507837,014680
3,동원시스템즈,2024,Q1,에너지_화학,-0.1250453047736141,-0.0001567008680443127,0.23525497930974737,0.05852058537338367,0.0757807361312115,0.06378827416899568,0.05653638393561544,-0.0024224415432997776,014820
3,유니드,2024,Q1,에너지_화학,0.33992941788884995,0.008131247605785763,0.9022203002345766,0.028314132378644885,0.1107641488538933,-0.11654558589306785,0.04915466339136687,-0.1550034915625242,014830
3,삼성에스디에스,2024,Q1,정보기술,-0.04243062980629751,0.0033645974120859456,0.007035174162818292,0.03595029978409636,-0.03182030644830236,-0.014615562718719,0.057136408792311855,-0.0688738226729983,018260
3,일진머티리얼즈,2024,Q1,정보기술,0.12988259365044488,-0.22364091363796434,0.6220552888394646,0.047157118147216126,0.00994796444040924,-0.02408838898190868,0.06739007624122251,-0.2064863183738475,020150
3,남해화학,2024,Q1,에너지_화학,-0.04856747483898476,-0.009874470108935274,6.441395980250118,-0.10234361347577992,0.0762393164550963,0.32948936417351793,-0.1202964465242391,0.007477249223327605,025860
3,신도리코,2024,Q1,정보기술,0.0013086710792757292,0.005593192718556184,5.20063137188925,0.30838381110649915,0.068513910407213,0.13685911058827505,0.3325389456616601,0.05250804077341569,029530
3,LG디스플레이,2024,Q1,정보기술,-0.05333620808120056,0.02464558550207041,1.9632454987454389,0.017313894469540125,-0.2501773104770312,-0.09894308233308402,0.07131850739901258,0.06870928476030173,034220
3,SK,2024,Q1,정보기술,-0.14090738397954344,-0.017787923265153105,3.7406648736552413,0.013318428692377093,0.3165860704641086,-0.008949551111720133,0.0423115593530492,-0.10748432094858457,034730
3,한미반도체,2024,Q1,정보기술,0.3914876399004474,0.17154751444137517,0.5168432300440229,-0.03764783196361199,0.48609152065634764,0.26738004672056137,-0.1737207388616343,-0.15253733602420821,042700
3,LG화학,2024,Q1,에너지_화학,-0.12413056424429195,0.00840640362945333,-1.3737237464975374,0.05359534355144646,0.1960281506765631,0.006209049964829294,0.10444473859093595,-0.22643493370525397,051910
3,LG전자,2024,Q1,정보기술,-0.04061272153304085,0.02960482935943176,-1.6798712246044825,0.03602787226039772,0.14762871307434855,0.012719326046750856,0.05011595976837224,0.009470725120391758,066570
3,휴켐스,2024,Q1,에너지_화학,-0.034768394228720786,0.008891091735543366,-21.18087030213085,0.1547016537830035,0.3599093563938489,0.014466264389824346,0.1813118218888985,-0.02123740846212225,069260
3,GS,2024,Q1,에너지_화학,-0.13496823914298028,0.0018855122259580082,2.763721498737272,0.15066070452544955,2.2508515401609244,0.02501186126739996,0.279347491873847,0.05051795633282552,078930
3,휴비스,2024,Q1,에너지_화학,-0.0728562174938576,-0.01745936627420941,-0.7056863884388997,-0.0068187212555217425,0.007758314675848199,0.12303262058456887,-0.0584060565352118,-0.10933233090677294,079980
3,후성,2024,Q1,에너지_화학,-0.102648817386193,0.036902789638447064,-0.6823698074685005,0.0335757490802695,0.1615946937135071,0.05801377843236044,-0.005941712244855624,-0.11886519922213967,093370
3,SK이노베이션,2024,Q1,에너지_화학,-0.1266608888981958,0.00011481190627793403,-0.5364741195386821,-0.06528435180641423,-0.3965602261596457,0.003338974470776357,-0.3145669964762774,-0.034405499691087096,096770
3,코오롱인더,2024,Q1,에너지_화학,0.030358640160906537,0.002599385879659355,-0.07011606738237919,0.052596672489930274,-0.1396256067738727,0.10142102040532963,0.037691111447965,-0.07580406579956045,120110
