,name,year,quarter,sector,Relative Return,비유동자산 변화율,영업이익 변화율,부채총계 변화율,매출액 변화율,비유동부채 변화율,유동부채 변화율,Label,Code
24,SK하이닉스,2018,Q4,정보기술,0.013620315698057415,0.095773582265958,-0.3200266229148617,0.09215235438066038,-0.11879250119358864,-0.05930665709708749,0.14981542972460438,0.022116044834338114,000660
24,한화,2018,Q4,에너지_화학,-0.0020263470074288192,-0.03071140222006552,-0.5415465871859214,-0.06209448281688268,0.11243203080144548,0.04223565769944937,-0.11415193692083525,-0.04853802088551708,000880
24,한국쉘석유,2018,Q4,에너지_화학,-0.11106545604653786,0.19659514655306554,0.03742368629323556,0.08396504053509402,0.03462213424937444,-1.0,0.09386324109022803,0.03378105806185134,002960
24,태광산업,2018,Q4,에너지_화학,0.21046268901101897,0.043953176862592924,-0.41182492014506766,0.0593979416522854,-0.05489824942782329,-0.032947329049850205,0.088320091791946,-0.05150507717388067,003240
24,LG,2018,Q4,정보기술,0.11076262153853225,-0.002510917896369369,0.0021151039573594765,-0.29837483601230985,0.05548148072753922,-0.4933448563377538,-0.10054651557723782,-0.03998054592638056,003550
24,삼성정밀화학,2018,Q4,에너지_화학,0.02942855286852369,-0.018083710491308858,-0.20650241567080463,-0.02652284109627523,-0.026237105118248616,0.020321164193933372,-0.043987922460318685,0.06807493503702064,004000
24,한솔테크닉스,2018,Q4,정보기술,-0.015083028676038336,-0.0956295067111026,-1.2123150310105608,-0.1809963601460357,-0.1533534460408733,-0.5117073337319702,0.06775539386125806,-0.10454769372988504,004710
24,효성,2018,Q4,에너지_화학,0.5196370191693875,0.27835574800405394,60.522781399791974,-0.09832137840200228,-16.597837372571625,-0.07608848167907767,-0.13710598201090451,0.09611798615802036,004800
24,삼성전자,2018,Q4,정보기술,-0.022224584059598457,0.0227146164073897,-0.4583206141546615,-0.043775870818475004,-0.18533836016992133,0.6299751229742268,-0.06952232921534118,-0.02107237114168848,005930
24,SK케미칼,2018,Q4,에너지_화학,-0.05844208590491955,-0.03125733681493181,0.038881798429528214,-0.0029819544076344906,-0.008260639217339216,-0.0031574830579378377,-0.002797514834713577,0.10150612895032014,006120
24,삼성SDI,2018,Q4,정보기술,-0.041232484812600945,0.03476591199386059,0.36671867231300226,0.04906719564053441,0.0848967058205703,0.06869783893040093,0.0370844720757606,0.035160041458900955,006400
24,대한유화,2018,Q4,에너지_화학,-0.0789269133001408,-0.0016051389924889303,-0.7925785877892461,-0.39243869205032467,-0.003303169407719575,-0.4026813844197509,-0.3831421400649401,-0.0718194382970196,006650
