,name,year,quarter,sector,Relative Return,비유동자산 변화율,영업이익 변화율,부채총계 변화율,매출액 변화율,비유동부채 변화율,유동부채 변화율,Label,Code
15,SK하이닉스,2021,Q1,정보기술,-0.16196221259107016,0.056414497622612636,0.3998664377251222,0.2524239825323016,0.09299234168558068,0.40710867845215737,0.10765512796783705,-0.14016093166180846,000660
15,한화,2021,Q1,에너지_화학,0.12267228860599001,0.07100429869727298,-0.8674092355653699,0.18240972154577983,-0.37119150601161777,0.01830424213874582,0.31774172029009207,-0.06439946612798499,000880
15,한국쉘석유,2021,Q1,에너지_화학,0.11851736075752077,-0.03529561223624611,0.7125812594630927,0.34164101696782145,0.13685548448926377,0.11986553335044303,0.3518855375758352,-0.027952306953183736,002960
15,태광산업,2021,Q1,에너지_화학,0.27257535663947,0.014678622513178752,-8.920383344580488,0.16420866629803,0.41258837567702034,0.025563184027246555,0.29196475623776497,-0.09278234446534045,003240
15,LG,2021,Q1,정보기술,0.38867039231396616,-0.000825341305360161,52.066253390158856,7.034466836963491,7.366746555663008,-0.013652575093253017,11.853497021728796,0.0,003550
15,삼성정밀화학,2021,Q1,에너지_화학,0.16011992716885942,0.00353437501144116,0.29908926778445166,0.27199769992143996,0.13876535187441452,-0.00473464347757202,0.2900756337945285,0.1128712131247934,004000
15,한솔테크닉스,2021,Q1,정보기술,-0.07232028588327229,-0.007300493550117859,-1.819642461718625,0.07535065482224201,0.07750991070917923,0.17404558906380352,0.024965066033347805,-0.1667863766138609,004710
15,효성,2021,Q1,에너지_화학,0.2699682726809041,0.01172138868965411,0.7145011876245537,0.38008422028024547,0.6907453065929343,0.011351932432649203,1.2973542478474345,0.1154619178241586,004800
15,삼성전자,2021,Q1,정보기술,-0.04749286885392753,0.013130789280255462,-0.2338433660955892,0.3328491813283605,0.11166595480054031,-0.04857455477287309,0.34946548417550005,-0.06520218578722098,005930
15,SK케미칼,2021,Q1,에너지_화학,-0.10301953495108428,0.0027742255023592843,-7.576937221638725,-0.03970879690141682,0.07230171629765314,0.03859609082037885,-0.1255327446506036,-0.07035163621097289,006120
15,삼성SDI,2021,Q1,정보기술,-0.051867556383400376,0.005780687920031946,1.4220632112195686,0.08046970319682578,-0.011502304134530683,0.04500115432242113,0.09546768325922494,0.304686954315942,006400
15,대한유화,2021,Q1,에너지_화학,-0.1810546587932857,-0.018460713169938914,0.05717714309136368,0.6829444462917775,0.0913063426695584,0.011900632297692448,1.7576723613648517,-0.09655986834860011,006650
15,국도화학,2021,Q1,에너지_화학,0.2559954823664784,0.09129105987813757,2.642956885570864,0.560275114367768,0.2893823123820307,-0.014627114182033663,0.7586247647461475,0.2200103928324326,007690
15,대덕전자,2021,Q1,정보기술,0.03994710777153376,-0.0009847110857070795,3.4865200952659716,2.2716007185702503,17.401413659375436,-0.20944950446983857,2.3162577342191395,0.03748639798828364,008060
15,삼성전기,2021,Q1,정보기술,-0.1447299000532229,0.014097197816988372,0.46327356958476096,0.04543575012599921,0.11828480128246133,0.08403751048948749,0.04211647707861821,0.08564752604963435,009150
