,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,실업률 변화율,기말 소유주식 수 변화율,소비자물가지수 변화율,유통주식수 변화율,Label,Code
12,CJ대한통운,2021,Q4,산업재,0.03823905401086618,-0.06879933540347882,0.16812521036687933,0.02083333333333348,-0.6665793544615772,0.4025512712822732,8.523509116287187e-07,0.020972223829352588,000120
12,두산,2021,Q4,산업재,-0.04979934996693024,-0.27560847958510304,0.16812521036687933,0.02083333333333348,-0.00011370817419509294,0.4025512712822732,0.0,-0.2643159535326171,000150
12,LG상사,2021,Q4,산업재,0.22057431134612354,0.06546598622150346,0.16812521036687933,0.02083333333333348,-0.0588979029977702,0.4025512712822732,-6.672611593261379e-07,0.2859988574797939,001120
12,대한항공,2021,Q4,산업재,0.02508918020116732,1.0308602743969169,0.16812521036687933,0.02083333333333348,0.8339390643151006,0.4025512712822732,0.9902500943614878,0.03388881178450802,003490
12,S&T중공업,2021,Q4,산업재,-0.056292676079695354,-0.1030976201242807,0.16812521036687933,0.02083333333333348,-0.46442772136291055,0.4025512712822732,-0.025890628286890593,0.16440219473170126,003570
12,LS,2021,Q4,산업재,-0.03695878846085213,0.025787790536628608,0.16812521036687933,0.02083333333333348,-0.0846958840440224,0.4025512712822732,0.0,0.2003284681564553,006260
12,LS산전,2021,Q4,산업재,-0.15157707045872365,0.031517043153807434,0.16812521036687933,0.02083333333333348,0.0,0.4025512712822732,0.0,0.11944724005258425,010120
12,현대상선,2021,Q4,산업재,0.29671968659720305,0.11334404604794246,0.16812521036687933,0.02083333333333348,2.670421530349002,0.4025512712822732,0.4967863363736382,-0.02300910138938067,011200
12,한국단자,2021,Q4,산업재,-0.09355461139944468,0.33983567271699155,0.16812521036687933,0.02083333333333348,-0.0023087243518761236,0.4025512712822732,0.0,0.17786804081004914,025540
12,대우인터내셔널,2021,Q4,산업재,0.18716245551818023,-0.04675096259793776,0.16812521036687933,0.02083333333333348,-0.0019180649701288077,0.4025512712822732,0.0,0.111086237738412,047050
12,한국항공우주,2021,Q4,산업재,0.4031162344422362,0.03771199957401428,0.16812521036687933,0.02083333333333348,0.0,0.4025512712822732,0.0,0.2239117087114364,047810
12,한전KPS,2021,Q4,산업재,0.020848768122258124,0.04366578184685688,0.16812521036687933,0.02083333333333348,0.0,0.4025512712822732,0.0,-0.0817470035416579,051600
12,현대글로비스,2021,Q4,산업재,0.15844896954791807,0.06209347720983849,0.16812521036687933,0.02083333333333348,-0.12515418338879059,0.4025512712822732,0.0,0.2762352845826353,086280
