,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,실업률 변화율,기말 소유주식 수 변화율,소비자물가지수 변화율,유통주식수 변화율,Label,Code
24,CJ대한통운,2018,Q4,산업재,0.07043111948977278,0.41004630392539165,-0.10693799508331026,-0.08800000000000008,0.0,0.1528942253920036,0.030023702191129154,-0.057470813195633685,000120
24,두산,2018,Q4,산업재,-0.30989866906136915,0.0,-0.10693799508331026,-0.08800000000000008,-0.03851594869997299,0.1528942253920036,0.0,0.13127068222442065,000150
24,LG상사,2018,Q4,산업재,-0.02870096063856419,0.009606141856073336,-0.10693799508331026,-0.08800000000000008,6.6729107443601325,0.1528942253920036,0.0,0.181306290981106,001120
24,대한항공,2018,Q4,산업재,0.05916233969037817,0.021556651258938242,-0.10693799508331026,-0.08800000000000008,0.0625,0.1528942253920036,-4.168603029430784e-08,0.07134702827584788,003490
24,S&T중공업,2018,Q4,산업재,0.10331555535117505,-0.2745539164609011,-0.10693799508331026,-0.08800000000000008,0.09661911285602987,0.1528942253920036,-0.08517420818089194,0.09586689637157052,003570
24,LS,2018,Q4,산업재,-0.060650721129957924,-0.034573238215187985,-0.10693799508331026,-0.08800000000000008,-0.005650762959880762,0.1528942253920036,0.0,-0.1222036117494694,006260
24,LS산전,2018,Q4,산업재,-0.020304365285447098,-0.05413481121246155,-0.10693799508331026,-0.08800000000000008,6.908470018274215e-08,0.1528942253920036,-3.41005641502079e-08,-0.01623538930656971,010120
24,현대상선,2018,Q4,산업재,-0.11673145047657724,0.45211208541208037,-0.10693799508331026,-0.08800000000000008,0.0,0.1528942253920036,0.006376256168693084,0.025780716531796696,011200
24,한국단자,2018,Q4,산업재,0.6870521827515407,0.07464472872552008,-0.10693799508331026,-0.08800000000000008,0.005053356786866026,0.1528942253920036,0.0,-0.0544419065567798,025540
24,대우인터내셔널,2018,Q4,산업재,-0.10590625140546793,-0.08333696015098135,-0.10693799508331026,-0.08800000000000008,-0.24983142390207036,0.1528942253920036,0.0,0.004617301078611118,047050
24,한국항공우주,2018,Q4,산업재,0.0739380664375445,0.14732431813715907,-0.10693799508331026,-0.08800000000000008,0.0,0.1528942253920036,0.0,-0.09533826011996684,047810
24,한전KPS,2018,Q4,산업재,0.219485130318002,0.03888844823803028,-0.10693799508331026,-0.08800000000000008,0.0,0.1528942253920036,0.0,0.015199673169765011,051600
24,현대글로비스,2018,Q4,산업재,0.045244140944131386,0.0,-0.10693799508331026,-0.08800000000000008,-0.12505449695932913,0.1528942253920036,0.0,0.22141385748532166,086280
