,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,실업률 변화율,기말 소유주식 수 변화율,소비자물가지수 변화율,유통주식수 변화율,Label,Code
32,CJ대한통운,2016,Q4,산업재,-0.23530932741448607,-0.02391305060083415,0.3210161662817601,-0.06896551724137923,0.0,0.9720054193181309,8.511092222107663e-07,0.008160029551212027,000120
32,두산,2016,Q4,산업재,-0.284123174556213,-0.08876794236564778,0.3210161662817601,-0.06896551724137923,0.0,0.9720054193181309,-0.01813087982678785,0.016954605162627846,000150
32,LG상사,2016,Q4,산업재,-0.0869465638279954,-0.032068061339382226,0.3210161662817601,-0.06896551724137923,0.022536210621091568,0.9720054193181309,0.0,-0.03542959331238795,001120
32,대한항공,2016,Q4,산업재,0.020052186212663123,-0.052784841839378704,0.3210161662817601,-0.06896551724137923,0.34106125616850713,0.9720054193181309,0.2975622823502604,-0.017814113037531713,003490
32,S&T중공업,2016,Q4,산업재,-0.05398689182014529,-0.1812364681869164,0.3210161662817601,-0.06896551724137923,0.0,0.9720054193181309,0.0,-0.12951038447300792,003570
32,LS,2016,Q4,산업재,-0.09827802366491606,-0.06441016975110248,0.3210161662817601,-0.06896551724137923,0.024390243902439046,0.9720054193181309,0.0,0.0306294134011929,006260
32,LS산전,2016,Q4,산업재,0.027358971239124716,-0.03730201796654631,0.3210161662817601,-0.06896551724137923,-8.254947597652329e-05,0.9720054193181309,0.0,0.09361378968942768,010120
32,현대상선,2016,Q4,산업재,-0.1170884070194826,0.0,0.3210161662817601,-0.06896551724137923,-0.4798334466573928,0.9720054193181309,-0.24007005383384739,0.04220540702980747,011200
32,한국단자,2016,Q4,산업재,-0.14280752496315224,-0.06235870007862154,0.3210161662817601,-0.06896551724137923,0.0010193830516487257,0.9720054193181309,0.0,-0.012630826826088008,025540
32,대우인터내셔널,2016,Q4,산업재,-0.18324086135636292,-0.03952669187873237,0.3210161662817601,-0.06896551724137923,0.5000120554357856,0.9720054193181309,0.0,-0.04027023292948792,047050
32,한국항공우주,2016,Q4,산업재,-0.30041710409207,0.08866217088934558,0.3210161662817601,-0.06896551724137923,0.4191181815276257,0.9720054193181309,0.39377405454787495,0.05962125489303439,047810
32,한전KPS,2016,Q4,산업재,0.01224909933831654,-0.09099564750914546,0.3210161662817601,-0.06896551724137923,-0.028116531165311653,0.9720054193181309,0.0,-0.16436966646630802,051600
32,현대글로비스,2016,Q4,산업재,-0.18597478913536974,0.13375505971046642,0.3210161662817601,-0.06896551724137923,0.19999999999999996,0.9720054193181309,0.0,-0.016697783682392824,086280
