,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,실업률 변화율,기말 소유주식 수 변화율,소비자물가지수 변화율,유통주식수 변화율,Label,Code
2,CJ대한통운,2024,Q2,산업재,-0.1259301080721996,0.0,0.02546205269366908,-3.3306690738754696e-16,0.0,-0.110334699467731,0.0,-0.045049518370987585,000120
2,두산,2024,Q2,산업재,-0.0455161477199009,0.0,0.02546205269366908,-3.3306690738754696e-16,0.0,-0.110334699467731,0.0,0.576339132409057,000150
2,LG상사,2024,Q2,산업재,0.06237257237707773,0.0,0.02546205269366908,-3.3306690738754696e-16,0.0,-0.110334699467731,0.0,0.03935304208420444,001120
2,대한항공,2024,Q2,산업재,-0.017479234017668807,0.0,0.02546205269366908,-3.3306690738754696e-16,0.0,-0.110334699467731,0.0,0.23188828067207462,003490
2,S&T중공업,2024,Q2,산업재,0.4689799638747659,0.0,0.02546205269366908,-3.3306690738754696e-16,0.0,-0.110334699467731,0.0,0.16573363957244888,003570
2,LS,2024,Q2,산업재,-0.23381056685538884,0.0,0.02546205269366908,-3.3306690738754696e-16,0.0,-0.110334699467731,0.0,0.01240458199620946,006260
2,LS산전,2024,Q2,산업재,0.009497192626590809,0.0,0.02546205269366908,-3.3306690738754696e-16,0.0,-0.110334699467731,0.0,-0.06381382043048417,010120
2,현대상선,2024,Q2,산업재,-0.010078659241433162,0.0,0.02546205269366908,-3.3306690738754696e-16,0.0,-0.110334699467731,0.0,-0.005130339658099628,011200
2,한국단자,2024,Q2,산업재,0.07311816833167689,0.0,0.02546205269366908,-3.3306690738754696e-16,0.0,-0.110334699467731,0.0,0.2847673435329886,025540
2,대우인터내셔널,2024,Q2,산업재,0.10690412009333883,0.0,0.02546205269366908,-3.3306690738754696e-16,0.0,-0.110334699467731,0.0,0.05579092265251979,047050
2,한국항공우주,2024,Q2,산업재,0.07204050007779231,0.0,0.02546205269366908,-3.3306690738754696e-16,0.0,-0.110334699467731,0.0,0.28873716071611066,047810
2,한전KPS,2024,Q2,산업재,0.18746284167932897,0.0,0.02546205269366908,-3.3306690738754696e-16,0.0,-0.110334699467731,0.0,0.16495993640367362,051600
2,현대글로비스,2024,Q2,산업재,0.20362637743797762,0.0,0.02546205269366908,-3.3306690738754696e-16,0.0,-0.110334699467731,0.0,0.14694704913473322,086280
