접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160516003763,Y,00148276,제일기획,2015년 09월 02일,삼성물산,"14,539,350",12.64%,-,"구, 제일모직",2015-12-31,2015,Q4
20170331005053,Y,00148276,제일기획,2016년 10월 27일,삼성전자,"32,766,190",28.48%,-,1),2016-12-31,2016,Q4
20170331005053,Y,00148276,제일기획,2015년 09월 02일,"삼성물산
(구, 제일모직)","32,825,540",28.53%,-,2),2016-12-31,2016,Q4
20180615000192,Y,00148276,제일기획,2016년 10월 27일,삼성전자,"32,766,190",28.48%,-,1),2017-12-31,2017,Q4
20180615000192,Y,00148276,제일기획,2015년 09월 02일,"삼성물산
(구, 제일모직)","32,825,540",28.53%,-,2),2017-12-31,2017,Q4
20190401002642,Y,00148276,제일기획,2016년 10월 27일,삼성전자,"32,766,190",28.48%,장내매매,1),2018-12-31,2018,Q4
20190401002642,Y,00148276,제일기획,2015년 09월 02일,"삼성물산
(구, 제일모직)","32,825,540",28.53%,합병 후 사명변경,2),2018-12-31,2018,Q4
20200330002125,Y,00148276,제일기획,2016년 10월 27일,삼성전자,"32,766,190",28.48%,장내매매,1),2019-12-31,2019,Q4
20200330002125,Y,00148276,제일기획,2015년 09월 02일,"삼성물산
(구, 제일모직)","32,825,540",28.53%,합병 후 사명변경,2),2019-12-31,2019,Q4
20210409002715,Y,00148276,제일기획,2016년 10월 27일,삼성전자,"32,766,190",28.48%,장내매매,1),2020-12-31,2020,Q4
20210409002715,Y,00148276,제일기획,2015년 09월 02일,"삼성물산
(구, 제일모직)","32,825,540",28.53%,합병 후 사명변경,2),2020-12-31,2020,Q4
20220324000651,Y,00148276,제일기획,2016년 10월 27일,삼성전자,"32,766,190",28.48%,장내매매,1),2021-12-31,2021,Q4
20220324000651,Y,00148276,제일기획,2015년 09월 02일,"삼성물산
(구, 제일모직)","32,825,540",28.53%,합병 후 사명변경,2),2021-12-31,2021,Q4
20230308000451,Y,00148276,제일기획,2016년 10월 27일,삼성전자,"32,766,190",28.48%,장내매매,1),2022-12-31,2022,Q4
20230308000451,Y,00148276,제일기획,2015년 09월 02일,"삼성물산
(구, 제일모직)","32,825,540",28.53%,합병 후 사명변경,2),2022-12-31,2022,Q4
20240313001356,Y,00148276,제일기획,2016년 10월 27일,삼성전자,"32,766,190",28.48%,장내매매,1),2023-12-31,2023,Q4
20240313001356,Y,00148276,제일기획,2015년 09월 02일,"삼성물산
(구, 제일모직)","32,825,540",28.53%,합병 후 사명변경,2),2023-12-31,2023,Q4
20250311000974,Y,00148276,제일기획,2016년 10월 27일,삼성전자,"32,766,190",28.48%,장내매매,1),2024-12-31,2024,Q4
20250311000974,Y,00148276,제일기획,2015년 09월 02일,"삼성물산
(구, 제일모직)","32,825,540",28.53%,합병 후 사명변경,2),2024-12-31,2024,Q4
