접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330003024,E,00561866,락앤락,-,김준일,"29,035,919",52.79%,-,변동 없음,2015-12-31,2015,Q4
20160330003024,E,00561866,락앤락,-,김창호,"5,925,348",10.77%,-,변동 없음,2015-12-31,2015,Q4
20170331003202,E,00561866,락앤락,-,김준일,"29,035,919",52.79%,-,변동 없음,2016-12-31,2016,Q4
20170331003202,E,00561866,락앤락,-,김창호,"5,925,348",10.77%,-,변동 없음,2016-12-31,2016,Q4
20180330001837,E,00561866,락앤락,2017년 12월 04일,CONSUMER STRENGTH LIMITED,"35,031,357",63.69%,-,-,2017-12-31,2017,Q4
20190401004445,E,00561866,락앤락,-,"CONSUMER
STRENGTH
LIMITED","34,961,267",64.52%,변동없음,당기 중 발행주식총수 변동으로 인해 기초와 기말의 지분율이 변동됨,2018-12-31,2018,Q4
20200330001667,E,00561866,락앤락,2017년 12월 04일,"Consumer
Strength
Limited","35,031,357",63.39%," 최대주주 김준일 및 특수관계인 김창호
 와 Consumer Strength Limited 간의
 주식매매",-,2019-12-31,2019,Q4
20210325000986,E,00561866,락앤락,2017년 12월 04일,"Consumer
Strength
Limited","35,031,357",63.39%," 최대주주 김준일 및 특수관계인 김창호
 와 Consumer Strength Limited 간의
 주식매매",-,2020-12-31,2020,Q4
20220718000311,E,00561866,락앤락,2017년 12월 04일,"Consumer
Strength
Limited","34,961,267",63.56%,"최대주주 김준일 및 특수관계인 김창호
와 Consumer Strength Limited 간의 주식매매",-,2021-12-31,2021,Q4
20230323001503,E,00561866,락앤락,2017년 12월 04일,"Consumer
Strength
Limited","34,961,267",63.56%,"최대주주 김준일 및 특수관계인 김창호
와 Consumer Strength Limited 간의 주식매매",-,2022-12-31,2022,Q4
20240321002017,E,00561866,락앤락,-,-,-,-,-,-,2023-12-31,2023,Q4
20250320001605,E,00561866,락앤락,2024년 08월 29일,컨슈머피닉스㈜,"38,638,649",89.18%,(주2),-,2024-12-31,2024,Q4
