접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330001404,Y,00153126,크라운해태홀딩스,-,-,-,-,-,-,2015-12-31,2015,Q4
20240516002281,Y,00153126,크라운해태홀딩스,2016년 10월 25일,(주)두라푸드,"7,239,010",49.13%,-,최대주주 및 특수관계자,2016-12-31,2016,Q4
20240516002289,Y,00153126,크라운해태홀딩스,2017년 10월 24일,(주)두라푸드,"8,177,280",55.08%,-,최대주주 및 특수관계자,2017-12-31,2017,Q4
20240516002296,Y,00153126,크라운해태홀딩스,2017년 10월 19일,(주)두라푸드,"8,177,280",55.08%,현물출자 유상증자에 따른 변동,최대주주 및 특수관계자,2018-12-31,2018,Q4
20240516002302,Y,00153126,크라운해태홀딩스,2019년 12월 31일,(주)두라푸드,"8,177,280",55.08%,보유자 및 특별관계자간 거래에 따른 보유주식 및 비율 변동,최대주주 및 특수관계자,2019-12-31,2019,Q4
20210318001356,Y,00153126,크라운해태홀딩스,2020년 03월 27일,(주)두라푸드,"8,169,294",55.02%,"임원 퇴임에 따른 보유 주식수 및 
특별관계자 수의 변동",최대주주 및 특수관계자,2020-12-31,2020,Q4
20210318001356,Y,00153126,크라운해태홀딩스,2020년 05월 25일,(주)두라푸드,"8,169,294",55.02%,"증여에 따른 보유 주식수 및
특별관계자 수의 변동",최대주주 및 특수관계자,2020-12-31,2020,Q4
20220518000298,Y,00153126,크라운해태홀딩스,-,-,-,-,-,-,2021-12-31,2021,Q4
20230331000004,Y,00153126,크라운해태홀딩스,-,-,-,-,-,-,2022-12-31,2022,Q4
20240321001677,Y,00153126,크라운해태홀딩스,-,-,-,-,-,-,2023-12-31,2023,Q4
20250320000950,Y,00153126,크라운해태홀딩스,-,-,-,-,-,-,2024-12-31,2024,Q4
