접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160405002212,Y,00105961,LG이노텍,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331003365,Y,00105961,LG이노텍,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402003326,Y,00105961,LG이노텍,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401003412,Y,00105961,LG이노텍,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004348,Y,00105961,LG이노텍,-,-,-,-,-,-,2019-12-31,2019,Q4
20210310001053,Y,00105961,LG이노텍,-,-,-,-,-,-,2020-12-31,2020,Q4
20220222003015,Y,00105961,LG이노텍,-,-,-,-,-,-,2021-12-31,2021,Q4
20230222002549,Y,00105961,LG이노텍,-,-,-,-,-,-,2022-12-31,2022,Q4
20240228008553,Y,00105961,LG이노텍,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001384,Y,00105961,LG이노텍,-,-,-,-,-,-,2024-12-31,2024,Q4
