접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330002783,Y,00105952,LS,2013년 08월 05일,구자열외42인,"10,764,061",33.43%,-,송강재단 출연,2015-12-31,2015,Q4
20160330002783,Y,00105952,LS,2015년 03월 12일,구자열외40인,"10,759,609",33.42%,-,상속,2015-12-31,2015,Q4
20160330002783,Y,00105952,LS,2015년 05월 04일,구자열외40인,"10,759,609",33.42%,-,장내매도 및 매수,2015-12-31,2015,Q4
20160330002783,Y,00105952,LS,2015년 05월 27일,구자열외40인,"10,759,609",33.42%,-,장내매도 및 매수,2015-12-31,2015,Q4
20160330002783,Y,00105952,LS,2015년 07월 27일,구자열외40인,"10,759,609",33.42%,-,장내매도 및 매수,2015-12-31,2015,Q4
20160330002783,Y,00105952,LS,2015년 11월 23일,구자열외40인,"10,759,609",33.42%,-,담보설정,2015-12-31,2015,Q4
20160330002783,Y,00105952,LS,2013년 12월 03일,구자열외41인,"10,764,061",33.43%,-,담보설정 및 해지,2015-12-31,2015,Q4
20160330002783,Y,00105952,LS,2014년 02월 19일,구자열외41인,"10,764,061",33.43%,-,장내매도 및 매수,2015-12-31,2015,Q4
20160330002783,Y,00105952,LS,2014년 03월 25일,구자열외40인,"10,759,609",33.42%,-,임원 퇴임(이수홍),2015-12-31,2015,Q4
20160330002783,Y,00105952,LS,2014년 04월 07일,구자열외40인,"10,759,609",33.42%,-,담보설정,2015-12-31,2015,Q4
20160330002783,Y,00105952,LS,2014년 04월 23일,구자열외40인,"10,759,609",33.42%,-,장내매도 및 매수,2015-12-31,2015,Q4
20160330002783,Y,00105952,LS,2014년 05월 13일,구자열외40인,"10,759,609",33.42%,-,담보설정 및 해지,2015-12-31,2015,Q4
20160330002783,Y,00105952,LS,2014년 09월 04일,구자열외40인,"10,759,609",33.42%,-,담보설정,2015-12-31,2015,Q4
20160330002783,Y,00105952,LS,2015년 02월 16일,구자열외41인,"10,759,609",33.42%,-,장내매도 및 매수,2015-12-31,2015,Q4
20170331002822,Y,00105952,LS,2014년 02월 19일,구자열외41인,"10,764,061",33.43%,-,장내매도 및 매수,2016-12-31,2016,Q4
20170331002822,Y,00105952,LS,2015년 05월 27일,구자열외40인,"10,759,609",33.42%,-,장내매도 및 매수,2016-12-31,2016,Q4
20170331002822,Y,00105952,LS,2015년 07월 27일,구자열외40인,"10,759,609",33.42%,-,장내매도 및 매수,2016-12-31,2016,Q4
20170331002822,Y,00105952,LS,2015년 11월 23일,구자열외40인,"10,759,609",33.42%,-,담보설정,2016-12-31,2016,Q4
20170331002822,Y,00105952,LS,2016년 03월 03일,구자열외40인,"10,759,609",33.42%,-,"장내매도/매수
및 담보설정",2016-12-31,2016,Q4
20170331002822,Y,00105952,LS,2016년 06월 29일,구자열외40인,"10,759,609",33.42%,-,담보설정 해지,2016-12-31,2016,Q4
20170331002822,Y,00105952,LS,2016년 10월 06일,구자열외39인,"10,759,609",33.42%,-,상속,2016-12-31,2016,Q4
20170331002822,Y,00105952,LS,2014년 03월 25일,구자열외40인,"10,759,609",33.42%,-,임원 퇴임(이수홍),2016-12-31,2016,Q4
20170331002822,Y,00105952,LS,2014년 04월 07일,구자열외40인,"10,759,609",33.42%,-,담보설정,2016-12-31,2016,Q4
20170331002822,Y,00105952,LS,2014년 04월 23일,구자열외40인,"10,759,609",33.42%,-,장내매도 및 매수,2016-12-31,2016,Q4
