접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330003114,Y,00992871,종근당,2015년 05월 15일,"(주)종근당
홀딩스외 5인","2,851,930",30.31%,-,"공개매수에 따른
최대주주 변경",2015-12-31,2015,Q4
20170331001683,Y,00992871,종근당,2015년 05월 15일,"(주)종근당
홀딩스외 5인","2,851,930",30.31%,-,"공개매수에 따른
최대주주 변경",2016-12-31,2016,Q4
20180402002615,Y,00992871,종근당,2015년 05월 15일,"(주)종근당
홀딩스외 5인","2,851,930",30.31%,-,"공개매수에 따른
최대주주 변경",2017-12-31,2017,Q4
20190401004693,Y,00992871,종근당,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330002362,Y,00992871,종근당,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318000944,Y,00992871,종근당,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317001126,Y,00992871,종근당,-,-,-,-,-,-,2021-12-31,2021,Q4
20230316000376,Y,00992871,종근당,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320001136,Y,00992871,종근당,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001450,Y,00992871,종근당,-,-,-,-,-,-,2024-12-31,2024,Q4
