접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330003624,Y,00126478,삼성중공업,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331005328,Y,00126478,삼성중공업,-,-,-,-,-,-,2016-12-31,2016,Q4
20180323001046,Y,00126478,삼성중공업,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004680,Y,00126478,삼성중공업,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004469,Y,00126478,삼성중공업,-,-,-,-,-,-,2019-12-31,2019,Q4
20210311000965,Y,00126478,삼성중공업,-,-,-,-,-,-,2020-12-31,2020,Q4
20220310001057,Y,00126478,삼성중공업,-,-,-,-,-,-,2021-12-31,2021,Q4
20230309000699,Y,00126478,삼성중공업,-,-,-,-,-,-,2022-12-31,2022,Q4
20240315000850,Y,00126478,삼성중공업,-,-,-,-,-,-,2023-12-31,2023,Q4
20250319000397,Y,00126478,삼성중공업,-,-,-,-,-,-,2024-12-31,2024,Q4
