접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330002534,Y,00146269,일신방직,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331002042,Y,00146269,일신방직,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330000861,Y,00146269,일신방직,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401001048,Y,00146269,일신방직,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330002341,Y,00146269,일신방직,-,-,-,-,-,-,2019-12-31,2019,Q4
20210317000634,Y,00146269,일신방직,-,-,-,-,-,-,2020-12-31,2020,Q4
20220725000075,Y,00146269,일신방직,-,-,-,-,-,-,2021-12-31,2021,Q4
20230315001185,Y,00146269,일신방직,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320001530,Y,00146269,일신방직,-,-,-,-,-,-,2023-12-31,2023,Q4
20250319000250,Y,00146269,일신방직,-,-,-,-,-,-,2024-12-31,2024,Q4
