Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2020,Q1,BS,유동자산,2020.03.31 현재,"9,158,442,000,000"
2020,Q1,BS,비유동자산,2020.03.31 현재,"19,293,031,000,000"
2020,Q1,BS,자산총계,2020.03.31 현재,"28,451,473,000,000"
2020,Q1,BS,유동부채,2020.03.31 현재,"5,361,849,000,000"
2020,Q1,BS,비유동부채,2020.03.31 현재,"6,479,673,000,000"
2020,Q1,BS,부채총계,2020.03.31 현재,"11,841,522,000,000"
2020,Q1,BS,자본금,2020.03.31 현재,"391,406,000,000"
2020,Q1,BS,이익잉여금,2020.03.31 현재,"14,277,750,000,000"
2020,Q1,BS,자본총계,2020.03.31 현재,"16,609,951,000,000"
2020,Q1,IS,매출액,2020.01.01 ~ 2020.03.31,5459862000000
2020,Q1,IS,영업이익,2020.01.01 ~ 2020.03.31,143392000000
2020,Q1,IS,법인세차감전 순이익,2020.01.01 ~ 2020.03.31,427073000000
2020,Q1,IS,당기순이익,2020.01.01 ~ 2020.03.31,320708000000
2020,Q1,IS,당기순이익(손실),2020.01.01 ~ 2020.03.31,320708000000
2020,Q2,BS,유동자산,2020.06.30 현재,"9,215,101,000,000"
2020,Q2,BS,비유동자산,2020.06.30 현재,"19,809,473,000,000"
2020,Q2,BS,자산총계,2020.06.30 현재,"29,024,574,000,000"
2020,Q2,BS,유동부채,2020.06.30 현재,"6,404,347,000,000"
2020,Q2,BS,비유동부채,2020.06.30 현재,"5,805,426,000,000"
2020,Q2,BS,부채총계,2020.06.30 현재,"12,209,773,000,000"
2020,Q2,BS,자본금,2020.06.30 현재,"391,406,000,000"
2020,Q2,BS,이익잉여금,2020.06.30 현재,"14,469,859,000,000"
2020,Q2,BS,자본총계,2020.06.30 현재,"16,814,801,000,000"
2020,Q2,IS,매출액,2020.01.01 ~ 2020.06.30,5287415000000
2020,Q2,IS,영업이익,2020.01.01 ~ 2020.06.30,315067000000
2020,Q2,IS,법인세차감전 순이익,2020.01.01 ~ 2020.06.30,261499000000
2020,Q2,IS,당기순이익,2020.01.01 ~ 2020.06.30,193992000000
2020,Q2,IS,당기순이익(손실),2020.01.01 ~ 2020.06.30,193992000000
2020,Q3,BS,유동자산,2020.09.30 현재,"8,930,816,000,000"
2020,Q3,BS,비유동자산,2020.09.30 현재,"20,952,340,000,000"
2020,Q3,BS,자산총계,2020.09.30 현재,"29,883,156,000,000"
2020,Q3,BS,유동부채,2020.09.30 현재,"6,700,293,000,000"
2020,Q3,BS,비유동부채,2020.09.30 현재,"5,789,446,000,000"
2020,Q3,BS,부채총계,2020.09.30 현재,"12,489,739,000,000"
2020,Q3,BS,자본금,2020.09.30 현재,"391,406,000,000"
2020,Q3,BS,이익잉여금,2020.09.30 현재,"14,772,187,000,000"
2020,Q3,BS,자본총계,2020.09.30 현재,"17,393,417,000,000"
2020,Q3,IS,매출액,2020.01.01 ~ 2020.09.30,5322698000000
2020,Q3,IS,영업이익,2020.01.01 ~ 2020.09.30,507950000000
2020,Q3,IS,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,393126000000
2020,Q3,IS,당기순이익,2020.01.01 ~ 2020.09.30,303138000000
2020,Q3,IS,당기순이익(손실),2020.01.01 ~ 2020.09.30,303138000000
2020,Q4,BS,유동자산,2020.12.31 현재,"4,934,284,000,000"
2020,Q4,BS,비유동자산,2020.12.31 현재,"20,915,866,000,000"
2020,Q4,BS,자산총계,2020.12.31 현재,"25,850,150,000,000"
2020,Q4,BS,유동부채,2020.12.31 현재,"4,908,205,000,000"
2020,Q4,BS,비유동부채,2020.12.31 현재,"3,978,440,000,000"
2020,Q4,BS,부채총계,2020.12.31 현재,"8,886,645,000,000"
2020,Q4,BS,자본금,2020.12.31 현재,"391,406,000,000"
2020,Q4,BS,이익잉여금,2020.12.31 현재,"13,891,061,000,000"
2020,Q4,BS,자본총계,2020.12.31 현재,"16,963,505,000,000"
2020,Q4,IS,매출액,2020.01.01 ~ 2020.12.31,4760034000000
2020,Q4,IS,영업이익,2020.01.01 ~ 2020.12.31,148028000000
2020,Q4,IS,법인세차감전 순이익,2020.01.01 ~ 2020.12.31,-258517000000
2020,Q4,IS,당기순이익,2020.01.01 ~ 2020.12.31,-916061000000
2020,Q4,IS,당기순이익(손실),2020.01.01 ~ 2020.12.31,-916061000000
