접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330004478,Y,00170558,코웨이,2007년 10월 08일,(주)웅진홀딩스 외 29명,"24,935,644",32.33%,-,-,2015-12-31,2015,Q4
20160330004478,Y,00170558,코웨이,2013년 01월 02일,코웨이홀딩스(주)외 1명,"23,998,970",31.12%,-,-,2015-12-31,2015,Q4
20170331004238,Y,00170558,코웨이,2007년 10월 08일,(주)웅진홀딩스 외 29명,"24,935,644",32.33%,-,-,2016-12-31,2016,Q4
20170331004238,Y,00170558,코웨이,2013년 01월 02일,코웨이홀딩스(주)외 1명,"23,998,970",31.12%,-,-,2016-12-31,2016,Q4
20180402004139,Y,00170558,코웨이,2007년 10월 08일,(주)웅진홀딩스 외 29명,"24,935,644",32.33%,-,-,2017-12-31,2017,Q4
20180402004139,Y,00170558,코웨이,2013년 01월 02일,코웨이홀딩스(주)외 1명,"23,998,970",31.12%,-,-,2017-12-31,2017,Q4
20190814001347,Y,00170558,코웨이,2007년 10월 08일,(주)웅진홀딩스 외 29명,"24,935,644",32.33%,공개매수청약으로 최대주주가 윤석금에서 (주)웅진홀딩스로 변경,-,2018-12-31,2018,Q4
20190814001347,Y,00170558,코웨이,2013년 01월 02일,코웨이홀딩스(주)외 1명,"23,998,970",31.12%,최대주주 보유지분 매매로 최대주주가 (주)웅진홀딩스에서 코웨이홀딩스(주)로 변경 ,-,2018-12-31,2018,Q4
20200330002548,Y,00170558,코웨이,2007년 10월 08일,(주)웅진홀딩스 외 29명,"24,935,644",32.33%,"공개매수청약으로 최대주주가 윤석금에서
 (주)웅진홀딩스로 변경",-,2019-12-31,2019,Q4
20200330002548,Y,00170558,코웨이,2013년 01월 02일,코웨이홀딩스(주)외 1명,"23,998,970",31.12%,"최대주주 보유지분 매매로 최대주주가 (주)웅진홀딩스에서 
코웨이홀딩스(주)로 변경 ",-,2019-12-31,2019,Q4
20200330002548,Y,00170558,코웨이,2019년 03월 26일,(주)웅진씽크빅 외 9명,"17,181,232",23.28%,"최대주주 보유지분 매매로 최대주주가 코웨이홀딩스(주)에서
 (주)웅진씽크빅으로 변경",-,2019-12-31,2019,Q4
20210323000600,Y,00170558,코웨이,2019년 03월 26일,(주)웅진씽크빅 외 9명,"17,181,232",23.28%,"최대주주 보유지분 매매로 최대주주가 코웨이홀딩스(주)에서
 (주)웅진씽크빅으로 변경",-,2020-12-31,2020,Q4
20210323000600,Y,00170558,코웨이,2020년 02월 11일,넷마블(주) 외 3인,"18,511,956",25.08%,"최대주주 보유지분 매매로 최대주주가 (주)웅진씽크빅에서
 넷마블(주)로 변경",-,2020-12-31,2020,Q4
20220816001433,Y,00170558,코웨이,2019년 03월 26일,(주)웅진씽크빅 외 9명,"17,181,232",23.28%,"최대주주 보유지분 매매로 최대주주가 코웨이홀딩스(주)에서
 (주)웅진씽크빅으로 변경",-,2021-12-31,2021,Q4
20220816001433,Y,00170558,코웨이,2020년 02월 11일,넷마블(주) 외 3인,"18,511,956",25.08%,"최대주주 보유지분 매매로 최대주주가 (주)웅진씽크빅에서
 넷마블(주)로 변경",-,2021-12-31,2021,Q4
20230321000862,Y,00170558,코웨이,2019년 03월 26일,(주)웅진씽크빅 외 9명,"17,181,232",23.28%,"최대주주 보유지분 매매로 최대주주가 코웨이홀딩스(주)에서
 (주)웅진씽크빅으로 변경",-,2022-12-31,2022,Q4
20230321000862,Y,00170558,코웨이,2020년 02월 11일,넷마블(주) 외 3인,"18,511,956",25.08%,"최대주주 보유지분 매매로 최대주주가 (주)웅진씽크빅에서
 넷마블(주)로 변경",-,2022-12-31,2022,Q4
20240329002735,Y,00170558,코웨이,2019년 03월 26일,(주)웅진씽크빅 외 9명,"17,181,232",23.28%,"최대주주 보유지분 매매로 최대주주가 코웨이홀딩스(주)에서
 (주)웅진씽크빅으로 변경",-,2023-12-31,2023,Q4
20240329002735,Y,00170558,코웨이,2020년 02월 11일,넷마블(주) 외 3인,"18,511,956",25.08%,"최대주주 보유지분 매매로 최대주주가 (주)웅진씽크빅에서
 넷마블(주)로 변경",-,2023-12-31,2023,Q4
20250321001734,Y,00170558,코웨이,2019년 03월 26일,(주)웅진씽크빅 외 9명,"17,181,232",23.28%,"최대주주 보유지분 매매로 최대주주가 코웨이홀딩스(주)에서
 (주)웅진씽크빅으로 변경",-,2024-12-31,2024,Q4
20250321001734,Y,00170558,코웨이,2020년 02월 11일,넷마블(주) 외 3인,"18,511,956",25.08%,"최대주주 보유지분 매매로 최대주주가 (주)웅진씽크빅에서
 넷마블(주)로 변경",-,2024-12-31,2024,Q4
