접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330004370,Y,00148984,시알홀딩스,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331001058,Y,00148984,시알홀딩스,-,-,-,-,-,-,2016-12-31,2016,Q4
20180406002335,Y,00148984,시알홀딩스,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004999,Y,00148984,시알홀딩스,-,-,-,-,-,-,2018-12-31,2018,Q4
20200402000570,Y,00148984,시알홀딩스,-,-,-,-,-,-,2019-12-31,2019,Q4
20210311001234,Y,00148984,시알홀딩스,-,-,-,-,-,-,2020-12-31,2020,Q4
20220314000889,Y,00148984,시알홀딩스,-,-,-,-,-,-,2021-12-31,2021,Q4
20230315001326,Y,00148984,시알홀딩스,-,-,-,-,-,-,2022-12-31,2022,Q4
20240315000607,Y,00148984,시알홀딩스,-,-,-,-,-,-,2023-12-31,2023,Q4
20250311001197,Y,00148984,시알홀딩스,-,-,-,-,-,-,2024-12-31,2024,Q4
