접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20161028000369,Y,00159616,두산에너빌리티,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004249,Y,00159616,두산에너빌리티,-,-,-,-,-,-,2016-12-31,2016,Q4
20240327001228,Y,00159616,두산에너빌리티,-,-,-,-,-,-,2017-12-31,2017,Q4
20240327001230,Y,00159616,두산에너빌리티,-,-,-,-,-,-,2018-12-31,2018,Q4
20240327001231,Y,00159616,두산에너빌리티,-,-,-,-,-,-,2019-12-31,2019,Q4
20240516002209,Y,00159616,두산에너빌리티,-,-,-,-,-,-,2020-12-31,2020,Q4
20220322000017,Y,00159616,두산에너빌리티,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001573,Y,00159616,두산에너빌리티,-,-,-,-,-,-,2022-12-31,2022,Q4
20240327001226,Y,00159616,두산에너빌리티,-,-,-,-,-,-,2023-12-31,2023,Q4
20250320001103,Y,00159616,두산에너빌리티,-,-,-,-,-,-,2024-12-31,2024,Q4
