접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20180907000529,Y,00164645,HMM,2015년 01월 09일,현대엘리베이터등,"45,913,118",25.19%,-,특수관계인 제외,2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2015년 08월 27일,현대엘리베이터등,"48,859,236",22.49%,-,장내매도,2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2015년 08월 31일,현대엘리베이터등,"48,858,236",22.49%,-,장내매도,2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2015년 10월 12일,현대엘리베이터등,"48,862,907",22.49%,-,특수관계인 추가,2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2015년 11월 06일,현대엘리베이터등,"48,892,152",21.01%,-,특수관계인 추가,2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2015년 11월 25일,현대엘리베이터등,"48,902,531",20.97%,-,특수관계인 추가/제외,2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2015년 02월 13일,현대엘리베이터등,"45,911,340",25.19%,-,장내매도,2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2015년 03월 18일,현대엘리베이터등,"48,849,454",22.48%,-,유상신주취득,2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2015년 03월 25일,현대엘리베이터등,"48,866,207",22.49%,-,특수관계인 추가,2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2015년 03월 27일,현대엘리베이터등,"48,845,489",22.48%,-,"특수관계인 추가/제외, 장내매도",2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2015년 06월 01일,현대엘리베이터등,"48,868,759",22.49%,-,특수관계인 추가,2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2015년 06월 08일,현대엘리베이터등,"48,859,992",22.49%,-,특수관계인 제외,2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2015년 06월 18일,현대엘리베이터등,"48,856,882",22.49%,-,장내매도,2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2015년 08월 13일,현대엘리베이터등,"48,859,882",22.49%,-,장내매수,2015-12-31,2015,Q4
20180907000531,Y,00164645,HMM,-,-,-,-,-,-,2016-12-31,2016,Q4
20180907000532,Y,00164645,HMM,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004468,Y,00164645,HMM,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004588,Y,00164645,HMM,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318001102,Y,00164645,HMM,-,-,-,-,-,-,2020-12-31,2020,Q4
20220321001124,Y,00164645,HMM,-,-,-,-,-,-,2021-12-31,2021,Q4
20230714000061,Y,00164645,HMM,-,-,-,-,-,-,2022-12-31,2022,Q4
20240328001188,Y,00164645,HMM,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318000828,Y,00164645,HMM,-,-,-,-,-,-,2024-12-31,2024,Q4
