접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160527000289,Y,00114792,동국홀딩스,-,-,-,-,-,-,2015-12-31,2015,Q4
20170330001711,Y,00114792,동국홀딩스,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402003694,Y,00114792,동국홀딩스,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004833,Y,00114792,동국홀딩스,-,-,-,-,-,-,2018-12-31,2018,Q4
20200619000383,Y,00114792,동국홀딩스,-,-,-,-,-,-,2019-12-31,2019,Q4
20210326000255,Y,00114792,동국홀딩스,-,-,-,-,-,-,2020-12-31,2020,Q4
20220324000882,Y,00114792,동국홀딩스,-,-,-,-,-,-,2021-12-31,2021,Q4
20230316001310,Y,00114792,동국홀딩스,-,-,-,-,-,-,2022-12-31,2022,Q4
20240329002513,Y,00114792,동국홀딩스,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001457,Y,00114792,동국홀딩스,-,-,-,-,-,-,2024-12-31,2024,Q4
