접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330004211,Y,00124726,빙그레,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004876,Y,00124726,빙그레,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402002715,Y,00124726,빙그레,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401002912,Y,00124726,빙그레,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330001985,Y,00124726,빙그레,-,-,-,-,-,-,2019-12-31,2019,Q4
20210317000510,Y,00124726,빙그레,-,-,-,-,-,-,2020-12-31,2020,Q4
20220812000681,Y,00124726,빙그레,-,-,-,-,-,-,2021-12-31,2021,Q4
20230315000500,Y,00124726,빙그레,-,-,-,-,-,-,2022-12-31,2022,Q4
20240313000739,Y,00124726,빙그레,-,-,-,-,-,-,2023-12-31,2023,Q4
20250312000859,Y,00124726,빙그레,-,-,-,-,-,-,2024-12-31,2024,Q4
