접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160328000777,Y,00340917,동원F&B,-,-,-,-,-,-,2015-12-31,2015,Q4
20170328000271,Y,00340917,동원F&B,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330000351,Y,00340917,동원F&B,-,-,-,-,-,-,2017-12-31,2017,Q4
20190328000805,Y,00340917,동원F&B,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330002304,Y,00340917,동원F&B,-,-,-,-,-,-,2019-12-31,2019,Q4
20210316001089,Y,00340917,동원F&B,-,-,-,-,-,-,2020-12-31,2020,Q4
20220812000485,Y,00340917,동원F&B,-,-,-,-,-,-,2021-12-31,2021,Q4
20230317000669,Y,00340917,동원F&B,2022년 11월 01일,동원산업(주),"2,871,027",74.40%,최대주주인 (주)동원엔터프라이즈가 계열회사인 동원산업(주)에 흡수합병 됨에 따라 최대주주 변동,-,2022-12-31,2022,Q4
20240320001417,Y,00340917,동원F&B,2022년 11월 01일,동원산업(주),"14,360,135",74.42%,"최대주주인 (주)동원엔터프라이즈가 계열회사인 
동원산업(주)에 흡수합병 됨에 따라 최대주주 변동",-,2023-12-31,2023,Q4
20250318001158,Y,00340917,동원F&B,2022년 11월 01일,동원산업(주),"14,360,135",74.42%,"최대주주인 (주)동원엔터프라이즈가 계열회사인 
동원산업(주)에 흡수합병 됨에 따라 최대주주 변동",-,2024-12-31,2024,Q4
