접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330004031,Y,00162461,한화솔루션,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004684,Y,00162461,한화솔루션,-,-,-,-,-,-,2016-12-31,2016,Q4
20180814000976,Y,00162461,한화솔루션,-,-,-,-,-,-,2017-12-31,2017,Q4
20190329004259,Y,00162461,한화솔루션,-,-,-,-,-,-,2018-12-31,2018,Q4
20200402001215,Y,00162461,한화솔루션,-,-,-,-,-,-,2019-12-31,2019,Q4
20210316001231,Y,00162461,한화솔루션,-,-,-,-,-,-,2020-12-31,2020,Q4
20220728000033,Y,00162461,한화솔루션,-,-,-,-,-,-,2021-12-31,2021,Q4
20230315001436,Y,00162461,한화솔루션,-,-,-,-,-,-,2022-12-31,2022,Q4
20240328000654,Y,00162461,한화솔루션,-,-,-,-,-,-,2023-12-31,2023,Q4
20250317001024,Y,00162461,한화솔루션,-,-,-,-,-,-,2024-12-31,2024,Q4
