접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160516002683,Y,00126566,한화에어로스페이스,2015년 06월 29일,(주)한화,"17,189,609",32.35%,-,"(주)한화가 기존 최대주주인 삼성전자 외
특수관계인 4인의 지분을 매수함에 따라
최대주주 변경 ",2015-12-31,2015,Q4
20170331003924,Y,00126566,한화에어로스페이스,2015년 06월 29일,(주)한화,"17,189,609",32.35%,-,"(주)한화가 기존 최대주주인 삼성전자 
외 특수관계인 4인의 지분 을 매수함에 
따라 최대주주 변경 ",2016-12-31,2016,Q4
20180725000277,Y,00126566,한화에어로스페이스,2015년 06월 29일,(주)한화,"17,189,609",32.35%,-,"(주)한화가 기존 최대주주인 삼성전자 
외 특수관계인 4인의 지분 을 매수함에 
따라 최대주주 변경 ",2017-12-31,2017,Q4
20190329003444,Y,00126566,한화에어로스페이스,2015년 06월 29일,(주)한화,"17,189,609",32.35%,"(주)한화가 기존 최대주주인 삼성전자 
외 특수관계인 4인의 지분 을 매수함에 
따라 최대주주 변경 ",-,2018-12-31,2018,Q4
20200330004485,Y,00126566,한화에어로스페이스,2015년 06월 29일,(주)한화,"17,189,609",32.35%,(주)한화가 기존 최대주주인 삼성전자 외 특수관계인 4인의 지분 을 매수함에 따라 최대주주 변경 ,-,2019-12-31,2019,Q4
20210319000790,Y,00126566,한화에어로스페이스,-,-,-,-,-,-,2020-12-31,2020,Q4
20220812000030,Y,00126566,한화에어로스페이스,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001337,Y,00126566,한화에어로스페이스,-,-,-,-,-,-,2022-12-31,2022,Q4
20240329000902,Y,00126566,한화에어로스페이스,-,-,-,-,-,-,2023-12-31,2023,Q4
20250317000990,Y,00126566,한화에어로스페이스,-,-,-,-,-,-,2024-12-31,2024,Q4
