code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
50,Kyungbang,경기소비재,2017,Q2,"77,181,488,773","1,153,800,779,042","1,230,982,267,815","106,922,581,902","425,959,977,086","532,882,558,988","684,641,573,417","698,099,708,827",72370470030.0,9292393064.0,8449131830.0,6599768920.0,6599768920.0,,,,,,,,,,,
240,Hankook_Tire_Worldwide,경기소비재,2017,Q2,"474,505,844,596","1,795,040,417,455","2,269,546,262,051","14,641,428,550","66,640,677,720","81,282,106,270","848,978,972,151","2,188,264,155,781",19323785421.0,8283244095.0,10452818001.0,8011424542.0,8011424542.0,,,,,,,,,,,
270,Kia_Corp,경기소비재,2017,Q2,"14,807,413,000,000","22,943,160,000,000","37,750,573,000,000","9,500,937,000,000","5,063,494,000,000","14,564,431,000,000",,"23,186,142,000,000",8073055000000.0,379560000000.0,501299000000.0,384318000000.0,384318000000.0,,,,,,,,,,,
1740,SK_Networks,경기소비재,2017,Q2,"2,349,482,000,000","4,775,669,000,000","7,125,151,000,000","3,359,984,000,000","1,441,871,000,000","4,801,855,000,000","885,395,000,000","2,323,296,000,000",4643653000000.0,12771000000.0,-13553000000.0,-14105000000.0,-14105000000.0,"648,654,000,000",,,,,,,,,,
2350,Nexen_Tire,경기소비재,2017,Q2,"725,810,473,835","1,574,463,828,882","2,300,274,302,717","374,470,373,287","735,801,885,746","1,110,272,259,033","1,088,802,437,370","1,190,002,043,684",402931281768.0,43699440953.0,48140842491.0,40553629609.0,40553629609.0,,,,,,,,,,,
3200,Ilshin_Spinning,경기소비재,2017,Q2,"174,949,344,873","388,352,525,948","563,301,870,821","49,641,484,222","20,308,397,502","69,949,881,724","468,561,627,045","493,351,989,097",86736174894.0,2188597344.0,3170880591.0,2471604640.0,2471604640.0,"12,000,000,000",,,,,,,,,,
3620,SsangYong_Motor,경기소비재,2017,Q2,"634,234,652,528","1,540,260,978,083","2,174,495,630,611","956,151,664,073","409,188,374,570","1,365,340,038,643","-14,333,927,458","809,155,591,968",901512956639.0,-6422632520.0,-4449676638.0,-4449676638.0,-4449676638.0,,,,,,,,,,,
4150,Hansol_Holdings,경기소비재,2017,Q2,"2,123,255,617","626,679,584,138","628,802,839,755","41,189,963,627","2,980,852,008","44,170,815,635","235,763,986,693","584,632,024,120",5037324860.0,2629660565.0,2363247962.0,1837225417.0,1837225417.0,,,,,,,,,,,
4170,Shinsegae,경기소비재,2017,Q2,"438,505,066,505","5,383,375,892,432","5,821,880,958,937","1,639,648,205,361","1,127,283,192,091","2,766,931,397,452","1,935,696,733,565","3,054,949,561,485",399913341284.0,36213058530.0,69467085221.0,53213533264.0,53213533264.0,,,,,,,,,,,
4490,SEBANG_Global_Battery,경기소비재,2017,Q2,"703,165,245,331","396,849,235,369","1,100,014,480,700","235,068,973,152","10,427,792,064","245,496,765,216","796,044,905,999","854,517,715,484",258657229394.0,15468946614.0,19775819235.0,15261031674.0,15261031674.0,,,,,,,,,,,
4700,Chokwang_Leather,경기소비재,2017,Q2,"95,166,719,090","143,095,214,224","238,261,933,314","15,420,375,395","3,531,062,396","18,951,437,791","174,504,471,426","219,310,495,523",49930557556.0,8261856328.0,9976231432.0,7678540950.0,7678540950.0,"34,245,690,000",,,,,,,,,,
5380,Hyundai_Motor,경기소비재,2017,Q2,"24,509,450,000,000","46,084,817,000,000","70,594,267,000,000","10,910,697,000,000","5,941,100,000,000","16,851,797,000,000","49,236,467,000,000","53,742,470,000,000",11726321000000.0,1055269000000.0,868433000000.0,674500000000.0,674500000000.0,,,,,,,,,,,
5850,SL_Corp,경기소비재,2017,Q2,"484,623,906,991","442,496,277,902","927,120,184,893","155,639,306,954","28,270,518,492","183,909,825,446","581,885,977,575","743,210,359,447",183088179218.0,12781671243.0,101785482236.0,97523815045.0,97523815045.0,,,,,,,,,,,
