F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본금 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return
1.0,-0.13820745336934803,0.20837525682842628,0.29283911306510507,0.043506610045939594,0.15166096886354194,0.043533046577257574,-0.013945772934709482,0.05347952371930309,-0.03870987366441049,0.049762915102063016,-0.09572935420610942,0.018992563546602673,0.018992563546602673,0.014244131956263003,-0.147631387084336,-0.1398871881724501,-0.096859376878691,-0.1239811445370395,-0.14020229483200386,-0.08069811159160768,-0.14455250906660166,-0.11116576928431786,-0.12665257233819235,-0.03550086747579973,-0.03431014310493854,-0.0023561985743623883,-0.014072397812009507,-0.12285940695534019,-0.11773089171450352,0.03346864536726218,-0.12047253585934117,-0.027389778225088535,-0.11889296425816909,-0.037346126118957663,-0.0067243245056890595,-0.0012372837930951584,0.10601836331699013
-0.13820745336934803,1.0,0.6397156038644014,0.08971928010801783,0.13491033922790766,0.33721611712931354,0.09508612204396857,0.030634430062470453,0.07430595478600634,0.0309791752919488,-0.032835000549955605,-0.039088227614982964,0.02636475536265231,0.02636475536265231,-0.04062532542914427,-0.02670174642258477,-0.025807347723783944,-0.025474610122328604,-0.05640935989547038,-0.04150889655634673,-0.038097140575218805,-0.02683156504469944,-0.04891257541427332,0.018639697469216288,-0.0735278578833755,-0.06392433599234233,-0.05557621930190642,-0.055294908533106514,-0.04783447090983627,-0.0451696140651179,-0.07544839872540356,-0.035920854799329015,-0.023024142644077678,-0.03521720666976518,-0.008334279946880066,-0.036160118761914724,0.021667680180849982,0.06001990365136706
0.20837525682842628,0.6397156038644014,1.0,0.4371733814742753,0.1224870886840511,0.6173184737973814,0.11783409440798592,0.010792908828025756,0.1273067392613976,0.07418273175348507,-0.029970475572676063,-0.05310720929294582,0.051652713073588985,0.051652713073588985,-0.009047146898605762,-0.03523002787158253,-0.044330723448973215,0.022248395348257774,-0.035806287796369914,-0.07118715363937093,-0.01717600752155651,-0.04448199066042016,-0.031664616961935704,-0.013650932127804003,-0.05745452022839794,-0.046258407451089126,-0.01974432494351643,-0.024585387094255652,-0.06764456699105977,-0.05667814820594271,-0.033031155277087075,-0.04347684155312227,-0.06789424887480462,-0.04013302355674586,-0.06379590741833199,-0.036117294972417016,0.019072132537622143,0.09101816621237822
0.29283911306510507,0.08971928010801783,0.4371733814742753,1.0,-0.13626597193795356,0.616488609244119,-0.03179658218048927,-0.001888790875670565,-0.18841067875540374,0.0853732312544031,0.01399391580330116,-0.04595917986625842,-0.020171722752422166,-0.020171722752422166,0.015168563325558106,0.013645394818004366,0.021661285654078075,0.04624221286928926,0.03150932473238239,0.023504402953430887,0.022629887826178283,0.009463603471388311,0.010435788518328788,0.018071859575491615,-0.0501775818701755,-0.044000860739451246,-0.036846214378236146,-0.036812808874221864,-0.015870645571644252,-0.006711091149290482,-0.029364168983619366,0.005784332033204656,-0.022125165414718817,0.007931356267419308,-0.058966815256195744,-0.006266480789141032,0.021011253235119126,0.08220196947686816
0.043506610045939594,0.13491033922790766,0.1224870886840511,-0.13626597193795356,1.0,0.30456410705050885,-0.0063343760826562595,0.005369714005037763,-0.0035119167489726065,0.00862590262002857,-0.008252050249030883,0.04051641367537871,0.02155597816945688,0.02155597816945688,0.004688775363958423,0.027380791948088345,0.01621483077372148,-0.030758029950462076,0.023789916594943433,0.022518477916081032,0.015027118037133514,0.014486403762225635,-0.004011144816414097,-0.007956550721632238,-0.018045517053834118,-0.011702499838976024,-0.011950168554625835,-0.010264933916026706,0.003071348484189664,0.0034960102901575576,0.01942900943591724,-0.0015800331946020495,-0.01951547769331838,-0.0023337211786417975,-0.013873968206832704,0.04190550266181463,-0.0076282585931709765,0.01898768325077362
0.15166096886354194,0.33721611712931354,0.6173184737973814,0.616488609244119,0.30456410705050885,1.0,-0.003728864559932148,0.005039434968704115,-0.1601130782278582,0.006835919872761049,0.00046466166777831366,-0.013389681322122841,0.004345926145641007,0.004345926145641007,0.005936510856654259,0.005391896552472704,-0.0014026488462579219,0.00862306527887296,0.007497487178886662,-0.0031699859781971662,-0.0009587743193144269,-0.01039528024716259,-0.021257559314033586,-0.024614476349620027,-0.06347713448699241,-0.04806423809931423,-0.0361416057835475,-0.03573871744730669,-0.03420089529317859,-0.020240672635633696,0.044379003628944896,-0.03204867906699362,-0.0453726247421909,-0.03040391746242253,-0.06985647328222234,-0.0025076846248509818,0.013827657231473773,0.05894782395735251
0.043533046577257574,0.09508612204396857,0.11783409440798592,-0.03179658218048927,-0.0063343760826562595,-0.003728864559932148,1.0,0.0006317801844965783,0.14077077941785082,-0.006159962642409308,0.020500383935887212,-0.007689930957979563,0.007468865689236843,0.007468865689236843,0.0915774602735979,-0.008719525340978565,0.003942549590493468,0.042269759892895255,0.0317211726752873,-0.029600732097720905,0.07747340922464092,0.0024090128281193017,0.018338495390315936,0.015748252664978146,0.2074099916441996,0.2336896428500718,0.30083419540673856,0.2824810686424902,0.05276664138275688,0.05228036135153911,0.01386456831571733,0.10170400004176808,-0.00961111818245579,0.10211598399781455,0.012273101673614487,-0.020193041775787988,-0.007466463264493529,0.011133536738730349
-0.013945772934709482,0.030634430062470453,0.010792908828025756,-0.001888790875670565,0.005369714005037763,0.005039434968704115,0.0006317801844965783,1.0,-0.019971412699023288,-0.03259439892135069,-0.009957810313368837,-0.0061848696272687525,0.0001613032651398296,0.0001613032651398296,0.012729736504886556,-0.008499804034680952,-0.010207319468509194,-0.033629576238375924,-0.025758254617938285,-0.012962176614866485,-0.01679744814831532,-0.013148668447402753,-0.276665041579621,-0.012202169414431599,-0.05911858698355607,0.008494048981868983,-0.023009485029545904,0.004967728065987756,-0.010182485860154432,-0.24208240568453357,0.021922513402741702,-0.27549754701496265,0.001511388139490652,-0.2755616300718769,-0.17186831951171402,-0.0037651420596342866,0.0006143002236583503,-0.0056495523856282944
0.05347952371930309,0.07430595478600634,0.1273067392613976,-0.18841067875540374,-0.0035119167489726065,-0.1601130782278582,0.14077077941785082,-0.019971412699023288,1.0,0.074039563745222,-0.010026177305616363,-0.0103659781458122,0.01881606363532759,0.01881606363532759,0.0018699103346628766,-0.009799096341630316,0.007241132923503226,-0.01657965388089785,-0.009999540346425065,0.004407194914065007,0.03721981517571793,0.011921262325950938,0.04796920407167057,0.011232266906945591,0.04860142020145846,0.03301093352721765,0.03485285043312437,0.0322393945796116,0.026497849449190303,0.0033164582321253784,-0.059744328860661396,0.022299787290863776,-0.007550485683339039,0.02343276877719609,0.026008568662229104,0.004487641430065147,-0.009133486280762214,0.02840601272091777
-0.03870987366441049,0.0309791752919488,0.07418273175348507,0.0853732312544031,0.00862590262002857,0.006835919872761049,-0.006159962642409308,-0.03259439892135069,0.074039563745222,1.0,-0.007284341888651987,0.028943580094895907,-0.011701091827787235,-0.011701091827787235,0.015166021663154108,0.004803514114046753,0.022508299112531743,0.13701870053184212,0.07878790781082148,-0.0009831471362356239,0.11856608772004885,0.02133339477274029,0.042448335258411594,0.0410370456774681,0.015483612336489776,0.012195933502007759,-0.009330734772653518,-0.01006075652623529,0.011863549795104822,0.02469308527075654,0.018522870752600274,0.020550041972871278,-0.008105768518217857,0.015115289151441728,-0.00027426051206874924,-0.050746296255939224,0.09569178761898273,0.09332930775544693
0.049762915102063016,-0.032835000549955605,-0.029970475572676063,0.01399391580330116,-0.008252050249030883,0.00046466166777831366,0.020500383935887212,-0.009957810313368837,-0.010026177305616363,-0.007284341888651987,1.0,0.017649554286175623,-0.025798088778611596,-0.025798088778611596,-0.0053782386754787324,0.006977651998749142,0.01321309930619041,0.03352778827282184,0.03373700011662899,0.00214397100214445,0.026818455355570425,0.007045153753179632,0.015567755856057294,0.024144063749816962,0.11440612454757784,0.10063755343539144,0.03238546644998696,0.053483628056523805,0.017520407268003024,0.010425666623140822,-0.0031500068364975447,0.01266654961829575,-0.004090511656666737,0.013582080601882675,-0.0015761095448021344,0.008497346373903395,-0.0067561732470875074,-0.03946349011075411
