,Feature,Importance
0,F_자산총계 변화율,0.2215299964845058
1,F_비유동자산 변화율,0.20865968149008038
2,F_자본총계 변화율,0.15236487256843337
3,F_비유동부채 변화율,0.14580743737635507
4,F_영업이익 변화율,0.14578274761971372
5,F_유동부채 변화율,0.1258552644609116
